 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
p	0.0018589991	0.0024929	0.0018169092	0.12588699	0.7691484	0.058561064	0.03527823	0.004605323	0.00018912723	0.00013340039	1.1934993e-05	2.88869e-06	1.3789871e-05
e	5.144118e-05	7.3466465e-05	0.0012339588	0.5092559	0.219158	0.10211387	0.09190043	0.052909028	0.020885404	0.00089016807	0.0007407463	7.701687e-05	0.00071051787
r	0.023396093	0.00023031911	0.00011900102	0.020484284	0.721636	0.12702902	0.09326471	0.013086732	0.00038438133	0.00029253121	1.2953727e-05	1.7879227e-05	4.6185312e-05
ò	5.687905e-06	6.607963e-05	0.00030877895	0.24174786	0.4355352	0.119459845	0.1116704	0.05847415	0.027674044	0.0019020245	0.0010245439	0.000110197056	0.0020211835
m	0.004715488	0.0053407345	0.00029775783	0.0033723318	0.7785663	0.086002134	0.10297914	0.016549535	0.0012726046	0.00076672994	8.0255384e-05	1.964512e-05	3.7279748e-05
i	4.6256387e-06	4.3306594e-05	0.00013964137	0.08414813	0.38246417	0.09613758	0.21344846	0.09707807	0.09820694	0.013435546	0.007506517	0.005184718	0.0022023474
m	0.0015663287	5.4173608e-05	1.2635678e-05	7.962526e-05	0.16827814	0.15021406	0.5020476	0.1608187	0.0070060343	0.009191071	0.00038278816	6.271687e-05	0.00028615695
i	3.171326e-05	0.00013073246	0.00013656943	0.003425919	0.09641167	0.07959916	0.30000955	0.3356063	0.15711066	0.010564658	0.0072574313	0.0008845434	0.008831127
l	0.02018972	3.3817265e-05	7.835992e-06	1.1647434e-05	0.015356774	0.121194236	0.50008196	0.30479476	0.015125987	0.020984977	0.0006887195	0.00033944138	0.0011901618
ì	7.779897e-06	0.00011249865	0.00011225753	0.0022950305	0.082517475	0.059846565	0.23183952	0.37000746	0.18802601	0.018621217	0.018622495	0.0057697063	0.022221904
s	0.027610162	0.0023256175	0.00013976438	0.00019231005	0.03250546	0.051996414	0.40641847	0.40536365	0.028984502	0.03728298	0.0041227643	0.00094454526	0.0021133549
i	1.2197368e-06	5.597281e-05	1.161677e-05	0.0002802369	0.064881295	0.016048437	0.4135557	0.12736718	0.2885394	0.05090425	0.016574394	0.01427869	0.0075015854
t	0.0006097683	0.00016305762	4.1373707e-05	2.4450352e-05	0.00063390273	0.010205044	0.0726196	0.4818596	0.07026152	0.32740292	0.023073036	0.002192625	0.010913076
s	9.691586e-06	6.252645e-06	1.8647618e-06	7.690738e-06	0.00032206712	0.007917782	0.079001665	0.30480942	0.40385696	0.079905935	0.058432113	0.03280052	0.032928146
ì	4.998095e-07	2.265763e-07	2.0277731e-07	6.4329515e-07	3.13056e-05	0.0017572162	0.010370774	0.11577034	0.4581051	0.12950784	0.12320141	0.0499725	0.11128197
t	0.00019125569	0.00012457784	4.6323796e-05	4.7489495e-05	0.0005666076	0.009230184	0.03460555	0.18708798	0.07274796	0.61855996	0.044543706	0.00815699	0.02409148
t	3.315958e-06	7.3798224e-06	1.1438244e-06	2.4370956e-06	7.262337e-05	0.00040680968	0.019128658	0.08089768	0.43294615	0.22801544	0.086609624	0.11628021	0.03562855
a	5.6117796e-07	3.057911e-07	2.2632243e-07	5.7334523e-07	5.0130516e-06	0.0005508948	0.0014611447	0.03740571	0.20681061	0.20043854	0.23488635	0.110164	0.20827606
p	0.00021977002	0.00017324103	7.021499e-05	5.5884368e-05	0.00022128089	0.006951785	0.013103321	0.05357713	0.030733619	0.7741297	0.05956033	0.013792802	0.04741097
r	0.00011693804	4.9234608e-05	1.2628923e-05	2.5514288e-05	7.9662874e-05	0.002236022	0.002757845	0.014927861	0.07466352	0.22000147	0.22044674	0.07737154	0.387311
à	2.1535233e-07	2.2662261e-06	1.6733704e-06	6.9142925e-06	7.54995e-05	0.00037158895	0.00042496162	0.0017785769	0.0030800474	0.221838	0.21788236	0.19088754	0.36365035
m	0.0032489225	0.0005522618	0.00024349775	0.0005575463	0.0008974768	0.011013501	0.015578997	0.020200249	0.0024955054	0.611285	0.0889755	0.08659882	0.15835269
a	8.940499e-06	0.0001595414	3.7802867e-05	7.7512166e-05	0.0004381867	0.00013547181	0.003277877	0.015943084	0.11381264	0.28262216	0.30388558	0.19785908	0.08174213
t	0.0027707561	0.0013988501	0.0009011265	0.0010957483	0.0007981452	0.016768834	0.017020693	0.01583921	0.0024879286	0.2901721	0.10478272	0.12782344	0.41814038
a	2.5263731e-05	6.8334193e-06	1.8425184e-06	2.0253406e-06	2.9550931e-06	0.00019963931	0.0001828478	0.0017432666	0.017765317	0.14271139	0.31085536	0.24824047	0.27826282
m	0.0024881738	0.0029359092	0.0019319053	0.0017752523	0.001332385	0.004476078	0.004541539	0.0039098947	0.0045394693	0.18261684	0.121668994	0.26766887	0.40011463
i	8.619868e-05	3.0654057e-05	6.869497e-06	9.317558e-06	1.9122836e-05	0.0012082875	0.0010053691	0.0034679628	0.010713132	0.14861071	0.21290873	0.12779659	0.4941371
M	0.014151582	0.0038709163	0.0030640454	0.0036325627	0.0016824269	0.0047488557	0.0049085803	0.004379042	0.0055925213	0.0614902	0.06055316	0.38049296	0.4514331
a	0.00013832303	8.3633066e-05	2.5486848e-05	4.719409e-05	9.356156e-05	0.0023026043	0.0017036373	0.006383467	0.022887474	0.15534313	0.17485997	0.07558729	0.56054425
r	0.005326876	0.0041409386	0.00055262714	0.00038491978	0.00046218664	0.00044202202	0.0008295378	0.0005986138	0.0029682878	0.04566953	0.15030318	0.55413944	0.2341818
ì	3.6249946e-06	2.0547561e-06	1.1004444e-06	2.0545133e-06	8.363636e-06	0.00032599186	0.00027990292	0.00092476513	0.00046318647	0.059724927	0.1638905	0.2135192	0.5608543
a	0.08664093	0.056258235	0.011582205	0.015382375	0.015842749	0.09181352	0.14116205	0.053565383	0.0044487524	0.06105143	0.092154585	0.1093011	0.26079667
</S>	0.02132992	0.025431907	0.012978674	0.014571622	0.009265078	0.03011606	0.030837005	0.018022886	0.010858369	0.07684218	0.07283741	0.25519967	0.42170924
