 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
o	2.152998e-05	0.00024036314	0.092156515	0.57506937	0.2386618	0.025208611	0.02325482	0.040427953	0.0018285593	0.0018072388	0.00022819062	0.0002238611	0.0008711975
r	0.02054022	0.00018948306	0.03752481	0.5029114	0.35800567	0.059272535	0.01876594	0.0023007828	0.00032804278	9.3606155e-05	5.3618834e-05	4.0116065e-06	9.858698e-06
à	2.9030252e-06	6.784344e-05	0.044169795	0.4681883	0.32575956	0.045261256	0.06307343	0.046779037	0.0029579164	0.0018622389	0.00046534443	0.00026041345	0.0011520154
s	0.0042507243	0.0016742875	0.014978112	0.19359	0.58278096	0.1609297	0.031633303	0.008648377	0.00092294405	0.0003397456	0.0001875003	1.6945356e-05	4.7449794e-05
o	3.0363217e-06	7.856959e-05	0.03680985	0.42119855	0.35802948	0.06591934	0.023400398	0.0850363	0.002290506	0.004409974	0.0003015254	0.0004208546	0.002101638
l	0.00036901	2.9606354e-05	4.965286e-05	0.010343424	0.36555555	0.344684	0.24618565	0.025956687	0.004282745	0.0016837658	0.0005990835	4.999955e-05	0.00021073013
a	2.50416e-06	4.6321995e-05	0.0015264117	0.09989711	0.41995966	0.10546448	0.12690184	0.21363415	0.00979234	0.015974835	0.0017755996	0.0014176038	0.0036071308
m	0.0013688937	2.0857557e-05	2.3046161e-05	0.0024309282	0.16495202	0.43472376	0.34496695	0.040006924	0.0071870065	0.002564239	0.0013269495	0.00011153076	0.0003169523
è	4.2708452e-06	1.8536675e-05	0.00037334947	0.021983886	0.25035292	0.13449514	0.24990542	0.29427415	0.015910419	0.020084782	0.0033112422	0.0024365603	0.0068494226
n	0.019792778	0.0012668434	0.000428982	0.0012151459	0.039899092	0.37192723	0.40630257	0.13091445	0.01580631	0.0070435894	0.0041751587	0.00034763818	0.00088024925
t	2.090523e-06	9.494659e-06	4.3932094e-05	0.011383247	0.30120608	0.17272907	0.114434004	0.34748113	0.010724782	0.025009839	0.0017115246	0.0027888026	0.012476015
e	4.744301e-07	1.5457996e-07	9.269333e-07	0.0002587665	0.02283369	0.11970914	0.43590376	0.27879274	0.061042286	0.048842166	0.014812637	0.005975083	0.011828149
e	0.00030201598	3.904493e-05	7.746695e-06	0.00010031188	0.0034210838	0.21950738	0.49973157	0.17033835	0.06218308	0.028611021	0.011903485	0.0008741823	0.0029806315
s	0.0030770348	0.00051705865	8.208392e-05	7.998739e-05	0.0011046026	0.06340442	0.09365258	0.106168956	0.41941807	0.18776508	0.0938619	0.007056783	0.02381149
a	1.7107717e-05	4.966613e-06	5.130392e-06	4.9726437e-05	0.0011513841	0.039877042	0.073072396	0.23518652	0.20006903	0.28189778	0.06938707	0.035968713	0.06331311
l	0.00036129993	9.581733e-05	0.000106681764	0.00017483423	0.00075375516	0.025473893	0.03766471	0.19208662	0.21444023	0.32253855	0.14459829	0.022444174	0.039261136
l	1.2133241e-05	4.944097e-06	2.9559285e-06	7.013056e-05	0.00073066854	0.008740693	0.05235861	0.54325694	0.04812712	0.17224468	0.045710687	0.045931805	0.08280863
i	2.7823782e-07	1.0446968e-06	1.1368017e-05	0.00015284603	0.00052712095	0.003853082	0.0431534	0.1348691	0.027688852	0.18278931	0.18025945	0.22738911	0.199305
m	0.002972837	0.00014964245	9.2486516e-05	0.00053465285	0.0010039533	0.0060931444	0.09699787	0.30956662	0.06165207	0.18972218	0.20595013	0.059986938	0.06527749
o	1.3602622e-06	5.5313757e-07	1.9295942e-06	7.7476514e-05	0.0006481538	0.0068848412	0.041464165	0.4953733	0.052715495	0.19656503	0.068622425	0.054995567	0.08264966
n	0.002172483	0.00026272246	0.00026564853	0.0016670766	0.0015628182	0.0031816852	0.11660213	0.091598555	0.03417582	0.22412293	0.21573351	0.18827955	0.12037509
ò	2.503354e-06	1.7175448e-06	2.0257628e-06	2.3142364e-05	6.0852108e-05	0.000882709	0.010997237	0.1833539	0.038820885	0.22609335	0.13832466	0.18275824	0.21867874
m	0.0016431619	0.0007831715	0.000968777	0.0015766246	0.0010937344	0.0028956835	0.031535592	0.021888357	0.03404897	0.2623275	0.19319588	0.2760302	0.17201233
à	7.849353e-06	1.47381015e-05	7.671312e-06	7.26598e-05	0.0004201124	0.0016099086	0.0043807705	0.53081894	0.008274895	0.17409706	0.011956578	0.0601614	0.2081774
i	0.0073325075	0.0031693564	0.0036453402	0.010001801	0.005322891	0.0073665716	0.16407678	0.0073523936	0.02579084	0.08395965	0.07792773	0.45213532	0.15191881
</S>	0.005899023	0.005163899	0.0051791985	0.0041805054	0.0025858765	0.0018125125	0.039888322	0.0052226973	0.051297396	0.10462413	0.15506953	0.38553303	0.23354386
