 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
m	0.0016563189	4.1264575e-05	3.1051743e-05	0.00095244916	0.12236002	0.08068875	0.68408674	0.08960284	0.00815933	0.0043859067	0.00803536
m	3.78973e-05	2.6957405e-05	0.00010162118	0.0036426338	0.15763244	0.532792	0.14019558	0.074228026	0.03185221	0.03131165	0.02817905
è	4.5685197e-06	5.277442e-07	0.00011239212	0.0018877804	0.053352967	0.11428727	0.4005929	0.22728433	0.0461595	0.01774056	0.13857725
n	0.11846452	0.007485325	0.0039781188	0.0026433098	0.012810749	0.48456314	0.28778633	0.060152214	0.0058483756	0.0067939465	0.009473896
o	1.2589365e-05	5.2160344e-06	2.2251417e-05	0.0021384556	0.11404064	0.70168173	0.105821975	0.034378503	0.016654635	0.015921697	0.009322343
c	0.00030156493	4.3449413e-06	2.5516167e-05	4.667672e-05	0.0043178755	0.012533952	0.7886698	0.16107939	0.015177426	0.0031541723	0.014689269
e	0.00030131286	7.319348e-05	6.2635794e-05	0.0002663747	0.0114010135	0.06545532	0.20980005	0.3037171	0.13551344	0.11253674	0.16087279
e	0.0010851015	2.6559404e-05	3.960753e-05	5.275122e-05	0.0006097232	0.010803975	0.31765324	0.49176022	0.058885716	0.0054463577	0.11363668
s	0.00080134836	7.3535225e-06	3.414506e-05	7.064725e-05	0.0013056981	0.010170266	0.6124527	0.29644987	0.036009714	0.00481332	0.037884835
t	5.1463452e-05	6.0091375e-06	3.2324624e-06	2.3632752e-05	0.00029099474	0.007406618	0.0784013	0.27487516	0.3143265	0.18874696	0.13586819
è	1.8787683e-06	9.499005e-07	1.5565201e-06	1.0402458e-05	0.00013490037	0.0027666523	0.044344183	0.26623163	0.32064515	0.17233884	0.19352385
o	0.00027415616	2.1862126e-05	0.00021189307	0.00044589743	0.003115986	0.004146832	0.21891212	0.3195095	0.16794246	0.118999116	0.16642016
n	0.0011818605	4.0736777e-05	0.00059774285	0.00097202737	0.002603812	0.0054940474	0.07452942	0.28240642	0.2923485	0.10093105	0.23889431
e	2.0808535e-05	2.7259168e-06	1.2204733e-06	5.032238e-06	6.527324e-05	0.00043799594	0.025590679	0.13928711	0.32109123	0.34620702	0.16729093
a	0.0028708507	0.0002704377	0.002765413	0.0034595134	0.0054116696	0.0105772605	0.023857921	0.11879622	0.35876054	0.14051194	0.3327182
s	0.0012793071	5.797572e-05	0.0008940905	0.001402396	0.0032456773	0.005935596	0.050436597	0.21283339	0.30015978	0.12054055	0.30321467
s	2.2266926e-05	3.6681697e-06	2.0841287e-06	6.0162192e-06	4.2176613e-05	0.00027523594	0.0036851107	0.06356153	0.39009672	0.33636072	0.20594445
ù	1.8571104e-06	1.4955812e-06	2.2940917e-06	4.910542e-06	2.0933021e-05	0.00014106517	0.0010577759	0.031077687	0.31461495	0.3412658	0.31181133
n	0.0009956505	0.00011704826	0.0016854218	0.002419538	0.0073833456	0.0031987773	0.04336194	0.046258315	0.098420955	0.34932145	0.44683754
n	3.7125235e-05	2.897067e-06	1.3404533e-06	1.8169953e-06	6.628206e-05	0.0001026023	0.013430511	0.04351826	0.28892934	0.36227417	0.29163566
i	1.4574985e-06	1.2870822e-06	1.7466746e-06	2.645267e-06	9.039606e-06	4.2871143e-05	0.0006820584	0.015833497	0.19729936	0.4948577	0.2912683
t	0.0018396568	8.5572996e-05	0.0027476605	0.0035373778	0.014148284	0.0058824345	0.06783247	0.06527405	0.07496636	0.18780263	0.57588357
i	3.9233528e-05	6.6469893e-06	3.4223601e-06	4.938549e-06	2.1356058e-05	0.00012568578	0.000842125	0.01591676	0.26143792	0.4692792	0.2523227
</S>	0.017226039	0.0010473015	0.033909682	0.037323784	0.034958813	0.037518207	0.02394118	0.05416613	0.18138097	0.14164464	0.43688327
