 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
è	1.8918621e-06	1.8248771e-06	1.6779082e-05	1.709583e-05	0.0043137707	0.0003416868	0.0009868478	0.013949957	0.36613744	0.20144273	0.120293826	0.13079607	0.070654	0.09104604
o	0.01573496	0.072039105	0.0010899365	0.0004804246	0.012537564	0.0035096116	0.0059606065	0.023561237	0.6352341	0.09244219	0.10807381	0.015438919	0.00362852	0.010268954
k	7.99864e-05	0.00013751753	1.5935731e-05	4.8953e-06	0.00019781763	0.00046606845	0.003324014	0.01897648	0.50611407	0.26524714	0.13529086	0.04640965	0.0039052174	0.019830365
a	0.00016001349	1.6717717e-05	0.00066683476	5.5614604e-05	0.008334049	0.0002927082	0.0020605882	0.012820114	0.14831008	0.46463403	0.0678371	0.13050428	0.05692237	0.10738553
e	0.00073439145	0.0013862916	1.9757046e-05	1.8870149e-05	0.0005032148	0.0006786144	0.008117619	0.01136945	0.17770301	0.3061106	0.3169639	0.09161475	0.019570226	0.06520927
m	0.00018374482	0.00032812773	6.35805e-05	2.8347178e-05	0.00028875595	0.00017376414	0.005736624	0.0058422084	0.043730613	0.40702546	0.28196838	0.112133615	0.026568668	0.11592814
è	0.00017101316	5.764895e-06	2.6013293e-05	5.3998365e-06	0.0010943699	4.1899308e-05	0.0021245386	0.0029729456	0.026070254	0.29749566	0.09912272	0.15066831	0.14201951	0.27818164
c	0.0022252891	0.0059598414	7.782199e-05	0.0002074893	0.0014091965	0.003931423	0.026562825	0.014217025	0.041145623	0.16472867	0.15619627	0.13973783	0.09294779	0.35065284
h	1.3221791e-06	3.112771e-05	0.0002227358	0.00011855431	0.0009870151	0.00061471766	0.00052299333	0.0030480183	0.032051604	0.2884642	0.008682499	0.03258424	0.16751261	0.4651584
i	2.2913146e-05	6.486661e-06	7.600216e-05	1.1749725e-05	0.009911577	0.000126538	0.0017030643	0.00060885487	0.0010017377	0.017792227	0.013201749	0.037789848	0.23460099	0.6831463
</S>	0.00024952594	0.0018806102	0.00013528246	0.00039138563	0.0020023535	0.006239839	0.036725752	0.019500993	0.010139274	0.021168694	0.04503331	0.031251367	0.07313211	0.75214946
