 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
l	0.0007063788	0.0003799002	0.00014855413	0.00059237255	0.00024763143	0.0028075643	0.054565106	0.06710253	0.31276557	0.25102627	0.15831636	0.15134166
i	1.0081829e-05	2.681093e-05	4.3987766e-05	2.282595e-05	0.0010545965	0.105773315	0.23722452	0.009556174	0.17732002	0.20829621	0.13954012	0.12113134
s	0.0026896442	0.0012750984	0.00085737923	0.0010061207	0.0010248439	0.0042879023	0.042482592	0.041074827	0.06351996	0.30651125	0.17424126	0.36102903
e	3.2454616e-05	3.9349316e-06	4.4229646e-06	1.5977052e-06	7.305827e-05	0.0031351962	0.06046918	0.030824963	0.13841376	0.30468297	0.20718844	0.25517008
n	0.0030669624	0.0012645021	0.0014145257	0.0013777188	0.0011093236	0.0025442117	0.016156524	0.03984792	0.038220417	0.19528648	0.28475812	0.4149533
a	1.5099246e-05	1.5981349e-06	2.043687e-06	1.3758297e-06	2.121163e-05	0.00036380478	0.011549444	0.0145176975	0.06779438	0.30390927	0.3112516	0.2905725
r	0.0020281563	0.0013583142	0.0014618741	0.0024719676	0.0008814241	0.0015618632	0.0052389284	0.02151058	0.019105248	0.12111656	0.50045204	0.32281303
t	1.2938386e-05	2.2683323e-06	3.1710267e-06	2.4967935e-06	0.000101221216	0.0016534078	0.00853485	0.0057925526	0.024960464	0.27100286	0.27624726	0.41168648
i	8.3260784e-07	9.719553e-07	1.3620815e-06	7.999635e-06	5.017496e-06	3.7509293e-05	0.0005540557	0.001828376	0.0028285729	0.093955226	0.38476005	0.51602
</S>	0.0016681929	0.00081157294	0.0019081546	0.001783324	0.0020392789	0.0030439456	0.014349576	0.032780103	0.01257186	0.049153134	0.30501735	0.5748735
