 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
ì	0.000101234764	2.929223e-05	0.000795593	0.0065004337	0.14532077	0.1564468	0.13829784	0.34626055	0.08216914	0.04438564	0.07969273
t	0.017152915	0.0001327758	7.152369e-05	0.00090157014	0.05030231	0.37869552	0.17551304	0.3456652	0.023444494	0.0038109499	0.0043097073
t	1.0431804e-06	1.5787361e-06	2.758557e-05	0.0026087898	0.09265723	0.04719002	0.62202585	0.1964905	0.0134785455	0.0052541024	0.020264687
a	5.758266e-06	2.5667969e-06	3.858653e-06	0.00012509915	0.035118368	0.14557159	0.037009846	0.51125515	0.14156213	0.04941444	0.07993113
n	0.0021957364	0.00016926341	5.43296e-05	0.00012217168	0.00225386	0.021000523	0.056739606	0.67004925	0.21039845	0.0056155073	0.031401206
e	5.431023e-05	3.4450644e-05	1.6781674e-05	4.781876e-05	0.0020826834	0.01715223	0.06922693	0.3003882	0.23661488	0.18895228	0.1854295
m	0.002233265	0.00022626597	0.00020107091	0.0002882934	0.0014767457	0.0074295425	0.010549324	0.20157196	0.55061555	0.046957232	0.17845073
à	0.00014633063	4.160451e-05	9.69889e-05	0.00048604273	0.0034012655	0.004234615	0.004762359	0.16077125	0.23721823	0.1743146	0.41452676
i	0.011500888	0.0008331533	0.0008700916	0.0019980974	0.007758001	0.01821713	0.008904777	0.061207905	0.45747158	0.1526361	0.2786022
s	0.008231854	0.0016852396	0.00116375	0.0010474933	0.0017949516	0.0041303085	0.007477468	0.026862402	0.4348938	0.14693527	0.3657775
i	5.2914165e-05	2.6889653e-05	6.60565e-06	7.667776e-06	5.881704e-05	0.00021700785	0.0014260968	0.017083135	0.22230741	0.4545237	0.3042897
n	0.006113986	0.002105671	0.0037802483	0.0040750303	0.0051788073	0.0055527436	0.0031861432	0.0074223178	0.17488103	0.21808468	0.56961936
G	2.0644453e-05	9.11164e-06	3.2808002e-06	3.992412e-06	2.3979888e-05	9.066191e-05	5.9295802e-05	0.0028241556	0.1416038	0.5238399	0.3315211
r	2.5551465e-06	1.4917346e-06	1.5661896e-06	3.120127e-06	1.6758539e-05	9.545745e-05	2.3531313e-05	0.00068090664	0.056648415	0.40321365	0.5393126
è	1.6279865e-06	1.1291627e-06	9.49296e-06	5.3954922e-05	0.00031264752	0.0021621967	0.00019402176	0.0021670726	0.058678072	0.19802284	0.73839694
c	0.019045858	0.002707544	0.005356078	0.021005139	0.06905788	0.05318516	0.013021062	0.045443807	0.10244105	0.0690197	0.5997167
i	5.9496364e-05	3.5547506e-05	5.236514e-05	0.00018377906	0.00032010063	0.0001345385	0.00081232475	0.0107643325	0.12216405	0.35514712	0.5103263
a	0.01592341	0.01026907	0.025449857	0.043129798	0.10594969	0.114361584	0.04378669	0.050192785	0.21382597	0.05541547	0.32169566
</S>	0.03323815	0.01893163	0.037222408	0.035180084	0.035831142	0.019014139	0.0059909774	0.012217375	0.10370457	0.07711581	0.6215537
