 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
ì	0.00019365428	8.971894e-06	1.7251545e-05	0.0076194303	0.2009714	0.6594791	0.08548675	0.02672888	0.012134986	0.0073596654
c	0.037655674	0.0014653796	0.0005061426	0.0015932688	0.22167675	0.63466257	0.084400356	0.014628056	0.0011799454	0.0022318175
h	1.7712577e-05	1.637786e-05	0.00010265795	0.009143214	0.2507705	0.53076935	0.1368252	0.037479844	0.025533551	0.009341544
a	5.0805133e-06	2.6777801e-05	7.7567536e-05	0.0029862856	0.0768952	0.45830145	0.29878384	0.092192076	0.036969386	0.033762347
p	0.0060093473	0.00037890053	0.000100223	0.00032894278	0.032938257	0.21488032	0.6962959	0.039655678	0.0011721352	0.008240402
à	0.001458428	7.436283e-05	9.240987e-05	0.007530667	0.015795173	0.44035676	0.3575687	0.068186715	0.053582672	0.05535405
r	0.08540338	0.0042598015	0.00096865103	0.00055405236	0.004472748	0.026437566	0.76552	0.08672629	0.0040729726	0.021584505
o	2.1263646e-05	8.106598e-05	0.00039652918	0.0015961637	0.011990342	0.43930542	0.3760529	0.06191286	0.07377704	0.034866497
n	0.030709539	0.0025582535	0.0007610352	0.0001968068	0.0020546538	0.01266795	0.6138857	0.23821065	0.021306636	0.07764887
t	2.7683991e-05	9.576788e-06	3.5604335e-06	8.223651e-05	0.0002768976	0.06479646	0.18204534	0.3504387	0.27317193	0.12914759
a	3.848281e-06	1.5431699e-06	3.3052866e-06	1.7871345e-05	6.071996e-05	0.024006855	0.034953892	0.41669032	0.2694196	0.25484207
s	0.009328753	0.000953945	0.00083558576	0.00028369357	0.0023890864	0.012845729	0.3037329	0.42122275	0.05097765	0.19742991
t	3.2463384e-05	1.03589155e-05	4.9834944e-06	2.3602686e-05	3.8973823e-05	0.010957752	0.024697632	0.34089217	0.39187238	0.23146968
i	2.2623965e-06	1.3743396e-06	3.1647198e-06	8.6366e-06	1.6514969e-05	0.002306973	0.006048794	0.2644552	0.4368395	0.2903176
n	0.0072983997	0.0011338504	0.0015758147	0.00043660915	0.0020510985	0.010705703	0.06295194	0.30239215	0.13042365	0.48103082
a	6.93929e-06	3.7591785e-06	2.4698102e-06	8.731954e-06	1.3237458e-05	0.0018162181	0.004342851	0.20041318	0.5171285	0.2762641
g	0.017032756	0.004673179	0.00928175	0.0007154792	0.0017893525	0.0036090594	0.006184878	0.105366014	0.4866679	0.3646796
l	0.00013404059	1.4620369e-05	5.078035e-06	1.9899238e-05	2.9767982e-05	0.001102969	0.0055052713	0.06922211	0.5703123	0.35365394
i	2.6670016e-06	3.6768802e-06	1.5408603e-05	1.01924325e-05	7.244524e-05	0.00010471186	0.001541241	0.012602615	0.42643228	0.5592148
s	0.0065955105	0.002580431	0.0038593642	0.0014122131	0.0013436703	0.003553379	0.011458814	0.035841476	0.1448735	0.7884817
ì	5.8162885e-07	9.0521587e-07	3.3017075e-06	1.9239242e-05	6.296668e-05	0.00026739447	0.002407333	0.019433632	0.452301	0.52550364
a	0.019715097	0.022520373	0.04408047	0.013435761	0.022792356	0.021593574	0.045548838	0.08086929	0.14089242	0.5885518
</S>	0.009470286	0.010186154	0.020538446	0.0044757593	0.0057908255	0.023534512	0.012141038	0.06508941	0.13192736	0.7168461
