 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
g	4.6084124e-06	1.7526969e-05	3.4790764e-06	0.00086011377	0.10170859	0.806933	0.050562084	0.023143226	0.0056205117	0.011146873
h	2.7819473e-07	4.730828e-06	8.922856e-06	0.00029279655	0.07673359	0.3104526	0.30684626	0.15970828	0.06830179	0.07765069
ì	1.6355689e-07	2.4266021e-06	6.6965754e-06	0.00015352498	0.16553272	0.27150044	0.33564216	0.10214255	0.05071297	0.074306384
z	0.015554105	0.0052505396	0.00082318333	0.005223071	0.04699711	0.34258544	0.5482885	0.017508259	0.006316073	0.011453696
i	3.5350124e-06	1.1368749e-06	3.33076e-05	0.0004842219	0.18834344	0.57281303	0.15504636	0.026242442	0.0106151365	0.04641735
n	0.008845247	0.0018177459	6.786822e-05	1.5068593e-05	0.00048335176	0.0653007	0.7933843	0.08489505	0.008188508	0.037002124
a	5.1626494e-06	2.7928709e-06	2.3664165e-06	4.941058e-05	0.0030157142	0.7441086	0.12259335	0.07029639	0.016977498	0.042948704
r	0.0067641544	0.0022953642	0.00017968878	4.4765115e-05	0.0004791006	0.027448934	0.66043824	0.19359992	0.01144471	0.09730508
t	1.7020215e-05	6.473651e-06	9.901385e-06	0.00018731032	0.002702167	0.3662701	0.19617744	0.19886887	0.08804073	0.14772001
i	4.5063715e-07	8.453896e-07	1.3155933e-06	6.9068774e-06	3.7830418e-05	0.011969525	0.086102374	0.42133233	0.1598377	0.3207107
s	0.00063047727	0.0008014706	0.0002783711	7.0134374e-05	0.000741273	0.018305866	0.21838589	0.21373834	0.06488137	0.4821668
t	8.036164e-06	1.2774518e-06	1.3504011e-06	1.1671383e-05	3.3662167e-05	0.021348376	0.08934214	0.5460628	0.10314096	0.2400497
e	6.444859e-07	8.8645976e-07	1.3369668e-06	5.1491625e-06	1.4450883e-05	0.0020579018	0.019658422	0.3546771	0.15700145	0.4665826
s	0.00030091353	0.00061032496	0.0005340862	9.1262686e-05	0.0013949975	0.013277745	0.07973549	0.08465196	0.13768178	0.68172145
e	5.5634605e-06	9.4999314e-07	1.1241324e-06	7.2524676e-06	1.1039009e-05	0.0036415763	0.018155033	0.38991624	0.20380983	0.38445145
t	0.0017845297	0.0033080583	0.0027719792	0.00031489087	0.0034621763	0.005292174	0.036895208	0.07209471	0.07547251	0.79860383
t	8.040992e-06	1.2270963e-06	1.2841867e-06	8.397044e-06	1.2497679e-05	0.0034862221	0.017332481	0.3897141	0.17587583	0.41355994
ò	2.9768798e-06	3.237258e-06	4.4681274e-06	8.282599e-06	1.5579122e-05	0.0003230131	0.002303115	0.11395823	0.15809467	0.7252864
</S>	0.0003277749	0.000586251	0.0012125608	0.00013312646	0.002786799	0.008237577	0.044960614	0.060973544	0.38689432	0.49388736
