 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a	0.005064169	0.0007366323	0.00015492477	0.00067920925	0.09699559	0.8378266	0.025591237	0.023039551	0.0065779793	0.003036391	0.00019989836	1.1268377e-05	8.6593354e-05
d	0.011154367	0.0004233956	0.0001271606	0.00023728018	0.039747607	0.8664434	0.019216891	0.027218323	0.029169882	0.0053922017	0.0005722274	4.6384932e-05	0.00025080194
e	0.004942756	0.00081823824	0.00077865366	0.011280273	0.24511836	0.2550389	0.32640508	0.116228476	0.031299837	0.004542299	0.001544526	0.00063686306	0.0013657484
r	0.10477315	0.0032144068	3.4340195e-05	6.341599e-05	0.03260777	0.81283826	0.018327551	0.016804408	0.008226174	0.0028616667	0.00014913286	2.0075131e-05	7.966475e-05
f	0.0012091137	7.752344e-05	0.0001401176	0.0017102408	0.16935334	0.28811958	0.3474958	0.14343487	0.041860405	0.003237602	0.00093997555	0.00046975812	0.0019517449
ò	2.7718268e-05	7.259777e-06	5.5640453e-06	0.0001849848	0.047826856	0.2521915	0.43836713	0.18132965	0.034482576	0.027454076	0.009278381	0.0038081668	0.00503608
m	0.0033048263	0.013263618	0.0034905956	0.001769896	0.07771903	0.16365352	0.6489159	0.07932185	0.005236762	0.0030128546	8.153382e-05	7.141792e-05	0.00015819754
m	3.7178208e-06	2.611976e-05	0.00022779247	0.0062253503	0.07319892	0.287307	0.3582693	0.030560914	0.15121748	0.06869612	0.012039235	0.005865502	0.006362529
u	2.9953558e-06	2.4919434e-06	3.3808208e-06	3.6994992e-05	0.0019051583	0.018106002	0.37484664	0.4552424	0.076048896	0.041673902	0.020871188	0.005223956	0.0060359933
o	0.0037657537	0.0022052974	0.00015842218	1.5367512e-05	0.00022422645	0.014297587	0.16883224	0.50370264	0.05852402	0.23173647	0.008459253	0.0011304794	0.006948206
n	0.003534155	0.004655112	0.0005544267	7.818516e-05	0.00011532494	0.004094487	0.069134414	0.06451138	0.33646527	0.45252955	0.0366497	0.0044684596	0.02320955
ì	0.00081412704	1.92749e-05	9.085111e-06	7.222674e-05	0.00014913769	0.011644789	0.02505232	0.08414399	0.6094435	0.13980499	0.06877818	0.023944335	0.036124088
c	0.0061939084	0.00055278145	1.8283035e-05	3.072386e-05	0.00027732682	0.0021204427	0.021670055	0.031045778	0.5373981	0.2916644	0.06723197	0.014588156	0.02720804
h	2.5640823e-06	5.7854686e-07	5.613742e-06	6.258665e-06	0.00028218923	0.011850697	0.08765437	0.27015877	0.22915311	0.275709	0.08586377	0.019317754	0.019995276
a	4.879e-06	3.2087835e-06	1.2283011e-05	7.1681843e-06	0.00013039018	0.0004115153	0.028902542	0.21947934	0.0776532	0.25521114	0.21453908	0.09114756	0.11249768
p	7.4187854e-05	0.000103942984	2.5186464e-05	3.3220527e-05	0.00031003245	0.0038431557	0.0027258554	0.021697013	0.017426027	0.6517614	0.16021223	0.032507583	0.10928026
à	0.004416589	0.00025886093	0.00010323245	7.336589e-05	7.424118e-05	0.0017412622	0.0015194889	0.018807622	0.09886173	0.20303886	0.22199981	0.11905412	0.33005086
r	0.00078195625	0.00079846865	9.1901384e-05	0.00017142213	0.0008576323	0.0038679845	0.0013104947	0.005699831	0.002782622	0.30902708	0.35973662	0.116000816	0.19887318
o	0.000115037656	0.0003158	0.0014113223	0.00040660426	0.0005746871	0.00064125896	0.06246415	0.25492918	0.058768686	0.2589645	0.12593172	0.080530226	0.15494683
n	0.00045071178	0.0024096456	0.001236701	0.00088990474	0.002185487	0.010986307	0.0017503732	0.006385878	0.0023678166	0.1367712	0.36891547	0.1592109	0.3064396
t	4.5578963e-05	1.0030853e-05	4.2019815e-06	4.3226346e-06	3.353564e-06	2.813035e-05	7.858249e-05	0.0005108481	0.0057212412	0.10654151	0.43516153	0.24542561	0.206465
a	6.860552e-06	1.713423e-06	5.926245e-07	2.1647472e-06	4.4870903e-06	1.2241831e-05	5.805932e-05	0.00028881154	0.0024634958	0.03234835	0.31352755	0.35346723	0.29781848
m	4.662589e-05	0.0003472387	0.00013615112	0.0004010759	0.0022407584	0.009477753	0.0024586176	0.005254047	0.0018974569	0.091755114	0.324124	0.24011348	0.32174766
a	0.0009823226	0.00011053711	2.827922e-05	2.5405381e-05	2.041403e-05	0.000101324535	0.00018810458	0.0005213077	0.0037812812	0.01602428	0.19968432	0.29062653	0.48790595
m	0.00043289835	0.0032526664	0.00083603925	0.003337476	0.013776577	0.008116074	0.0074514514	0.011028654	0.0038756991	0.021161398	0.13290827	0.5111354	0.28268743
è	0.0036661446	0.00021669574	9.064237e-05	4.725004e-05	3.5256326e-05	0.0005952349	0.00035183993	0.002936159	0.007826397	0.056676455	0.21966313	0.21586402	0.49203077
n	0.0016801096	0.0076655373	0.0026077395	0.007452971	0.041703146	0.15603232	0.0070084725	0.032052886	0.0057592313	0.07537607	0.18645582	0.28766528	0.18854038
a	4.5554087e-05	1.7837163e-05	1.9918461e-05	5.5436835e-06	1.3418459e-05	8.252793e-05	6.874796e-05	0.0029074568	0.00018910406	0.02160825	0.339496	0.370396	0.26514968
</S>	0.0008346765	0.007876709	0.0042701764	0.009961882	0.043670427	0.085726105	0.010056265	0.026478969	0.008184642	0.07966933	0.1591911	0.31387284	0.2502069
