 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a	0.005064169	0.0007366323	0.00015492477	0.00067920925	0.09699559	0.8378266	0.025591237	0.023039551	0.0065779793	0.003036391	0.00019989836	1.1268377e-05	8.6593354e-05
t	0.011154367	0.0004233956	0.0001271606	0.00023728018	0.039747607	0.8664434	0.019216891	0.027218323	0.029169882	0.0053922017	0.0005722274	4.6384932e-05	0.00025080194
r	0.0017297391	2.7573618e-05	5.477637e-05	0.00068529096	0.12899633	0.58547413	0.06322216	0.1449363	0.06128403	0.008483566	0.0029203063	0.0007294105	0.0014563586
e	6.400589e-05	1.0655483e-06	2.5274173e-06	7.564673e-05	0.13608241	0.35115382	0.23707698	0.20133168	0.057926152	0.007769356	0.0031454386	0.0013824212	0.0039885803
f	0.0031116463	0.00016256754	1.084843e-05	2.14279e-05	0.02359421	0.6132799	0.20554766	0.12502827	0.01788685	0.010527678	0.00042731536	6.642871e-05	0.00033510698
f	0.0030241178	0.0001325677	0.00030281913	0.002034134	0.12955603	0.25711975	0.35733855	0.18683203	0.046669576	0.009658552	0.0036557508	0.0013296484	0.0023464642
ò	1.6495522e-05	4.794084e-06	3.4444845e-06	0.00010488318	0.02460958	0.18069889	0.47831723	0.19750617	0.044205375	0.043088146	0.014620156	0.007197222	0.009627641
m	0.0022954936	0.009767862	0.002950518	0.0017432577	0.070008606	0.14812563	0.6655754	0.08887541	0.006569281	0.0037001541	0.00010516644	9.713476e-05	0.00018609251
m	2.2575002e-06	2.9042732e-05	0.0002823523	0.0052446052	0.052445326	0.25534463	0.3801501	0.03597176	0.16296238	0.07919182	0.015600382	0.0063371486	0.0064381477
u	2.3801142e-06	1.598869e-06	3.1169507e-06	2.0845957e-05	0.0011273115	0.010576229	0.32550448	0.48487723	0.087035395	0.050292257	0.025655337	0.0067853443	0.008118469
o	0.002360656	0.0013910336	0.00010194771	1.3205596e-05	0.0001514359	0.008515346	0.11844558	0.4828514	0.06436459	0.2996792	0.011398488	0.0015026581	0.009224467
n	0.003077685	0.004572052	0.0005459027	7.5478725e-05	0.00010227358	0.0021921927	0.0524959	0.056977622	0.31112066	0.49408758	0.041727837	0.0054879277	0.027536843
ì	0.0007720732	2.1412061e-05	9.372239e-06	6.315432e-05	0.00010116624	0.0060146702	0.020060778	0.06311336	0.6243964	0.14235625	0.07452687	0.027486911	0.041077577
c	0.0044382624	0.00050511456	2.0608817e-05	3.5945814e-05	0.0003133565	0.0016251336	0.017767632	0.026486624	0.4976837	0.31145558	0.085807666	0.020149156	0.03371132
h	2.6671023e-06	6.785811e-07	6.2749423e-06	5.7625066e-06	0.00019321706	0.007683189	0.070504405	0.25165468	0.23005779	0.30083013	0.094502725	0.021808818	0.022749629
a	5.3693534e-06	3.3780739e-06	1.3101401e-05	6.4302967e-06	0.00011356699	0.000317496	0.0169577	0.15035222	0.053988375	0.27096224	0.25813314	0.11275433	0.13639267
p	6.280273e-05	0.00011144748	2.9317045e-05	4.300963e-05	0.00037435707	0.0040147277	0.002106079	0.014603535	0.010826046	0.5900885	0.19928074	0.04392865	0.1345308
à	0.003535052	0.00023310061	8.848581e-05	6.214318e-05	5.5768356e-05	0.00124644	0.0009832976	0.010427022	0.059485912	0.16954203	0.24212095	0.14016709	0.3720526
r	0.0006199349	0.000812654	0.00010708485	0.00022096661	0.0010883101	0.0042970004	0.0012683873	0.0050842585	0.0021429784	0.22318816	0.3865809	0.1475091	0.22708024
o	0.00014503478	0.00034568855	0.0015875549	0.00039113557	0.0005534887	0.0005647175	0.038999625	0.18277788	0.040369052	0.2796999	0.16444245	0.10394604	0.18617748
n	0.00045526683	0.0027298667	0.0014004709	0.0011180957	0.002864135	0.012784071	0.0018985741	0.006648526	0.0022431768	0.10258041	0.34794235	0.18905395	0.3282811
t	4.3581407e-05	9.73431e-06	3.963047e-06	4.031696e-06	3.1237712e-06	2.1825676e-05	6.523678e-05	0.00038893503	0.003723839	0.07869099	0.42649955	0.2702983	0.22024693
a	7.1737004e-06	1.7924043e-06	6.211918e-07	2.2129864e-06	4.467968e-06	1.0943387e-05	4.9064878e-05	0.00023740632	0.0016358041	0.022867514	0.29415736	0.37780783	0.30321777
m	5.0780873e-05	0.0003966106	0.00015631947	0.00048499115	0.0026646445	0.010007567	0.0025780406	0.005364762	0.0018413921	0.076288834	0.29440832	0.2681017	0.33765605
e	0.0008805972	0.00010474933	2.7135093e-05	2.4846286e-05	1.9814175e-05	8.589092e-05	0.0001765294	0.00047504567	0.0031614355	0.012779794	0.18585706	0.30511776	0.49128938
m	0.00063154934	0.005456961	0.0010508716	0.0041757138	0.01373773	0.0060167448	0.009780457	0.015058419	0.0039244564	0.013906746	0.08420357	0.5710927	0.27096406
e	0.0037618983	0.00015603061	5.674124e-05	3.701813e-05	4.6018253e-05	0.0010432336	0.0006105566	0.006506464	0.034605056	0.13396089	0.2466198	0.17244707	0.40014926
a	0.00084789755	0.008021599	0.0018998752	0.007647755	0.022299249	0.012286614	0.009551994	0.020199405	0.0057783145	0.022110779	0.09558906	0.5318955	0.26187193
</S>	0.00021372788	0.0017484643	0.0006204341	0.0016605832	0.006987717	0.0063779163	0.009497957	0.007089058	0.0054428387	0.03658035	0.19760558	0.3801392	0.3460362
