 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
e	1.6084736e-05	0.00010746514	9.9033445e-05	0.0003769463	0.002940022	0.01789289	0.037592426	0.083673	0.22670875	0.2768295	0.35376388
n	0.0009381533	8.112906e-05	0.00013232802	0.0023084835	0.003784719	0.014301264	0.01214631	0.10380698	0.4176804	0.18579938	0.25902086
t	5.940098e-06	1.0926008e-06	2.6086443e-06	9.1024585e-06	0.00012531856	0.0039325864	0.016641531	0.035341978	0.331026	0.26089594	0.35201794
è	2.3770747e-07	2.9835334e-07	1.5613168e-06	7.948433e-06	4.032469e-05	0.00045352994	0.0026938661	0.0034538968	0.23749427	0.22034201	0.53551203
s	0.00023850065	3.7080514e-05	8.699445e-05	0.0022118257	0.002515162	0.0063170055	0.008491223	0.024407389	0.18310378	0.3896596	0.38293132
s	8.4851585e-05	6.0271204e-06	1.5616971e-06	2.3404278e-05	0.000120699435	0.0013834519	0.003646412	0.010354192	0.4109452	0.21572675	0.35770747
o	3.0539195e-07	3.450592e-07	1.2625449e-06	4.7112953e-06	1.5095078e-05	0.000105688654	0.001188059	0.0024497362	0.113954075	0.5798545	0.3024262
m	0.001677804	0.00024090514	0.0004074242	0.0077523035	0.006946337	0.0110101355	0.009358969	0.042410243	0.10664762	0.4298842	0.38366404
a	7.2635434e-05	6.275926e-05	9.7288575e-05	0.0001723024	0.0004632967	0.00096548646	0.0050148163	0.0058312644	0.02078996	0.3853308	0.58119935
è	0.0023223485	0.0011531818	0.0035595305	0.018165095	0.013091217	0.0072104866	0.012648114	0.016465224	0.10532404	0.21827789	0.6017829
s	0.010871903	0.0008806246	0.0014898208	0.01047343	0.004981918	0.0037316896	0.0070011504	0.011559799	0.11468119	0.3117144	0.5226141
t	0.00019655313	1.623092e-05	9.807012e-06	7.1803984e-06	1.2640942e-05	5.7634665e-05	0.0011034515	0.0007817393	0.117990956	0.21351713	0.6663066
r	2.1544987e-05	4.1304365e-06	8.841708e-06	1.1463953e-05	2.0902044e-05	4.3535358e-05	0.0010121468	0.00080809044	0.02641635	0.59083486	0.38081813
a	7.7407174e-05	8.675808e-05	5.005338e-05	0.00026391036	0.000316177	0.00025140608	0.0008954219	0.0025038878	0.0072986954	0.8125815	0.17567477
</S>	0.025756912	0.0040118243	0.008648277	0.075012706	0.039471436	0.023422567	0.038295574	0.04207334	0.13298824	0.26193696	0.3483822
