 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
r	0.0011326069	0.026221765	0.948958	0.016596144	0.006481163	0.0005217283	4.823562e-05	1.9257179e-05	8.722809e-06	3.906465e-06	3.5129679e-06	1.2306159e-06	1.6415937e-06	7.099703e-07	5.4867644e-07	3.1242374e-07	2.0629832e-07	6.191264e-08	1.8825325e-08	1.4413657e-08	3.1967164e-07
t	0.0023664164	0.006404689	0.23390941	0.55861706	0.108078286	0.068079896	0.006030585	0.0041298023	0.00657044	0.0020683503	0.0004409212	0.0007284711	0.00019120083	0.0011899123	0.00036114248	0.00043595015	0.000120562465	4.625342e-05	6.174146e-05	2.0170542e-05	0.00014875585
e	0.0040327073	0.00628266	0.044505145	0.83038753	0.06609988	0.027269533	0.01598873	0.0018223369	0.0016786938	0.0004900723	0.0008754682	0.000109935674	0.00029692598	4.1586878e-05	4.346985e-05	3.0879997e-05	1.840545e-05	6.819759e-06	3.002791e-06	3.1522866e-06	1.3071173e-05
n	0.0077278223	0.03164092	0.17034929	0.45392522	0.29327035	0.03559327	0.004194394	0.002292686	0.0005226157	0.00020346725	0.00013573484	3.790922e-05	5.850356e-05	1.3427193e-05	1.4029877e-05	9.0077165e-06	6.1848755e-06	1.8291875e-06	2.7660093e-07	1.7146458e-07	2.8799232e-06
a	0.0001037072	3.601712e-05	0.002577329	0.7149955	0.15469897	0.0801098	0.028820252	0.005497295	0.0067750597	0.0017883702	0.0021020244	0.00050378684	0.00082534837	0.00038710533	0.00031213905	0.0001932667	0.000106931075	3.4296467e-05	2.4074767e-05	1.4598993e-05	9.408508e-05
s	0.007123385	0.0013964005	0.0038927873	0.19449456	0.63602	0.119235046	0.020675452	0.011171379	0.0031835788	0.001131092	0.0009451853	0.00019254978	0.00034908546	5.6525212e-05	5.9076225e-05	4.0218307e-05	2.0085874e-05	6.239035e-06	1.3297057e-06	6.920826e-07	5.2892265e-06
t	0.0002412101	8.017794e-06	0.00014530933	0.45003662	0.24728149	0.15724272	0.090585314	0.016900137	0.017816463	0.005318148	0.00703466	0.001471937	0.002785935	0.00081627717	0.0008167942	0.0005565954	0.00035784108	0.00016173151	9.729462e-05	7.3483585e-05	0.00025203114
e	6.581173e-05	7.7925847e-07	9.320479e-06	0.2259885	0.35418802	0.19699194	0.13308969	0.03031902	0.026729101	0.009192037	0.0105772875	0.0026816307	0.0045316373	0.0012567735	0.0013394958	0.0010085119	0.000686685	0.00042594975	0.0002648275	0.00021507751	0.0004379078
s	0.00055986195	2.9363746e-05	2.12201e-05	0.033762757	0.6626715	0.2344863	0.038736813	0.022835722	0.004422451	0.0013084126	0.00068100204	0.00014428773	0.00021752605	3.3781933e-05	3.9640963e-05	2.572549e-05	1.2023077e-05	5.2966084e-06	1.5108063e-06	7.5368445e-07	4.0329605e-06
t	9.415584e-05	1.3208397e-06	7.717616e-06	0.23358499	0.30445272	0.22377843	0.14252412	0.029418021	0.029945476	0.009419671	0.012619852	0.0027481283	0.0052795946	0.001472171	0.0014862467	0.0011392429	0.00074978184	0.00038454894	0.0002380997	0.00018731698	0.00046831724
u	1.6950693e-05	1.9389357e-07	8.7608527e-07	0.07802196	0.3432007	0.25636047	0.17945349	0.046000615	0.043288894	0.015024267	0.01702242	0.0044381167	0.007417378	0.0021141903	0.0023166444	0.0017280881	0.0012053511	0.0007486251	0.00046979924	0.0003829982	0.0007879942
d	7.72456e-05	6.695382e-06	5.026618e-06	0.00407542	0.566638	0.31891844	0.058644064	0.038784694	0.008132032	0.0024064388	0.0013444849	0.00027891799	0.0004383387	6.900361e-05	7.937905e-05	5.3467287e-05	2.4802217e-05	1.079467e-05	3.3070914e-06	1.6522113e-06	7.720755e-06
i	7.184751e-05	2.6163878e-05	1.617586e-05	0.3162191	0.23502545	0.20883869	0.13846613	0.023360146	0.024625322	0.00927476	0.015589492	0.004296668	0.008245571	0.0037235876	0.0031760659	0.002860981	0.0020240317	0.0010480848	0.00083883497	0.0007144919	0.0015583925
è	0.0023876196	5.1383915e-05	6.937523e-06	0.0011783615	0.54361176	0.33505613	0.04137969	0.059476383	0.011129919	0.0032845272	0.0013546259	0.00034436997	0.00046116966	7.714875e-05	8.9490015e-05	5.7290326e-05	2.5880858e-05	1.209426e-05	3.6297624e-06	1.832827e-06	9.812742e-06
o	0.0001765478	2.1496173e-05	0.000114083094	0.00027389146	0.37115222	0.3489786	0.07431834	0.104683496	0.050201353	0.02105359	0.013312414	0.0045856144	0.0054402156	0.002168718	0.0014529193	0.0012237189	0.00043996982	0.00014766716	6.0514576e-05	1.7472132e-05	0.00017702256
t	5.1823397e-05	2.6321542e-05	6.23263e-05	5.144198e-05	0.15665537	0.32804212	0.06810794	0.21875273	0.112485446	0.047953665	0.028855085	0.011155447	0.01344407	0.00536463	0.003866962	0.0029646566	0.0011584037	0.0003648926	0.00013712786	4.2407453e-05	0.00045711774
s	3.713699e-05	5.4425965e-07	3.9286132e-07	0.003310484	0.15075846	0.32546595	0.19159961	0.08033752	0.080845855	0.031931806	0.051015787	0.013786767	0.027943043	0.0106331855	0.007896127	0.009243736	0.0055445572	0.0028747998	0.0022268991	0.0015877454	0.0029596926
e	1.6313592e-06	4.286691e-08	3.637041e-08	0.00032954145	0.08318977	0.27343446	0.2076588	0.12462232	0.1289764	0.047970273	0.05156196	0.015923202	0.02610557	0.008290144	0.008737486	0.007305875	0.0052046883	0.0033567993	0.0022372066	0.0018554808	0.0032383285
m	9.10856e-06	4.17493e-06	2.806698e-06	2.1459578e-05	0.038975358	0.36349353	0.20715602	0.27498472	0.06802727	0.023325955	0.013378437	0.0030067498	0.0046923063	0.00080803875	0.000921339	0.00062184036	0.00028767032	0.00012588497	4.2342443e-05	2.0601843e-05	9.439631e-05
a	0.000278926	6.7906444e-06	2.753913e-06	0.0005196919	0.023039581	0.23205641	0.37881318	0.1048133	0.11576929	0.039790835	0.046872992	0.011818098	0.019465545	0.006565429	0.006934752	0.004333148	0.0029905122	0.0015419138	0.0009826401	0.00077268184	0.002631578
è	0.00027960818	2.0308597e-05	4.5545007e-06	1.1640956e-05	0.014211821	0.23276463	0.17815769	0.4161609	0.09735914	0.03394422	0.014494764	0.0038456817	0.00528926	0.0009374641	0.0010953295	0.0007415358	0.00033553428	0.00015766571	5.224882e-05	2.5702653e-05	0.00011016103
s	4.3711858e-05	5.9364218e-05	0.00024641666	5.483665e-06	0.007874245	0.10974557	0.079368405	0.362107	0.2040737	0.10132784	0.0503765	0.024762353	0.024173146	0.014618444	0.00938379	0.006951967	0.0024700358	0.00075508916	0.0003454104	9.2910464e-05	0.001218633
t	2.1146793e-07	2.436331e-07	4.3323935e-06	0.00011474348	0.046257775	0.38900775	0.06355842	0.1190547	0.16840799	0.06310561	0.017195232	0.02495177	0.008276851	0.044133246	0.012742938	0.019020595	0.005395473	0.002744497	0.0043808823	0.001547965	0.010098767
r	8.072961e-06	4.4129968e-07	2.9532504e-07	2.465268e-05	0.005536955	0.13634385	0.3182958	0.13850045	0.15914388	0.05971061	0.07806455	0.019511208	0.03617738	0.011752267	0.0107156355	0.009400156	0.0059020896	0.0031586068	0.0022505876	0.0016499353	0.0038525367
a	2.0574393e-05	1.6278416e-05	1.7577077e-05	0.00019733408	0.0024608995	0.0774694	0.5074488	0.091905825	0.117052644	0.04645246	0.0657995	0.016151516	0.028868416	0.0113882255	0.011076272	0.0076860334	0.005195406	0.0025568963	0.0019399968	0.0015535301	0.004742432
m	1.8761344e-05	3.643345e-05	2.8045324e-05	4.780688e-06	0.00093084224	0.013754628	0.08712174	0.45096013	0.1886228	0.11257726	0.07184347	0.020302488	0.030820146	0.0071099806	0.007007057	0.004902381	0.0021178266	0.00077614136	0.00027590687	0.000118182244	0.0006710145
a	5.7080095e-05	1.3249357e-05	1.2719103e-05	0.0003559727	0.0019553308	0.034706034	0.28639174	0.11481749	0.18765914	0.07755911	0.113666125	0.03073471	0.052537005	0.025976818	0.024161113	0.015426493	0.01048176	0.004672968	0.0038769238	0.0031002525	0.011837991
è	0.00013179326	2.2629029e-05	5.1395136e-06	5.8897062e-06	0.00032046618	0.005126921	0.058168337	0.52593654	0.18594015	0.12511843	0.045131862	0.016839825	0.020389915	0.0044263043	0.005372311	0.003559574	0.0016338562	0.0008349315	0.0003021771	0.0001459453	0.0005869235
c	4.6905592e-05	8.296865e-05	0.00015951195	2.3209093e-06	0.00020684433	0.002808487	0.019441329	0.3453579	0.22634333	0.17894495	0.07517496	0.045167886	0.045537077	0.022539198	0.016295476	0.012625897	0.004686719	0.001592105	0.0007094361	0.00022176982	0.0020549446
h	5.2924815e-08	3.486251e-06	0.0001171164	0.00015614262	0.000783756	0.025954409	0.074539445	0.09674792	0.19004205	0.11008024	0.04144055	0.06647789	0.022574756	0.16982833	0.04167569	0.069532156	0.01926132	0.008979609	0.019539135	0.0061136126	0.036152363
o	2.8228953e-06	5.572902e-06	7.022565e-06	5.0172912e-05	4.9650273e-05	0.00066495733	0.058700584	0.03535164	0.06401624	0.08490404	0.2419766	0.06534686	0.15302546	0.05535813	0.049854185	0.057384223	0.042484235	0.027283369	0.021316424	0.019255359	0.022962369
m	6.884834e-05	6.3400905e-05	3.221961e-05	1.0660567e-05	0.00029168255	0.0009033754	0.021244617	0.18458496	0.11309049	0.23943746	0.1994359	0.0602994	0.099290125	0.02216802	0.025671983	0.016935294	0.007857428	0.0034920634	0.0013720944	0.00065882166	0.003091178
i	0.00015044889	9.40693e-06	3.126621e-06	2.5502984e-05	0.00033321042	0.0025727262	0.036527496	0.066232376	0.16245693	0.13061652	0.23054932	0.06300151	0.11626805	0.047782432	0.0476342	0.03088027	0.020712467	0.009806558	0.00748458	0.005870368	0.021082507
a	0.00015553574	3.7344176e-05	6.7373576e-06	1.45332615e-05	4.8657148e-05	0.00020975861	0.009068506	0.18471766	0.14761621	0.38747606	0.052272912	0.080433786	0.043631025	0.022796266	0.03186171	0.017662184	0.008283326	0.005778295	0.0023812656	0.0010159475	0.004532331
a	4.552076e-05	0.00012835172	3.5960944e-05	6.742018e-06	6.0811697e-05	0.0005148852	0.011026215	0.3205053	0.19845492	0.26391038	0.026794124	0.07066209	0.03058894	0.023574129	0.023979738	0.015634747	0.0069906246	0.0030598727	0.0009664673	0.00037536904	0.0026848337
d	0.00014194893	0.0006813554	0.0004148638	1.5873096e-05	6.428684e-05	0.00014637192	0.0039565465	0.062858246	0.09739502	0.286918	0.029005311	0.19979282	0.037255637	0.099388726	0.06917784	0.059770312	0.026235921	0.011218263	0.0045893416	0.0016729954	0.0093003735
e	5.1672832e-05	7.355654e-06	1.3573419e-05	4.8417667e-05	0.00012485098	0.0006851224	0.012155347	0.015903138	0.044350524	0.062350947	0.16914675	0.06964765	0.1252476	0.112208486	0.092152774	0.07099451	0.055100657	0.027202664	0.03184654	0.029371439	0.08139002
r	5.9040245e-05	0.00012650156	4.6331497e-05	4.8344296e-05	0.000106425076	0.00012640462	0.0023152952	0.030896578	0.04293085	0.25204515	0.056752767	0.1762128	0.08702111	0.09032555	0.08990119	0.07847904	0.040148363	0.02188039	0.01085052	0.0058502685	0.013877126
f	3.9478135e-05	2.5358447e-06	2.518598e-06	7.959511e-06	4.963923e-05	0.0006083576	0.03346339	0.042622488	0.09466264	0.10498845	0.1799344	0.0718498	0.11719659	0.07027019	0.06891052	0.05344875	0.042683095	0.026410747	0.024402432	0.022401432	0.046044514
ì	3.777363e-07	7.2743956e-07	5.592239e-06	2.5313636e-06	4.6538862e-05	5.7764864e-05	0.0008701444	0.0019989125	0.0033910093	0.02252421	0.105206884	0.05649597	0.12743297	0.08805383	0.09319498	0.09622229	0.0890206	0.07164312	0.07722893	0.081176564	0.08542596
a	0.0011844577	0.00040369612	0.00019472864	0.0003518831	0.0027188682	0.0022722108	0.027446194	0.018683791	0.013073176	0.09582001	0.33266714	0.06581049	0.21282333	0.047313083	0.059713252	0.051728893	0.028168911	0.015106458	0.008738597	0.0060243923	0.009756458
d	3.109469e-05	0.00013302534	4.910559e-05	6.4895336e-05	0.00015586091	0.00017768635	0.0020614583	0.024719683	0.025639426	0.19926506	0.08893024	0.15252618	0.13866307	0.0907969	0.10522786	0.079833865	0.039636582	0.020359779	0.010218149	0.0053210524	0.01618913
e	1.958632e-05	6.747012e-07	5.818041e-07	1.7263243e-06	1.3256861e-05	7.69488e-05	0.0019107313	0.0047888584	0.013526036	0.04359185	0.18977305	0.069762096	0.17190212	0.09002797	0.07935884	0.08811911	0.06979137	0.043619797	0.041095506	0.039771006	0.052848857
r	8.335636e-05	0.00014981968	3.9613093e-05	0.00010597921	0.00018806514	0.00019772464	0.0023153783	0.014368843	0.013577006	0.15464352	0.10530596	0.13106064	0.15948428	0.089821465	0.12521504	0.08591364	0.045886636	0.026956694	0.014992016	0.008769921	0.020924414
f	2.601669e-05	1.3088795e-06	1.1902899e-06	2.9808132e-06	1.4181606e-05	7.8601144e-05	0.005523035	0.010845676	0.032388598	0.080194965	0.18925868	0.07871063	0.1446526	0.08280283	0.08436948	0.07060543	0.05831599	0.038252585	0.035232138	0.033856057	0.054867085
ì	4.775772e-07	8.9254826e-07	4.5579277e-06	1.6312786e-06	3.131995e-05	2.7597407e-05	0.00032503816	0.00057212694	0.000799053	0.007578891	0.061251327	0.033517282	0.10866893	0.08423785	0.09306441	0.099910215	0.09969435	0.0754723	0.09902083	0.12036472	0.115456164
m	0.0011479418	0.00055848766	0.00020882499	0.00055936613	0.0037507338	0.002721261	0.017572036	0.008729622	0.0047513754	0.041896068	0.25135243	0.04989526	0.24956438	0.064999156	0.08951792	0.08190579	0.048939627	0.025732622	0.019575786	0.01627673	0.020344613
m	2.2455721e-07	2.2445283e-06	4.462954e-05	9.7043885e-06	3.1635198e-05	0.00028234892	0.006475287	0.01532476	0.03606638	0.087770395	0.15694858	0.10046557	0.10669353	0.15084891	0.06603904	0.13126858	0.05511263	0.0273022	0.023067692	0.013528672	0.022716928
u	2.622349e-06	3.4417425e-07	8.1187017e-07	5.958699e-06	1.740035e-05	4.0402894e-05	0.001431056	0.0004946512	0.0011767191	0.009677752	0.16129018	0.037583344	0.20921445	0.08813378	0.0779862	0.10845584	0.083686456	0.046721336	0.055874296	0.05813577	0.060070615
s	9.072068e-05	0.0006069664	0.0002618589	0.00024625842	0.0004882911	0.00030670865	0.0016714538	0.005385228	0.003722498	0.04228109	0.07925558	0.0723927	0.20146728	0.11938772	0.15163696	0.13344319	0.076284796	0.032108877	0.025367917	0.019606099	0.033987813
t	7.0119466e-05	3.6700362e-06	1.5863889e-06	2.816739e-06	8.888352e-07	3.9219044e-06	0.00023715816	0.001564089	0.0106046405	0.054364745	0.016849734	0.12808198	0.03623041	0.1754661	0.09934402	0.13648981	0.087191515	0.060027834	0.07095572	0.045444153	0.077065066
u	1.01564165e-05	7.537275e-07	4.193797e-07	2.0250204e-06	9.0569e-07	2.492405e-06	0.00015273693	0.0009025408	0.005601377	0.043951906	0.028067369	0.11239107	0.06972134	0.13372608	0.11952723	0.12897453	0.102658734	0.069448195	0.06182508	0.056788664	0.06624645
d	0.0001476313	0.0012549235	0.0004172816	0.00028879842	0.00031241032	0.00018377183	0.0016835354	0.0033958503	0.0038036	0.048971392	0.026646774	0.123768605	0.071564585	0.1690684	0.16241482	0.16139267	0.09093667	0.043997925	0.031352393	0.01996783	0.03843017
i	0.00014259433	7.883248e-06	3.5164462e-06	6.898749e-06	1.5640855e-05	3.9029546e-05	0.0004321712	0.0006796155	0.0021309329	0.0113945855	0.10432599	0.042357672	0.14861009	0.11766255	0.107277334	0.09891564	0.08406462	0.041929156	0.05617444	0.06218549	0.12164418
è	0.0001701596	0.0010368318	0.00028236132	0.0011496376	0.00065380556	0.00036743644	0.003228189	0.0012003555	0.0010254775	0.01300918	0.00825198	0.06017886	0.022329912	0.14196903	0.12877358	0.16292235	0.117173225	0.08301381	0.09657121	0.08453445	0.07215818
i	3.941158e-05	0.00029521753	0.00042701812	5.1058538e-05	9.747838e-05	5.87984e-05	0.0006647249	0.0023810617	0.0046821833	0.05767145	0.02586074	0.15677354	0.05685092	0.20267119	0.1234213	0.16845767	0.07809364	0.039676983	0.033217818	0.014897413	0.033710305
f	0.00043451868	0.0022465969	0.0050490233	9.726929e-05	0.00013505199	5.94271e-05	0.00065036793	0.00032262984	0.00055669044	0.008892245	0.011945733	0.10211576	0.019113965	0.27079526	0.08984653	0.1761191	0.089541666	0.06477799	0.07764128	0.028340733	0.051318143
è	0.00012919078	5.1879456e-06	2.6358312e-06	2.445364e-06	5.4919933e-06	1.2968844e-05	0.00015688091	0.00026137757	0.00069250795	0.005051909	0.062207166	0.028773615	0.123213306	0.11209289	0.10110941	0.10497886	0.095604934	0.048144847	0.074736215	0.09300629	0.14981186
t	0.0003219812	0.0010218557	0.0007858352	0.0006413078	0.00084110885	0.00033298924	0.0014595198	0.0021758776	0.001515367	0.009811962	0.018808153	0.020886103	0.08517504	0.0850429	0.09436491	0.13542232	0.108871154	0.042731434	0.08990479	0.17520037	0.12468505
o	6.519576e-07	9.2521404e-08	1.5243214e-06	1.1780138e-07	1.1493789e-06	8.545911e-06	0.0001077864	0.0012255787	0.003705847	0.031041581	0.052640703	0.0715532	0.056500874	0.20032866	0.056544863	0.16499972	0.054430444	0.04860555	0.111560956	0.04528151	0.10146064
p	0.00024236692	0.0022137372	0.0012036753	0.0013825339	0.0012399668	0.0004830193	0.0022036773	0.0015340721	0.0011842143	0.009803882	0.008811204	0.027179375	0.03724267	0.09996164	0.10992866	0.14339343	0.11492925	0.04972767	0.09511483	0.16995683	0.1222634
ò	0.00011840217	4.1337175e-06	1.1724089e-06	4.954022e-06	7.157752e-06	1.8866729e-05	0.00021689651	0.00051513733	0.001349421	0.006802177	0.056801945	0.030192958	0.13005368	0.10162978	0.100617565	0.10635465	0.09644182	0.050441742	0.07674258	0.096964166	0.14472082
r	0.0005805899	0.0022788427	0.001149372	0.0015919721	0.0018725451	0.00075987104	0.0020310783	0.0031288848	0.001773147	0.010108335	0.021682592	0.018284326	0.092737414	0.0734162	0.10301401	0.1282825	0.108011104	0.04037158	0.0812008	0.20358549	0.104139276
k	4.4516597e-05	6.683367e-06	3.524832e-05	1.5276277e-05	1.5394884e-05	2.7229271e-05	0.00091158727	0.00029953584	0.0009804333	0.0118339155	0.1186484	0.042398933	0.12573092	0.15236442	0.084172994	0.11458941	0.06571085	0.035955857	0.076271735	0.04946888	0.12051775
e	0.00010887372	6.930113e-06	2.1187892e-05	2.1420808e-05	3.3213033e-05	3.8921175e-05	0.0011503159	8.165751e-05	0.00011506509	0.0011915077	0.038407378	0.0071309744	0.096707456	0.0532317	0.05922047	0.08376183	0.09364166	0.04068405	0.102420256	0.25882873	0.16319641
t	0.0007222434	0.0055823876	0.0016678959	0.005747838	0.0039122156	0.001977301	0.0060036443	0.0058177663	0.0033101751	0.017020686	0.011152223	0.021830287	0.04218763	0.06326787	0.101853326	0.105234325	0.09018646	0.03867797	0.080922075	0.25342	0.13950567
e	1.7484736e-05	6.292299e-07	2.8475225e-07	1.1539145e-06	3.4132816e-07	9.090234e-07	3.6212874e-05	8.030286e-05	0.0005067897	0.0067368504	0.0059699304	0.06492711	0.019206442	0.14431742	0.087777376	0.14411826	0.12076032	0.09599174	0.11737444	0.10332429	0.08885171
j	0.00022605566	0.0021375564	0.0006379322	0.002376965	0.0012955244	0.00064104254	0.0048010885	0.0010500286	0.0007195114	0.0069791763	0.00520575	0.036564156	0.013285289	0.11446242	0.08794637	0.13655609	0.1118909	0.0836732	0.13662694	0.15599002	0.09693403
a	7.038302e-05	1.7181308e-06	4.3975862e-07	2.5930212e-06	1.1289941e-05	4.7660065e-05	0.00038344855	0.0050931717	0.019499931	0.058647014	0.113069884	0.08903169	0.14525606	0.09975566	0.10724697	0.08574481	0.071759544	0.046487324	0.04252269	0.041423406	0.07394429
m	0.00024648666	0.0014746329	0.00043550675	0.002669314	0.0011832792	0.00060552295	0.0034542894	0.0014679933	0.0010395682	0.0082551595	0.0036906048	0.021529581	0.014144512	0.07172442	0.08251243	0.10806429	0.09550237	0.058668092	0.127636	0.25319383	0.1425021
è	7.7431214e-05	2.8990482e-06	1.149341e-06	5.7350435e-06	4.7669146e-05	0.00020857756	0.0018780594	0.0081109535	0.02839058	0.0647079	0.17969976	0.07891847	0.15403582	0.089724995	0.09322435	0.07249457	0.05938089	0.036205877	0.034021355	0.032535315	0.06632762
d	0.001584092	0.0072864755	0.0027306986	0.010715197	0.03229436	0.017788162	0.021281403	0.022174789	0.0066245613	0.017697638	0.07389926	0.0116219	0.122732356	0.030694298	0.056936022	0.06310121	0.055380303	0.02031658	0.046488795	0.2824491	0.09620281
i	5.1740217e-06	3.2289947e-06	0.00023339411	8.847323e-06	1.0794164e-05	2.4599276e-05	0.0003745353	0.00012477279	0.00026810367	0.0036509817	0.030442221	0.02201681	0.04520797	0.18121393	0.054707073	0.14828297	0.056636266	0.03840836	0.14460039	0.077438004	0.19634151
k	0.00053772045	0.006783517	0.0035415238	0.00895677	0.015332122	0.0078072883	0.015070198	0.022801744	0.008024112	0.026163178	0.040574994	0.016898662	0.0862759	0.03933443	0.05529667	0.06960897	0.05580163	0.021460906	0.05503404	0.29538465	0.14931098
o	9.0961104e-05	2.644781e-06	1.488281e-06	2.293587e-06	5.1554453e-06	1.030089e-05	0.00018230925	0.00012687003	0.0002282426	0.0018924079	0.03157038	0.011794761	0.092779174	0.0736583	0.07036492	0.09682866	0.0970002	0.047089636	0.10734855	0.18515682	0.18386595
</S>	0.00046327445	0.0028765488	0.00090489426	0.0071505415	0.0062904423	0.004154225	0.012750016	0.017693272	0.007213899	0.026720198	0.021430267	0.017470203	0.056892566	0.03975121	0.06495451	0.07002177	0.059002496	0.028705873	0.07323537	0.30449447	0.17782395
