 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
n	0.0038694032	0.00079632766	5.5606597e-05	0.00016274754	0.0039474294	0.47532785	0.10171916	0.15082087	0.2027058	0.002507292	0.05808743
g	7.871415e-06	1.0008984e-06	2.099187e-06	0.00015928873	0.0020852513	0.086287335	0.6852453	0.13394812	0.047525316	0.01719658	0.027541766
r	1.9171355e-07	1.3534459e-06	1.7439154e-06	2.8244911e-05	0.0019531255	0.0705896	0.32022536	0.26144806	0.16041096	0.08498636	0.10035504
à	1.746427e-07	1.7569923e-06	1.2333347e-06	2.3096209e-05	0.002558276	0.14065509	0.4372996	0.24984062	0.07964227	0.029034676	0.06094319
m	0.00026587665	8.1424885e-05	7.394628e-05	0.00019453582	0.0011662982	0.031538513	0.1371589	0.6724185	0.1261596	0.012609686	0.018332712
m	3.6748217e-05	2.8271158e-06	9.37894e-05	2.5905456e-05	0.0069878	0.10647895	0.2217346	0.35518822	0.13508785	0.10092922	0.07343415
a	0.000103641934	7.097049e-06	0.00010974868	0.0003081914	0.0002753325	0.0009091828	0.15269704	0.2792328	0.18248484	0.2813724	0.102499716
t	0.0015864803	0.0006603023	0.00036834515	0.00027452302	0.0005448172	0.0065192315	0.01937076	0.2093074	0.5514137	0.07874595	0.13120852
a	8.781332e-05	4.6750033e-06	9.774182e-06	0.0007227328	2.2038981e-05	0.00052896637	0.038026005	0.059228603	0.56460977	0.04549971	0.29125994
d	0.0024241095	0.003975848	0.0005872951	0.00083525764	0.0007430069	0.0012463641	0.0030255083	0.022746455	0.87826717	0.010892281	0.07525665
e	0.000107814645	1.1486658e-05	4.8161623e-05	0.00048443192	6.0324615e-05	0.0008219524	0.047185503	0.07312835	0.1361078	0.30038232	0.44166183
r	0.0048577627	0.011454987	0.0026246782	0.004823215	0.0030975444	0.0017343598	0.0049608634	0.013491045	0.7999441	0.038230114	0.11478132
f	3.2641656e-05	2.518495e-06	1.6539338e-05	8.674493e-05	5.1308576e-05	0.00047710715	0.049434707	0.111192256	0.20025927	0.34579533	0.29265156
ù	2.7670415e-06	8.222692e-06	1.13842e-05	1.4761896e-05	0.00013290104	0.00065770117	0.0035919866	0.0035635985	0.030872524	0.6864701	0.27467406
m	0.0037409058	0.0023546393	0.0025570584	0.0027985882	0.0059004896	0.011182456	0.021878699	0.029066281	0.054852597	0.73626673	0.12940153
m	5.33652e-05	6.6409433e-07	3.9938812e-05	2.0336815e-06	4.9597642e-05	0.00028733138	0.006091505	0.057916086	0.23757575	0.5323518	0.16563189
u	7.109391e-06	3.6486306e-06	1.0532039e-05	6.113387e-05	3.699536e-05	0.00017100087	0.013144708	0.003654898	0.013254577	0.8467952	0.12286013
</S>	0.008214929	0.010373518	0.02127712	0.033560682	0.044030957	0.090385646	0.057379458	0.06031488	0.13110611	0.27868578	0.26467094
