 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
e	1.277424e-05	2.059019e-06	0.00011075133	0.0020499232	0.17156342	0.35019636	0.3352047	0.08979834	0.024337556	0.010896642	0.015827479
l	0.003638746	0.00013699716	1.9843663e-05	0.00010777999	0.017158616	0.3121293	0.44843006	0.21278955	0.0038138458	0.0005195724	0.0012557193
à	1.661804e-05	3.3765973e-06	7.505099e-05	0.00074971624	0.045846242	0.28558993	0.4244739	0.140954	0.045213614	0.023114005	0.033963565
t	0.0062854495	0.0028842275	0.000288394	0.0007503606	0.0079277195	0.3895574	0.20188184	0.3720949	0.012489361	0.002588005	0.003252289
o	6.377024e-06	1.9094281e-05	6.886795e-06	0.0002340999	0.029245805	0.3474816	0.30716276	0.13749765	0.09386044	0.030481499	0.05400366
p	0.0006503259	0.00014519619	1.7053519e-05	5.7412817e-05	0.00042763204	0.024237094	0.21451251	0.6756792	0.05428792	0.007437605	0.022547979
r	4.9563234e-05	5.697981e-06	2.5598854e-05	0.00024923828	0.0034526386	0.05402721	0.29850507	0.273089	0.16529158	0.08233374	0.1229707
ì	9.613253e-07	1.2912037e-06	7.4333125e-06	6.979373e-05	0.00019231671	0.0074560572	0.018955464	0.22694263	0.23619553	0.19334498	0.3168335
m	0.010799945	0.0018600072	0.0005228609	0.0033471095	0.006439084	0.030478468	0.035229493	0.3601189	0.21851648	0.117993504	0.2146942
a	1.635145e-06	3.0200365e-05	2.7477663e-05	0.000168748	0.0004861613	0.0081318505	0.045548014	0.110803396	0.4344989	0.20518012	0.19512346
k	0.007325001	0.002398661	0.00056099216	0.0025353762	0.0029057034	0.0061539677	0.017906584	0.046438348	0.11259649	0.32204673	0.47913215
a	0.00015880422	1.301686e-05	1.2627038e-05	6.0632152e-05	0.00026911427	0.0011787408	0.0048278943	0.008895537	0.11526099	0.38833606	0.4809866
n	0.007259127	0.0011564943	0.0005736451	0.002865825	0.001716352	0.0028948376	0.012419121	0.014712868	0.059657224	0.4463505	0.4503939
a	6.96429e-05	5.810805e-06	5.660842e-07	2.2859233e-06	8.972287e-06	0.00011205391	0.002946957	0.007813535	0.17774843	0.4033391	0.40795267
f	0.0046117874	0.0022824602	0.0014651861	0.007355109	0.0020372032	0.00301883	0.007738655	0.005249115	0.07332603	0.5543087	0.33860698
à	9.075897e-05	7.319636e-06	7.8835546e-07	2.3569637e-06	1.245991e-05	9.912959e-05	0.0015696146	0.0019467517	0.05925215	0.4549838	0.4820348
n	0.012044254	0.008132019	0.002796411	0.010992805	0.0034588943	0.004711544	0.017497333	0.010170814	0.033149935	0.47640333	0.4206426
e	2.4225177e-05	7.939733e-06	2.0117566e-06	1.43976895e-05	4.7071182e-05	0.00023588713	0.0010433727	0.0020552918	0.09489232	0.46383864	0.43783882
</S>	0.028440723	0.0065049054	0.006135108	0.0326479	0.010576644	0.010672822	0.03889492	0.011774706	0.052005682	0.43578967	0.36655688
