 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a	7.9263367e-07	2.2902568e-06	0.005971986	0.3635867	0.056004886	0.26588345	0.24888983	0.032170963	0.015441082	0.0030225208	0.009025509
a	0.0005822884	6.135296e-05	0.00021237716	0.0034720274	0.037662975	0.23444638	0.50822425	0.13107626	0.07874351	0.0015763433	0.003942187
n	0.00037205758	3.9902156e-05	9.062633e-05	0.0007284979	0.018904278	0.10661232	0.3485221	0.30064172	0.21000989	0.0039688377	0.010109799
c	1.306133e-06	2.487504e-06	1.3750835e-05	0.00074154517	0.0016428884	0.02475317	0.13961336	0.4184358	0.3857246	0.015989287	0.013081751
o	7.788476e-05	2.2578857e-05	0.00093219813	0.0017710574	0.0139978565	0.053560387	0.03728371	0.36087385	0.28175947	0.101553716	0.14816733
r	0.027014723	0.00058517535	0.00019777345	0.0006494409	0.0063796076	0.024797102	0.15056485	0.4269938	0.27980673	0.022377973	0.060632832
a	5.83313e-06	3.7502957e-06	7.941955e-05	0.0016845645	0.0030131303	0.029744001	0.25781935	0.35519844	0.29831114	0.024445573	0.0296948
a	0.00068250386	0.000103974526	0.0001325835	0.00023623172	0.007928294	0.0050299373	0.03296495	0.4036803	0.46315378	0.032781485	0.053306002
n	0.0010009366	0.00018885297	0.00022713938	0.00030086603	0.008448614	0.0046030525	0.026891408	0.33339748	0.4831716	0.03831521	0.10345482
k	1.7299158e-06	1.0259544e-06	9.4561136e-07	6.4243773e-06	0.00010425173	0.0001714806	0.0019962422	0.3195165	0.5480181	0.07242864	0.057754625
ò	2.1279396e-07	2.4276815e-07	8.759747e-06	1.7683975e-05	0.0010371759	0.00051726896	0.0020538378	0.07804541	0.1687729	0.343543	0.40600345
r	0.023363724	0.0015169834	0.00017246875	0.00016361372	0.0032430806	0.0011183678	0.006120665	0.3603851	0.43028998	0.10754572	0.06608031
a	2.5160507e-06	8.626814e-07	1.4381769e-05	6.508875e-05	0.00019248469	0.0006035951	0.053812243	0.41875798	0.47008196	0.031662956	0.02480594
e	0.0031540033	0.0013215675	0.0015184336	0.0016205284	0.009879171	0.0052197278	0.0148005225	0.07163898	0.19119875	0.28664362	0.41300467
t	0.00789261	0.0024420707	0.002855789	0.0018484594	0.007924241	0.003390376	0.011467657	0.09320334	0.2876714	0.18906042	0.3922436
t	6.7645333e-06	3.4456145e-06	2.5168297e-06	6.5225586e-06	8.487738e-05	4.275545e-05	0.0004476848	0.12217001	0.41610613	0.26211318	0.19901611
ù	4.92379e-06	2.4225103e-06	6.4259007e-06	7.883306e-06	9.111476e-05	3.361823e-05	0.00034168642	0.04069264	0.16551256	0.43446854	0.35883826
</S>	0.00031037425	0.0002504204	0.0020596043	0.0024643843	0.0372679	0.015176385	0.024809916	0.049266025	0.09233857	0.3047346	0.47132185
