 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
t	3.00062556369e-06	1.33883115221e-05	0.000323258014039	0.0367651320076	0.0774825393503	0.502462587141	0.369444709204	0.00833574862157	0.00264763263703	0.00167484271278	0.000847225386917
è	2.88804615456e-06	4.34218448407e-05	0.000397837588013	0.0246908732359	0.0321443184501	0.228837722714	0.684136026401	0.0129347021072	0.00527086401234	0.00761926363759	0.00392209779564
r	4.66626873849e-05	0.000778389771614	0.000920019062671	0.0319723186453	0.164464769483	0.114569461238	0.546573402134	0.0699238857024	0.00819382667078	0.0109730412125	0.0515842135985
a	5.99750617554e-05	0.000994209451834	0.000960653392304	0.0337442183551	0.208012449061	0.0908461370793	0.404545290711	0.159922118567	0.0268982382236	0.00797105840417	0.0660456309662
i	1.99920059236e-05	0.000331432086337	0.000320876334081	0.0112899690187	0.070181538917	0.0615939823598	0.572735150237	0.201469929522	0.0480818500745	0.00690385580139	0.0270714244221
n	9.9873953526e-06	0.000111394056542	0.000108078822727	0.00379065728323	0.0234570303723	0.0399627424533	0.706885666746	0.143617247507	0.0502811400248	0.0191189502671	0.012657126574
ì	6.6928241642e-06	3.86338509473e-05	3.94456858757e-05	0.00129619811441	0.00794284028077	0.0185502466711	0.721027205582	0.090489230169	0.0660135180083	0.0819769767557	0.0126190142913
c	0.0313778348598	0.188546737429	0.0166508664275	0.0172353375415	0.0510091695136	0.0065633726437	0.436055020427	0.064933470423	0.0554682308828	0.0888445875362	0.0433153494304
h	0.0418351650445	0.25138802298	0.0221894352852	0.0225807411472	0.0675370413045	0.0027947910479	0.145662285076	0.322948833841	0.0445639771743	0.0300363349631	0.0484633594768
a	0.0139453784912	0.0838018737271	0.0074007001104	0.00757214735673	0.0247686827097	0.00157550718263	0.0534355637253	0.48941541128	0.237371655725	0.0263571914877	0.0543558648256
p	0.00465059521534	0.0279340023437	0.00246694504925	0.00252495793301	0.0083866663981	0.00118836666088	0.0239108991418	0.53139840376	0.315045898575	0.0265744527292	0.0559187893752
à	0.00155233509523	0.00931227762767	0.000825124088205	0.000849703764103	0.00296981405937	0.00094459227696	0.0178005886139	0.541708514587	0.191832849525	0.165213840476	0.0669903922251
r	0.000517446347809	0.00310512249626	0.000278166320968	0.000295852990034	0.00120145271646	0.000553276995653	0.0145167347246	0.549348418196	0.137743609842	0.211142856825	0.0812971014084
o	0.0001724824185	0.00103516974077	9.30639007242e-05	0.000103563654155	0.000566156214733	0.000341742511884	0.00529273639487	0.486585296065	0.212661006614	0.105248802275	0.187899991136
n	6.17504222862e-05	0.000345792900906	3.11207866762e-05	3.4922536975e-05	0.000189830659424	0.000167756250628	0.00287899049829	0.197851015355	0.384162215538	0.159729574092	0.254547073712
t	2.54986686954e-05	0.000116257138669	1.06485701254e-05	1.9244138105e-05	9.24354717413e-05	0.000218238023543	0.0020262356761	0.105689966785	0.559445738513	0.160414252031	0.171941517904
a	9.15850224528e-06	3.90095661664e-05	3.73318918747e-06	1.3787864085e-05	5.91507770184e-05	0.000216813281181	0.0010979153687	0.0522034959283	0.571376446171	0.166798554677	0.208181932635
s	8.22738082857e-06	1.33319672655e-05	1.38016890482e-06	5.82058857833e-06	4.15047587775e-05	0.00017840301706	0.0011323633229	0.0607322373094	0.533055068724	0.222312861559	0.182518813212
t	9.72327504286e-06	7.3727875885e-06	2.28571863161e-06	0.000144719711026	0.000224611816259	0.000463462982353	0.000988279607633	0.0948023291031	0.662864089575	0.159553545186	0.0809395957373
i	5.04763733184e-06	5.06225682283e-06	2.4811715522e-06	0.000189997865552	0.000263892420814	0.000465633216118	0.000634301202544	0.0651127083344	0.563559929858	0.151464869729	0.218296097579
n	5.25501793282e-05	1.93074849009e-05	2.40302535907e-06	6.46215720607e-05	8.80854528827e-05	0.000167016551373	0.000522130070848	0.0234210138115	0.307556473286	0.39973741991	0.26836896586
a	6.8384334472e-05	2.4055100759e-05	2.37983426302e-06	2.27846577536e-05	2.95214850109e-05	6.91764241243e-05	0.000559819176949	0.00868824000383	0.169231200095	0.629182653303	0.19212174862
g	0.00013894103952	8.552559845e-06	1.08239479767e-06	1.13975913179e-05	0.000622093731837	0.000320632191041	0.00129049400898	0.0554938096679	0.253909882365	0.532893654434	0.15530946054
l	0.000773911246507	0.000244260291082	0.000206948158666	0.00462102058044	0.00418065331061	0.00129831663035	0.00131037222299	0.159352536556	0.492660510788	0.272714100278	0.06263738118
i	0.000869423475218	0.000322307621731	0.000275357267539	0.00615455378395	0.00475538863354	0.00135043552678	0.000523682147663	0.144805108519	0.494611370263	0.183195682226	0.163136683727
s	0.00138121291812	0.000192913291948	9.9089158163e-05	0.00206008352745	0.00159532647851	0.000564944965593	0.000347659735888	0.0565223255063	0.355689336754	0.381672084075	0.199875016242
ì	0.00155191058671	0.000150195931816	4.04524823877e-05	0.00069471534441	0.000541498488903	0.000290001582531	0.000362024158629	0.0241958411688	0.216100274251	0.651072861358	0.105000230414
a	0.000517407260098	5.04965575553e-05	1.36819924942e-05	0.000231882797547	0.000180783567809	0.000102124721844	0.000261951308543	0.0084406764996	0.0838003030837	0.553484762453	0.352915956805
</S>	0.000258705155841	2.52607674526e-05	6.8844807946e-06	0.000116177183499	9.0405753067e-05	5.3472471422e-05	0.000141901217771	0.0042851379148	0.0505192460418	0.339101744227	0.605401103402
