 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
e	5.7291627e-06	0.0020613552	0.0014178773	0.04496056	0.70782137	0.1851466	0.0072297156	0.014440993	0.0028891035	0.034026753
l	2.025491e-12	8.383264e-09	2.8352903e-05	0.00045507052	0.07852809	0.9033301	0.01668433	0.0005334272	0.00015631126	0.00028424663
i	7.075968e-06	7.247204e-06	0.00011365914	0.0155919	0.7468437	0.20267984	0.014417295	0.012418658	0.0042219874	0.003698717
p	1.2370684e-10	8.280223e-07	0.00040734638	0.002333554	0.12439101	0.7470949	0.11868252	0.0034934995	0.0010167109	0.0025796338
a	0.0002624506	0.00036662605	0.0001993047	0.003935177	0.4783019	0.39986676	0.07174166	0.03627816	0.004317003	0.004730966
r	6.877395e-11	2.3116498e-07	0.00014065053	0.00053966715	0.045284957	0.66383773	0.27420193	0.009063497	0.0026159864	0.0043153446
ò	0.000938707	0.00092663703	0.0002789623	0.0013342734	0.18764004	0.3547207	0.34863612	0.09240988	0.007603246	0.0055114077
n	3.5272791e-09	6.485736e-07	3.6222533e-05	0.00014981898	0.009361678	0.25436667	0.6859554	0.0449758	0.0029752515	0.0021785283
g	1.01061566e-07	8.620889e-06	9.313417e-06	0.00010018998	0.019115308	0.5622937	0.31895366	0.06429885	0.013725816	0.021494431
h	1.670324e-05	0.0030999333	5.3617925e-05	0.00010938937	0.010048018	0.30612814	0.06530065	0.1693526	0.24326171	0.20262918
ì	2.1461986e-08	4.837796e-05	0.00021826875	8.421709e-05	0.0030907136	0.29369488	0.53406006	0.04486097	0.05465174	0.069290824
z	1.3149418e-09	9.0513936e-08	2.133691e-06	3.7864045e-06	0.0004822284	0.12784207	0.7313847	0.082493	0.032594457	0.025197577
i	1.2765533e-06	4.4286593e-05	7.9211466e-05	0.00071649044	0.107000805	0.40482852	0.37002224	0.069418855	0.005621629	0.04226667
n	1.15194014e-10	2.0319578e-07	1.7134855e-05	3.1791535e-06	0.00013799181	0.026093472	0.26730445	0.14816405	0.25442612	0.3038534
a	9.723964e-06	2.4582785e-05	2.4427036e-06	6.2183676e-07	0.00011756356	0.024737787	0.46814385	0.23623434	0.21115647	0.05957257
f	2.630436e-10	2.3284755e-08	5.01155e-07	1.862339e-07	6.57812e-06	0.0023014285	0.09553044	0.20822383	0.61579263	0.07814439
à	1.5185736e-05	2.725167e-06	5.4540237e-06	8.496119e-05	0.0049358173	0.019065665	0.20715597	0.54248524	0.20532557	0.020923413
i	5.633418e-07	9.6854215e-05	0.00011438802	3.890773e-05	0.00021789425	0.0038327763	0.29155496	0.5146225	0.1272684	0.062252805
a	2.4946384e-10	5.4518946e-08	7.43281e-07	8.4594866e-08	3.566201e-06	0.0018482348	0.04695925	0.07324984	0.35697624	0.520962
l	2.17562e-08	5.983047e-07	2.1691544e-06	3.0123064e-07	2.8660268e-06	0.0002810258	0.02499549	0.14974128	0.720848	0.104128264
ì	8.298585e-06	4.94689e-07	8.3332304e-07	9.8692135e-06	0.00055793003	0.003257914	0.053976648	0.542427	0.38269016	0.017070811
o	4.352893e-07	3.3369186e-05	0.000109513785	2.6306803e-05	0.00010361351	0.0011078742	0.07849961	0.47821867	0.28265986	0.15924075
</S>	2.2559139e-10	3.2542616e-08	2.9793674e-07	2.2038051e-08	3.892144e-07	0.00012629564	0.0036422277	0.01936886	0.3595213	0.6173406
