 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
u	3.5861012e-05	2.2576817e-06	8.08125e-05	0.012229048	0.10348677	0.32413614	0.44504884	0.07673239	0.02559966	0.012648166
d	3.1303524e-10	3.433087e-09	1.7467183e-07	7.184728e-05	0.02412125	0.721005	0.16098909	0.08528054	0.0061702654	0.002361876
i	0.00029532108	8.053281e-06	3.0489176e-05	0.00059753493	0.01517554	0.16465822	0.51237375	0.1938794	0.11179222	0.0011894689
è	5.430103e-10	1.2348089e-08	4.658878e-07	0.00011348148	0.012425661	0.33665538	0.24626887	0.31951848	0.06911947	0.015898226
t	2.7823797e-08	2.7299131e-07	1.9601202e-06	1.9906734e-05	0.0028477877	0.35410872	0.15584208	0.42211506	0.05348111	0.0115831215
s	1.6050552e-07	3.2890387e-08	1.341056e-07	1.6281296e-05	0.002561255	0.13428552	0.35073587	0.39984533	0.10109499	0.01146041
i	2.2952529e-05	3.6297163e-06	1.8932178e-05	0.0014176385	0.0049973167	0.016359353	0.4523017	0.23076253	0.2769182	0.017197808
j	2.4210603e-10	4.3410722e-10	6.9846666e-09	7.2411126e-07	8.653792e-05	0.017971983	0.049752664	0.6902176	0.17103076	0.07093975
a	5.328255e-05	7.82735e-06	4.7917063e-05	0.0011316102	0.005891376	0.025179612	0.7208992	0.08595906	0.15434125	0.006488807
m	6.1477223e-09	1.7355875e-08	8.35441e-08	8.272638e-06	0.0003695239	0.014076326	0.03591899	0.40872842	0.3902465	0.1506518
è	0.00037496982	6.4570395e-06	3.5267858e-06	9.771719e-05	0.0011874672	0.016771547	0.4559435	0.37756458	0.14702892	0.0010212883
d	1.6603072e-07	5.9802305e-06	4.2309275e-06	1.9953768e-05	0.0001946274	0.012960275	0.07650437	0.5308628	0.2580123	0.12143531
i	3.3556425e-08	1.8140029e-06	1.4897308e-06	3.8028098e-05	0.00017043174	0.00268891	0.82264805	0.11024552	0.044098176	0.020107552
k	2.7011562e-10	1.5212962e-09	3.8030574e-09	3.0701298e-07	6.067867e-06	0.0002771527	0.003544022	0.11414097	0.3749486	0.50708294
o	1.0816148e-05	1.1445021e-07	1.04730354e-07	3.2480825e-06	9.381002e-05	0.00420258	0.32685107	0.35441524	0.30501935	0.009403709
</S>	1.14517e-09	6.2952528e-09	1.819255e-08	1.3183675e-06	2.5908208e-05	0.0006254245	0.0033182423	0.107978836	0.5560472	0.3320031
