 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
è	3.1064266e-07	0.0036465588	0.021944426	0.566277	0.39508605	0.006268668	0.00016062862	0.0009208894	3.6011975e-06	4.1718067e-05	0.0056501282
n	6.6503603e-09	3.231969e-05	0.0018791321	0.11443606	0.7636117	0.10789415	0.0054119984	0.0014149771	0.0020451692	0.0025370002	0.00073749106
a	5.8765465e-11	8.463879e-06	0.00018379062	0.016217634	0.69372547	0.17785688	0.0027199937	0.011737096	0.011769814	0.044751585	0.041029252
m	1.30901e-12	2.436208e-09	6.935592e-07	0.00020598553	0.0722675	0.8456783	0.062485944	0.013952095	0.003649289	0.0004041853	0.001356033
a	1.3565253e-09	9.873654e-07	1.9920883e-06	0.0015364267	0.36759904	0.58322114	0.018948343	0.013441089	0.0014714068	0.008767518	0.0050121453
i	8.534777e-12	8.331041e-09	1.4662556e-06	8.6991575e-05	0.038815137	0.63009673	0.21369092	0.10306535	0.008849597	0.0014692694	0.0039244876
a	4.2632972e-10	1.3418318e-07	8.21523e-06	4.570404e-05	0.004239242	0.40766022	0.53693604	0.014379593	0.034508206	0.00059267867	0.0016299862
n	5.8826743e-10	1.2451355e-07	8.897208e-06	3.6342673e-05	0.0014937025	0.12618734	0.79410225	0.017504998	0.058349602	0.0006080698	0.001708607
g	1.1698237e-07	1.8879638e-06	6.536094e-05	3.2009044e-05	0.0015632513	0.041773476	0.82629335	0.02569182	0.086146384	0.016087595	0.002344737
r	0.007471962	0.16258585	0.18264881	0.17572515	0.17320904	0.057454485	0.024715722	0.06515566	0.011951397	0.1030824	0.03599958
à	2.7632982e-06	7.805459e-05	0.00096014654	0.00045888792	0.02844911	0.22109354	0.29545096	0.26058495	0.12619251	0.03667358	0.030055514
m	3.5049855e-08	4.7295384e-07	7.1706568e-06	3.0199456e-06	0.0003900642	0.056090318	0.06233515	0.16782045	0.42831984	0.2729185	0.012114912
m	2.7151603e-09	2.5539337e-05	3.4078195e-05	0.00017602977	0.019074718	0.22751006	0.0063283155	0.26397848	0.0153193	0.30283397	0.1647194
a	4.3381266e-12	1.1165346e-06	6.3758685e-06	4.636493e-05	0.0020448887	0.005973263	5.850098e-05	0.84668046	0.0016053616	0.028398758	0.115184925
t	4.489423e-12	3.3328376e-10	7.130326e-09	5.1394586e-08	6.047204e-06	0.0010686646	0.006910148	0.29605997	0.33879086	0.13022019	0.22694412
a	4.588451e-09	7.10499e-07	3.107778e-06	1.1096129e-06	9.63282e-05	0.0061104544	0.028382804	0.377775	0.18469079	0.03631703	0.36662266
d	6.047e-11	7.826228e-09	2.0857453e-07	3.5148838e-07	4.2236634e-06	0.00022795322	0.0073846495	0.007656682	0.74996	0.06874427	0.16602157
e	4.64329e-08	2.8189757e-07	6.628157e-08	1.1062394e-06	0.00023157446	0.012299672	0.013223346	0.13632096	0.11738	0.6862559	0.03428701
r	6.765436e-11	6.2146466e-09	2.2390019e-07	3.542884e-07	3.3882934e-05	0.0007359034	0.0026885506	0.040082894	0.26539433	0.4568928	0.23417105
f	1.9802521e-06	4.5811354e-05	1.5910247e-05	4.5973266e-06	0.00015003054	0.0016460121	0.0014262289	0.014642161	0.116416186	0.8375741	0.028076978
ù	2.3637553e-05	0.0048542386	0.0028400156	0.002802697	0.04849522	0.022944758	0.0014240424	0.09059839	0.03211	0.75561154	0.038295522
m	1.84894e-08	1.1178277e-06	7.9293795e-06	7.86995e-07	1.1820962e-05	0.00015958818	0.00042354444	0.013200983	0.13541222	0.80605245	0.044729557
m	7.6470025e-11	3.1499835e-06	8.020769e-06	1.6113947e-05	0.00036254275	0.0027340665	0.00060247025	0.26199	0.019272357	0.6565472	0.058464084
u	5.099217e-13	2.6726948e-07	3.4356835e-06	2.4081968e-05	0.00026080548	0.00023874655	2.8710535e-06	0.24144606	0.00066754705	0.07232813	0.685028
</S>	4.211986e-12	4.468188e-10	5.243909e-09	9.484488e-09	1.2280367e-07	3.6919992e-06	3.0220608e-05	0.0017476059	0.015253483	0.10351465	0.87945026
