 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
e	2.1918652e-07	1.8833318e-05	0.01356918	0.45915878	0.45959798	0.00829136	0.027140237	0.012512275	0.0051067094	0.014604374
f	1.6860706e-10	2.821364e-07	0.0016603108	0.11295827	0.4051656	0.3429588	0.10817035	0.0238365	0.0002867548	0.0049631107
a	2.453961e-06	2.3106845e-06	0.00028824343	0.041410156	0.8054971	0.030070141	0.085785575	0.011536853	0.0061291023	0.019278018
ì	7.1989054e-10	1.5969514e-06	0.0027031337	0.021244332	0.43686593	0.40200463	0.10845335	0.016833762	0.002771103	0.009122063
c	1.6245376e-09	9.471341e-07	3.3694607e-05	0.00021976401	0.13649833	0.8237537	0.026812408	0.007801635	0.0034597532	0.0014197024
h	0.40901917	0.17371151	0.070739515	0.124908336	0.088349804	0.0065407786	0.01877932	0.0030471606	0.003639887	0.10126457
a	6.1009164e-06	8.692873e-05	0.0028610039	0.03312871	0.14330362	0.0006072005	0.76320004	0.03241467	0.0008200858	0.023571702
a	3.4012293e-10	1.8577781e-07	0.00014345853	0.00043808186	0.023594733	0.13540131	0.49981856	0.25978217	0.031940725	0.04888082
n	4.4551687e-09	6.273736e-07	0.000115158065	4.0765703e-05	0.002399591	0.14153613	0.37790364	0.445681	0.0049072085	0.027415797
o	2.7291022e-05	3.4331024e-06	4.4496745e-05	0.00011167869	0.001762694	0.06198465	0.7762303	0.13433695	0.021838317	0.003660213
ì	1.1230453e-09	2.2929055e-07	1.875807e-05	3.7989892e-05	0.0011500396	0.10119114	0.14700972	0.6001633	0.099185675	0.05124324
s	2.4473767e-08	1.7330832e-06	1.3934051e-05	1.1533516e-05	0.0022954196	0.35974544	0.124952234	0.3317683	0.1623711	0.018840225
o	1.3063254e-05	3.673098e-05	0.00029446656	0.00065341225	0.0049069105	0.004501782	0.85827816	0.06541171	0.05094538	0.01495836
n	2.5792743e-10	4.7531458e-08	1.3476734e-05	1.8490897e-05	0.00016132384	0.0023882105	0.037911	0.37659556	0.4622626	0.120649256
t	1.7181734e-05	5.021119e-06	3.0504549e-05	1.03798975e-05	9.359216e-05	0.0018454435	0.23965794	0.40042984	0.31370977	0.04420037
a	4.7250437e-06	7.381895e-06	0.0011597547	0.0025327809	0.00060836616	0.00045570778	0.22905733	0.43040752	0.19204283	0.14372352
k	1.3057826e-10	5.4681246e-09	1.619622e-06	5.8479696e-07	3.8429885e-06	0.000392807	0.010902107	0.6981325	0.0833718	0.20719473
a	8.5903295e-05	1.0956801e-06	3.2393664e-06	0.00010367866	0.00089390104	0.0013333671	0.5991598	0.25087053	0.13474393	0.0128046
v	4.4231985e-10	2.8839757e-08	1.3036535e-05	1.3125982e-05	2.0680221e-05	0.0003743012	0.005252772	0.15920353	0.58037853	0.254744
r	0.0012897473	2.2321077e-05	4.0269548e-05	0.00020585558	0.00038410557	0.0010977148	0.40603003	0.30527934	0.26921147	0.01643916
è	5.6280887e-06	7.757403e-05	0.00051538815	8.8275214e-05	0.00014818688	0.0008032863	0.009466024	0.10071891	0.7647996	0.12337711
c	1.7646519e-08	3.790784e-07	1.4076414e-06	6.174676e-07	7.185187e-06	0.0007220677	0.0007395313	0.04470248	0.87013566	0.083690636
h	0.46550605	0.034645505	0.021061068	0.12074426	0.21570319	0.010927639	0.034249023	0.0007051809	0.0005229312	0.095935136
i	7.0226724e-07	4.3401065e-05	0.00087079144	0.0008289552	0.0003539781	7.1877807e-06	0.09552866	0.31355923	0.028678967	0.56012815
</S>	6.496785e-10	1.8541051e-08	3.2316996e-06	7.441121e-07	1.8338268e-07	1.0024872e-05	0.0003693775	0.0534712	0.056462623	0.8896826
