 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
o	8.455132e-11	3.8675546e-07	5.523773e-05	0.0024282513	0.5788352	0.17283925	0.23370156	0.009875069	0.0011470559	0.00031607773	0.000801964
n	3.3826012e-08	8.2632255e-07	1.815413e-05	0.00040671203	0.14697139	0.7680807	0.0704026	0.013574209	0.00017029404	5.7153855e-05	0.00031785638
ì	5.1151637e-05	6.865707e-05	0.00013018887	0.0005534249	0.08844679	0.871155	0.013953461	0.020736607	0.0034028115	0.0013264772	0.00017540042
c	8.175042e-08	7.806687e-06	0.00038093404	0.007935953	0.0044751284	0.7803967	0.08441666	0.11183475	0.0066680466	0.002629042	0.0012548803
h	0.5283525	0.25996783	0.0018982996	0.05379357	0.004636807	0.0004307961	0.0009871003	9.973234e-06	0.0003067615	0.00064445246	0.14897195
a	2.1185002e-05	0.00075304706	2.6026546e-06	0.0008292105	0.0038888676	0.0002460983	0.9529604	0.0041189482	0.016510075	0.008503011	0.012166628
p	1.5688245e-09	2.1049547e-07	1.8765123e-06	9.3354663e-07	0.0017851501	0.03581305	0.60090363	0.33074924	0.018292641	0.0054530185	0.0070002517
à	8.98367e-06	3.868496e-06	1.3723612e-06	2.2036425e-05	0.0034970443	0.013575881	0.91049635	0.014120345	0.03696665	0.01510515	0.0062022572
r	1.7854184e-08	7.508116e-06	4.1399137e-05	5.210219e-05	0.00023495132	0.0098082675	0.30706927	0.5938574	0.051496554	0.027379317	0.010053186
o	2.3036463e-07	1.569483e-05	9.747145e-07	1.2988361e-05	0.00029693692	0.00018837092	0.88425285	0.02270463	0.04566289	0.022184432	0.02468003
n	1.9295973e-10	4.1321606e-08	6.363514e-07	3.3482408e-08	6.875798e-05	0.0014340552	0.12436495	0.6855416	0.08612303	0.053160105	0.049306866
t	0.0001403074	3.727333e-05	6.535487e-07	3.2479355e-07	0.00010641845	0.0031824734	0.044095147	0.58528453	0.19744407	0.15130018	0.018408567
a	1.0783515e-05	0.00010458048	4.9529976e-06	3.9256392e-06	0.0006636585	0.00056303234	0.0590615	0.24608314	0.3345052	0.29307374	0.06592547
d	7.2864875e-10	2.3744477e-08	1.4601864e-07	2.0042734e-08	1.9574012e-05	0.0018859437	0.004809305	0.8791133	0.04952462	0.028843218	0.035803877
e	5.4975417e-06	8.856123e-07	4.9860984e-07	3.0040644e-06	0.000116350275	0.00064148655	0.080988616	0.07459515	0.5217898	0.31496376	0.006894946
f	3.8169232e-10	1.7157878e-07	4.052773e-06	2.9170113e-07	0.0001427047	0.00068835635	0.0137925325	0.35407406	0.29855335	0.25922096	0.073523514
ò	1.6632113e-05	9.815906e-06	2.0318353e-06	4.868382e-06	0.00018850295	0.00016298937	0.06134591	0.04820038	0.6595429	0.22892302	0.0016028726
r	9.481264e-08	1.9597266e-05	4.699741e-05	7.793834e-06	2.1073536e-05	0.00018126566	0.014766401	0.2623546	0.28021017	0.42221364	0.020178419
e	1.3130543e-07	7.181734e-06	7.666289e-07	9.67848e-07	2.1532702e-05	9.680738e-06	0.08997113	0.05561425	0.44216722	0.36494595	0.047261223
m	1.3894691e-10	1.4389903e-08	1.4736314e-07	1.9128856e-09	3.5720839e-06	1.8831253e-05	0.0008555176	0.044070415	0.044848755	0.29417652	0.6160262
a	4.571473e-06	8.8606583e-07	1.6642858e-07	8.24326e-08	1.2200108e-05	3.8327285e-05	0.049253616	0.036541875	0.54629564	0.35602507	0.011827535
m	4.800742e-10	5.5312885e-08	5.5188036e-07	5.618669e-09	8.065504e-06	1.7412038e-05	0.0007340105	0.032243825	0.06899371	0.5240285	0.37397394
è	9.5660935e-06	2.49655e-06	3.258005e-07	9.0291216e-08	1.1611791e-05	7.12274e-06	0.010755675	0.012350228	0.50685877	0.46573484	0.004269241
n	4.190441e-08	4.7465674e-06	3.899625e-05	1.8823549e-06	1.5021983e-05	4.7327565e-05	0.0021539803	0.037872743	0.14310978	0.7655008	0.05125459
a	3.5344577e-08	6.3751577e-07	2.0814467e-07	7.068062e-08	3.948926e-06	3.0726355e-06	0.005818315	0.04263472	0.2687903	0.5877846	0.09496411
</S>	3.7104034e-10	1.3906438e-08	2.138953e-08	4.9988963e-10	2.6661584e-07	3.0136039e-06	1.3269966e-05	0.0033475503	0.0038608615	0.09769303	0.895082
