 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	4.3423015e-07	6.949746e-05	0.005672224	0.05586914	0.85965616	0.074230045	0.0031090528	0.00056069344	6.662823e-05	0.00015112922	0.00013829186	1.7493994e-05	0.00045915466
i	4.8265385e-11	8.461535e-08	0.0002714416	0.032548647	0.42006493	0.525146	0.013014592	0.008729376	0.00010569634	6.362799e-05	2.2868793e-05	1.4067592e-06	3.1419982e-05
k	6.0997847e-09	3.5039297e-06	0.0004579414	0.056729168	0.4312609	0.47474116	0.026007207	0.010114153	0.00059646816	5.332895e-05	1.167048e-05	1.024923e-05	1.41531e-05
i	1.9645264e-05	1.3349711e-06	0.00011984728	0.013639899	0.011749809	0.021394309	0.9195481	0.0015422048	0.0018771789	0.015268796	0.010088208	0.0018625503	0.002888102
a	7.990929e-11	4.8459093e-08	0.00014652101	0.030712707	0.24413906	0.63687086	0.06781569	0.018308718	0.0015117439	0.0003046434	9.8550394e-05	7.3712527e-06	8.401757e-05
t	3.7957967e-10	1.2849554e-07	1.0659636e-05	0.0013552222	0.053748522	0.6042299	0.1267592	0.2035492	0.009564432	0.00058590196	9.944657e-05	3.450361e-05	6.279761e-05
è	2.7455582e-07	6.719841e-06	0.00010500198	0.019214915	0.23122536	0.61213547	0.05173113	0.04955165	0.034166064	0.0008085494	0.00045918275	0.0005237914	7.191782e-05
r	1.3459239e-06	2.906604e-05	0.0006176018	0.040503204	0.039768834	0.1344002	0.2689267	0.05663231	0.42040002	0.010819168	0.0066996966	0.012758956	0.008442921
a	3.8451667e-06	0.00017431297	8.224081e-05	0.0007705144	0.078638636	0.08852548	0.79249835	0.012097924	0.0009835468	0.0050705285	0.0005618446	0.00058716733	0.020005522
m	1.737677e-11	2.3043525e-09	1.2874028e-06	8.364079e-05	0.0033434357	0.08659986	0.20217645	0.49238214	0.17645246	0.031123113	0.00603503	0.0006585129	0.0011440946
u	7.4915255e-07	3.2065785e-07	1.0713945e-06	2.3377263e-05	0.0027828305	0.053335246	0.84876597	0.07170569	0.006634305	0.013334605	0.0019329487	0.0009864757	0.00049636996
t	8.6194274e-11	1.2307577e-08	2.504884e-06	6.0770257e-05	0.0019064533	0.039257675	0.12035347	0.39051443	0.36001652	0.06723592	0.015646197	0.0017777693	0.003228272
i	3.4928124e-07	2.8815787e-06	2.8022891e-06	4.251906e-05	0.0039183567	0.059003703	0.15915683	0.4346068	0.25735277	0.042228855	0.03230036	0.008055255	0.0033286216
n	1.0363886e-10	9.613581e-09	1.9597506e-07	3.506707e-06	3.4215966e-05	0.0007308556	0.0016026734	0.12746161	0.7924497	0.056071766	0.01662801	0.0029395956	0.0020778128
ì	4.193995e-06	6.541916e-06	2.4591236e-06	6.9384994e-05	0.0010179952	0.0088001685	0.0031473916	0.06365821	0.86588866	0.020455694	0.01628854	0.019855084	0.000805746
c	4.5034398e-08	4.6616734e-07	6.267774e-06	7.380543e-05	0.000109715744	0.0008137259	0.0028886725	0.005393676	0.85189766	0.04589417	0.02995497	0.055951778	0.0070150136
h	0.0590019	0.2275268	0.082055815	0.157911	0.21688657	0.029041095	0.056242157	0.00013172033	4.2433232e-05	0.00046626973	0.00024028924	8.918455e-05	0.17036475
a	6.1038384e-07	5.0661027e-05	8.833641e-06	4.5144593e-06	0.00051036145	0.000963137	0.40474346	0.019067569	0.0020050348	0.51851445	0.046232145	0.0006265794	0.0072725844
p	9.0058266e-11	2.2585116e-08	2.7914695e-07	7.911626e-07	1.2989317e-05	0.0001768752	0.0038318525	0.03400384	0.13575618	0.39946702	0.34648952	0.025998723	0.054261982
à	3.7222887e-06	3.0044234e-07	6.0096035e-08	9.994389e-08	4.1386284e-06	0.000124023	0.042333134	0.037576493	0.022610212	0.81578654	0.07362089	0.0032127104	0.004727745
r	1.6584287e-09	1.8640483e-06	1.4334354e-05	1.8590767e-05	4.3277705e-05	0.0001807494	0.0065514026	0.004432527	0.17078002	0.29186532	0.11070425	0.32650632	0.08890139
o	4.042256e-10	2.6660553e-07	8.276673e-07	6.584846e-07	2.8275786e-05	0.00010427513	0.06011754	0.0052902405	0.0027054872	0.85119796	0.04791876	0.0035837574	0.029051982
n	1.5769969e-11	1.7678091e-09	4.4227786e-08	6.5881984e-08	9.927219e-07	1.2222985e-05	0.00014241542	0.0019173037	0.011118226	0.1539521	0.5109106	0.070736766	0.25120932
t	6.2844138e-06	6.684469e-06	1.491816e-07	1.1954417e-07	2.2030408e-06	1.4525601e-05	0.00038272818	0.003882218	0.06966387	0.2520048	0.41899356	0.17466733	0.08037548
a	8.1045096e-07	3.341416e-06	8.955513e-07	8.461268e-07	5.9843598e-05	0.00028322448	0.0009816951	0.003295021	0.0061873095	0.1819562	0.6844366	0.03599179	0.08680245
s	3.8588313e-11	2.358436e-09	4.1517495e-08	1.4937358e-07	7.368156e-07	4.1454277e-06	8.283336e-06	0.001678503	0.03735475	0.06845647	0.50794506	0.18862274	0.1959291
i	6.7461324e-06	1.3330829e-06	2.3544764e-07	3.1005288e-07	7.874965e-06	7.869293e-05	0.0010710673	0.003680207	0.01863124	0.44981024	0.41115266	0.105271034	0.010288407
n	3.5157478e-11	1.143631e-09	2.9114615e-08	1.2106518e-07	6.7759424e-07	8.441748e-06	2.1352564e-05	0.0006438118	0.012939985	0.042883415	0.47414047	0.27834857	0.19101311
a	1.6023308e-05	2.0219017e-05	5.660584e-07	4.1389436e-07	3.4119594e-06	1.3873301e-05	2.9832654e-05	0.00050022634	0.02097641	0.038245734	0.26639014	0.64645416	0.027348958
g	1.5484292e-10	4.4483435e-09	5.6414123e-08	3.9262224e-07	7.3949565e-07	5.2073083e-06	8.966225e-06	0.00079950807	0.023298876	0.015925704	0.2072012	0.5783394	0.17442
l	5.381148e-05	6.0342427e-07	4.530041e-07	1.5881367e-06	2.9912404e-05	0.00036477955	0.0039028537	0.0029109928	0.012536217	0.48000893	0.39255705	0.09925451	0.008378397
i	0.0002648364	0.0013979741	0.00028949766	5.8248286e-05	0.009122329	0.0057214973	0.016078174	0.0050009196	0.00029527483	0.52456045	0.4313739	0.00083468534	0.005002229
s	2.049349e-09	6.101064e-08	6.4041154e-07	7.21991e-07	4.8908223e-06	2.6035686e-05	0.00010268365	0.0005036108	0.0043195435	0.06857499	0.51456803	0.17545421	0.23644455
ì	0.00083973096	0.00037640554	6.6157468e-06	1.5369629e-06	1.662282e-05	5.037751e-05	0.00014918196	0.0013377272	0.0046877433	0.1240745	0.4883213	0.36106077	0.019077498
a	9.307201e-08	7.9426445e-07	4.4062432e-07	4.662801e-07	4.5896573e-07	1.5800114e-06	9.301124e-06	4.6720506e-05	0.004249466	0.005625303	0.03955781	0.8687218	0.08178574
</S>	9.792892e-10	4.655891e-08	1.3745887e-07	1.1157776e-07	4.6477038e-07	6.1403074e-07	4.829811e-07	5.2798503e-05	0.0006270555	0.002159216	0.05875361	0.14494072	0.7934647
