 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
ù	4.746341e-05	0.18016082	0.021295037	0.12893926	0.037315227	0.4129675	0.03014655	0.13413669	0.010914141	0.004271188	0.03980605
n	4.3211044e-09	6.2245095e-07	1.9553685e-05	0.005356361	0.4035301	0.40501925	0.17617403	0.008905483	0.0006756709	0.00020350404	0.00011540234
n	5.2700498e-06	2.0416865e-05	1.6004518e-05	0.003111191	0.5422838	0.27808127	0.052244715	0.09522303	0.01364942	0.0011158537	0.014249061
i	4.4357968e-08	8.987009e-06	3.5825738e-06	0.0012971418	0.30354738	0.6485475	0.0048451354	0.026618106	0.0060277586	0.0007341713	0.008370278
t	3.5860374e-11	7.6836715e-09	8.550254e-08	0.0001935651	0.026742673	0.8774947	0.027957754	0.036677036	0.028171467	0.0013120848	0.0014506277
i	3.5644362e-06	5.5317214e-06	1.3176207e-06	0.0029043003	0.07065449	0.58632404	0.05418213	0.23289458	0.049839634	0.0009291009	0.002261316
k	3.9452686e-10	3.761311e-08	4.2294215e-07	0.00046336008	0.002654799	0.18117924	0.20965102	0.32477438	0.19992633	0.0739316	0.007418748
a	0.00026108822	8.727559e-05	0.00026860737	0.0029998845	0.020229716	0.046185236	0.10344495	0.62247556	0.031407014	0.15192427	0.020716343
è	8.8139565e-11	4.1516092e-08	2.621294e-07	0.0005151106	0.0013400556	0.09304479	0.24784946	0.46046764	0.09531207	0.09188062	0.009589998
c	7.74391e-09	5.3477084e-08	1.7999544e-07	2.5056403e-05	0.0014078818	0.028151853	0.6029378	0.2421836	0.08208125	0.040223613	0.002988621
h	0.29197636	0.09947893	0.041847162	0.036960874	0.31026348	0.014485054	0.0055672475	0.02520646	0.009201223	0.07248881	0.09252442
i	4.3922664e-05	0.00084009394	4.1433846e-05	7.062904e-05	0.011259494	0.018539013	0.0037953653	0.84025705	0.03011769	0.08800589	0.0070294035
o	1.6804592e-09	1.7971396e-07	1.2451913e-07	6.0113947e-05	0.00032546156	0.017371953	0.021343468	0.33479694	0.44649217	0.11765716	0.061952446
l	1.9953777e-08	3.2017087e-07	1.8941965e-07	9.299909e-06	1.0582026e-05	0.0010140457	0.0052017937	0.05602622	0.8726994	0.037265453	0.027772704
ù	2.0897034e-05	1.3024679e-07	7.691842e-08	6.732736e-06	0.0007921928	0.0020647945	0.012104266	0.2566062	0.09652929	0.6257884	0.006086934
s	1.2122166e-07	1.0324946e-05	1.3155375e-05	6.596358e-05	0.00078828336	0.004213046	0.122305624	0.23234883	0.17321594	0.37155047	0.09548822
t	2.1606932e-07	2.0680268e-06	7.7799604e-07	9.577463e-06	0.0006632414	0.0017249056	0.003807625	0.55517644	0.0783653	0.3334263	0.026823582
r	2.2842096e-08	9.636672e-07	1.16958496e-07	2.5813108e-06	0.00013610079	0.00040081408	0.00013742868	0.035916522	0.01758941	0.9239629	0.021853186
o	1.4829472e-09	9.887484e-08	6.335804e-08	3.1748023e-06	1.767272e-05	0.00038263813	0.00021924036	0.00664125	0.30245745	0.16684514	0.5234332
a	4.505135e-09	8.321011e-08	7.5348915e-08	1.557375e-06	1.7918815e-06	4.0031155e-05	0.0002073062	0.004560306	0.67235374	0.07958239	0.24325274
n	3.684276e-08	2.555356e-07	2.0121325e-07	2.5489223e-06	3.4634081e-06	6.723408e-05	0.00073679554	0.007588921	0.82012504	0.064107694	0.1073679
a	8.628376e-05	4.7833473e-06	1.04282506e-07	1.26469895e-05	2.1109747e-05	0.00062906806	0.0013110348	0.09126577	0.8289311	0.050113544	0.027624588
m	3.4929085e-10	1.1473846e-08	4.8141132e-08	1.41837545e-05	0.0001377613	0.00074266945	0.0018527796	0.005719383	0.31428766	0.41780758	0.25943798
m	0.00034723207	1.43701445e-05	5.016833e-06	8.7486565e-05	0.00032593767	0.0017065905	0.006013191	0.37309918	0.31672353	0.29504934	0.006628118
è	0.0004274618	0.010209324	0.0003400967	0.0015370019	0.0017909682	0.0063981134	0.00021285906	0.32034394	0.14298955	0.51290506	0.0028455998
n	7.3844467e-07	2.0488627e-05	8.134679e-06	6.809382e-05	0.00038026634	0.002370613	0.01224559	0.08196212	0.21429269	0.40392765	0.28472355
o	4.6086657e-07	4.848129e-07	5.0628387e-08	1.619587e-06	3.868522e-05	9.689922e-05	0.00010461928	0.021074161	0.050792616	0.8022793	0.12561113
</S>	1.1903857e-10	4.5480975e-09	3.6692365e-09	2.722476e-07	2.874214e-07	4.824126e-06	2.1889641e-06	8.5593216e-05	0.0448737	0.045338273	0.90969485
