 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
i	0.0020854555	0.70810306	0.03155863	0.19506791	0.018781472	0.001113885	0.0008110652	0.00060982653	0.0008849933	5.1008043e-05	0.04093278
a	8.250474e-11	1.6538422e-06	0.051340055	0.86053675	0.07506705	0.01146064	0.0004302628	0.00085282145	8.188487e-05	2.152762e-05	0.00020732221
f	1.5233684e-11	1.7829491e-07	0.0005480206	0.33977616	0.61150146	0.045927912	0.00060683145	0.0014167692	5.94913e-05	2.497663e-05	0.00013819734
o	0.0036243792	0.0010209362	0.2533131	0.19152158	0.3411872	0.013167219	0.06729161	0.02292193	0.07345346	0.009018283	0.02348026
r	3.3425864e-09	4.5494676e-06	0.029623525	0.26305643	0.5052815	0.13045357	0.05790377	0.009916726	0.00091155374	0.00051336945	0.0023350487
à	0.00068689365	0.012737449	0.09436426	0.55435437	0.20906565	0.02308122	0.08220497	0.016734282	0.0032780026	0.0010349756	0.0024578606
e	3.6175514e-08	8.439958e-07	0.009907264	0.05252085	0.5454899	0.12799054	0.25009325	0.009997921	0.00143321	0.0013936203	0.0011725698
n	1.9645236e-12	7.773604e-09	3.2308603e-06	0.0021738447	0.39144975	0.50633043	0.038719688	0.057064313	0.0022383935	0.0007082847	0.001312016
d	9.257278e-07	2.036452e-05	0.00013955218	0.002800211	0.037224263	0.06780678	0.7677381	0.11469649	0.005329064	0.0034008892	0.0008433621
ì	0.066004045	0.32614583	0.088467345	0.04600578	0.014839581	0.0046377173	0.20698304	0.036597278	0.025333289	0.0030280314	0.18195799
n	5.504229e-08	3.4924867e-06	0.0010098591	0.0026846447	0.08269528	0.1021535	0.7483129	0.0446203	0.0070890337	0.00683729	0.0045936434
n	7.1773705e-08	3.3789733e-05	8.549614e-05	0.0032702168	0.14374909	0.047833737	0.13210751	0.083966725	0.31430867	0.048279002	0.2263657
o	5.4222234e-08	6.2927786e-05	2.8913906e-05	0.0030041675	0.026560027	0.048851613	0.047701098	0.27110773	0.2077487	0.0569153	0.3380195
t	5.0853753e-12	1.4123303e-08	1.04996275e-07	6.966527e-06	0.00067724206	0.018173337	0.050646454	0.7684526	0.08649305	0.034561127	0.040989097
t	1.8624561e-08	7.274356e-06	1.8881663e-06	0.00010472961	0.0025559955	0.01417075	0.13589714	0.7065556	0.09132306	0.040284324	0.009099223
e	3.3043411e-06	0.0031391869	0.0007819018	0.0260146	0.0027212764	0.0037055674	0.011556705	0.5315678	0.29008177	0.06879995	0.06162799
p	1.7102869e-12	4.697467e-09	8.660394e-08	1.6577716e-06	0.00026864343	0.005603032	0.029095469	0.8459193	0.07060587	0.03242267	0.016083252
ù	0.0016904621	0.00062371115	2.561367e-05	1.5089126e-05	0.0015163418	0.001417009	0.14121664	0.35510546	0.43534857	0.042773068	0.020268051
r	1.3397405e-09	1.1480729e-07	2.806125e-05	3.745868e-05	0.00061496766	0.0021560136	0.10976962	0.29995367	0.3675786	0.17083862	0.049022816
u	2.764917e-07	8.310766e-05	9.53568e-06	5.330478e-05	0.00024782182	0.0003594403	0.0125892125	0.06960394	0.85254276	0.0059264856	0.05858412
m	3.448053e-12	1.4274769e-09	7.468639e-09	3.464655e-07	4.1875837e-06	4.6921778e-05	0.00068395387	0.10687447	0.34712538	0.29967856	0.24558613
a	4.2277712e-05	7.9861435e-05	2.246709e-06	3.7329291e-06	0.00011466754	0.0001728874	0.010411655	0.17822842	0.7883489	0.013164597	0.009430722
n	4.0435585e-12	3.1994307e-09	2.528484e-08	1.2207727e-06	9.025305e-06	5.346228e-05	0.0003339693	0.07290573	0.25367787	0.4122799	0.26073882
e	1.5952178e-06	0.00014069708	7.795214e-07	1.3677347e-06	6.271912e-06	1.714926e-05	0.0010718033	0.10263894	0.24805927	0.5903321	0.057730027
c	2.9387616e-12	2.893878e-09	5.4805263e-08	1.10525484e-07	3.6578053e-06	2.4861858e-05	0.00013006064	0.026815586	0.045158915	0.77287346	0.15499325
h	0.27028206	0.025965964	0.02671742	0.008522733	0.042477746	0.010385201	0.34097764	0.042354774	0.09439107	0.015084196	0.12284113
à	1.0089306e-05	0.01532623	0.0002295273	0.0011773555	0.0008377197	0.0005541633	0.00066508725	0.11408068	0.72228044	0.11484678	0.029991938
t	1.6326618e-07	8.541938e-06	3.7268896e-05	3.4788824e-05	0.00011221063	0.0001586247	0.004058984	0.06449165	0.3854064	0.3255492	0.22014213
u	4.3913417e-10	4.7382332e-07	3.6241536e-07	2.2989195e-06	1.1496198e-05	2.3297447e-05	0.00046163407	0.023897205	0.9152455	0.01688415	0.043473676
</S>	7.749068e-12	2.6625793e-08	7.331323e-09	8.2510596e-08	1.6772407e-07	9.3278777e-07	2.0746238e-06	0.0040585245	0.02601017	0.20978323	0.76014477
