 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
ò	0.014885941	0.00090174633	0.019337727	0.93679285	0.0069529144	0.006043874	0.0010194049	8.858259e-05	2.4783601e-05	0.013952303
r	4.0225018e-08	0.00020331018	0.042900085	0.87687224	0.07437998	0.0028534643	0.0009701292	0.00037520617	0.0005256002	0.0009200069
k	1.4216305e-06	7.390094e-05	0.0057232985	0.89633775	0.038209125	0.0047360375	0.003482263	0.0012016506	0.001351817	0.04888278
e	1.1983262e-05	2.3539813e-05	0.002130062	0.9070195	0.017421326	0.028431261	0.009801496	0.0006205639	0.0002556857	0.034284674
t	7.7331815e-11	6.5310324e-08	3.3321245e-05	0.17096353	0.6919544	0.12436651	0.01046619	0.0007546872	0.00038315103	0.0010782189
e	7.683768e-06	6.0308776e-07	0.00014716342	0.46618265	0.3423468	0.17152452	0.0128632905	0.0033244935	0.00118972	0.0024130782
e	7.2658934e-10	1.781839e-08	4.1895455e-06	0.004104336	0.32305557	0.6082232	0.06122507	0.0016135048	0.0006634029	0.0011107504
t	2.5139817e-08	2.3164203e-07	2.8657354e-05	0.004664302	0.20114839	0.69360834	0.09676162	0.0021379078	0.0010825136	0.0005679132
è	2.5043864e-06	2.7461806e-07	4.5627457e-05	0.008454873	0.14423802	0.7314551	0.089214996	0.022286313	0.003814368	0.00048785695
l	1.6586503e-06	0.00030956784	0.0073180487	0.01906316	0.10181133	0.13318883	0.33477888	0.24295434	0.11245065	0.0481235
i	0.002977422	0.0010096373	0.019268677	0.23150907	0.05953254	0.27693668	0.23030686	0.014669255	0.0026820947	0.16110772
n	6.199473e-09	7.3640444e-07	2.596727e-05	0.0020535947	0.042632405	0.058795474	0.48010656	0.30950806	0.08456675	0.02231051
a	3.8563354e-05	3.3850128e-07	2.8815225e-06	0.0003085049	0.011529252	0.059262216	0.38781434	0.47018266	0.066181615	0.0046796314
d	6.7409e-10	1.8652248e-08	8.436358e-07	4.362723e-05	0.008376101	0.02466959	0.28447405	0.39227888	0.26312247	0.027034389
i	4.5733887e-05	8.740593e-06	7.7296405e-05	0.0024399967	0.008602134	0.03688912	0.35496804	0.5365652	0.05553002	0.0048736427
v	3.4753143e-09	2.0570597e-07	3.5621651e-06	0.00035625132	0.009190389	0.0070861103	0.17584223	0.49283895	0.2598247	0.0548576
e	0.00016734157	5.390355e-06	1.1787336e-05	0.00060521415	0.0040714177	0.009069862	0.3296365	0.61115783	0.04314365	0.0021309492
n	3.1710334e-09	7.504312e-08	7.665882e-07	6.132092e-05	0.0031275293	0.0019844903	0.07302517	0.4553461	0.37983453	0.08662002
t	0.00032802962	9.406033e-07	1.0820394e-06	1.6964761e-05	0.00069112075	0.0011494132	0.06778447	0.7290642	0.1932952	0.0076685813
è	1.4531183e-05	5.3572245e-07	2.2608122e-06	0.00019265815	0.002168798	0.003233483	0.06465638	0.49081352	0.3913435	0.047574274
s	2.514511e-08	4.536178e-07	8.421465e-07	4.6715763e-06	0.00019495437	0.0008346862	0.020922558	0.4921276	0.43774801	0.048166197
s	2.0056258e-07	1.43691e-06	1.3089104e-06	6.672255e-05	0.00040544465	0.010679824	0.25011915	0.6576277	0.050505366	0.030592853
i	1.1650384e-06	1.4686048e-06	1.385453e-06	0.00013213215	0.00065252715	0.0014418906	0.08226183	0.5123836	0.20213972	0.20098434
m	3.778089e-10	4.381665e-10	5.4408553e-09	1.30018e-07	3.7419838e-06	0.00015932061	0.0007706082	0.06480789	0.42208803	0.51217026
e	2.2519043e-06	1.9837812e-07	1.5817952e-07	5.8344594e-06	0.000117887146	0.0016495369	0.14619385	0.7508243	0.09372188	0.0074842144
s	4.912442e-10	2.3439706e-09	9.366561e-09	6.711974e-07	3.796695e-05	5.432854e-05	0.0010992186	0.071606286	0.54398847	0.383213
s	0.0002760677	4.3714047e-07	2.5919803e-07	4.719969e-06	7.057556e-05	0.0002707819	0.02649293	0.66756296	0.28679088	0.018530412
è	0.00012757546	4.1737017e-06	2.7238739e-06	0.00026197414	0.0012731227	0.00063014287	0.026339896	0.27773634	0.60208446	0.09153966
r	1.3300058e-08	3.4552446e-08	8.149324e-08	3.3077333e-07	7.995705e-06	0.00019172698	0.0015359774	0.09714577	0.64000154	0.2611165
a	9.676945e-06	1.3909529e-06	6.686051e-07	9.616108e-06	4.6075562e-05	0.0016567331	0.04192506	0.66951835	0.18257307	0.104259424
</S>	2.7686195e-10	5.451468e-10	1.7958947e-09	5.8563238e-08	1.6536317e-06	1.7301187e-05	9.338299e-05	0.013019034	0.2567239	0.7301446
