 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
t	1.6899703e-08	1.996721e-05	0.0016528507	0.18173975	0.42316005	0.25226012	0.119618036	0.016538946	0.0034039237	0.0011368302	0.00012485041	0.00011987218	0.00022473633
o	3.1102473e-07	6.7709027e-07	0.00020368975	0.04686798	0.11173456	0.56435823	0.11484051	0.12360566	0.017205874	0.010188097	0.0029952808	0.00089452585	0.0071046012
s	1.2841868e-10	5.594385e-10	5.265917e-07	0.0007910247	0.028247336	0.25536823	0.4793996	0.21699695	0.015258806	0.0036549347	0.00014148453	6.479147e-05	7.645893e-05
p	8.2881415e-05	9.2984124e-07	0.00018510717	0.020072395	0.23306663	0.3734277	0.30840313	0.0350616	0.014443258	0.013039979	0.0014155047	0.0004258541	0.0003751165
ì	0.6144912	0.0025640952	0.008775316	0.027659066	0.018468874	0.21235429	0.024579776	0.06873417	0.006824457	0.0017352159	0.0033624296	0.0008865984	0.009564462
t	3.1781042e-08	5.562199e-06	0.0001002099	0.011341931	0.057789948	0.32147458	0.43284366	0.15552776	0.016191393	0.0036735209	0.00029485143	0.00018275854	0.000573769
i	2.7021207e-07	3.3428574e-08	3.1096251e-06	0.0008527718	0.0064671487	0.42429265	0.05161214	0.4946371	0.011525443	0.002168497	0.003512855	0.0006867205	0.004241272
m	5.897779e-11	5.7267885e-11	2.7322102e-08	1.7935155e-05	0.0011069997	0.03750874	0.48399442	0.4105941	0.051949047	0.013875311	0.00059115986	0.00019615162	0.00016604195
u	0.00033871934	1.0188434e-07	2.1485225e-06	0.00037658442	0.009218035	0.5292624	0.11052323	0.31407076	0.02334391	0.006420954	0.004623521	0.0011123575	0.00070726447
c	4.789481e-11	2.1738626e-10	7.677764e-08	7.034834e-05	0.0018964504	0.025113827	0.7395076	0.13824789	0.07802541	0.015231587	0.0013352424	0.0003284314	0.00024313696
e	0.032939717	0.037646275	0.16981252	0.030980902	0.15187591	0.2951198	0.02896275	0.07179582	0.007770176	0.0067234496	0.06726252	0.07604684	0.023063343
p	3.814692e-08	3.594355e-07	2.4422356e-05	0.004104704	0.010723381	0.031009773	0.64801276	0.12980609	0.13340196	0.035539743	0.0038277863	0.0020240366	0.0015249728
à	0.009619921	1.577163e-05	3.986729e-05	0.0026087312	0.0060782805	0.20393215	0.31729886	0.2486439	0.1468515	0.04959282	0.012945425	0.0014501681	0.00092265673
o	1.01244794e-07	3.407882e-06	2.5581114e-05	0.00030286465	0.0012726865	0.009621885	0.28147602	0.39791965	0.2393176	0.058635414	0.0042960793	0.003373955	0.0037547569
s	1.6485803e-09	3.2686018e-10	3.4393803e-08	2.015051e-06	5.5161243e-05	0.0010893922	0.14163858	0.33019271	0.32330248	0.1852161	0.010109539	0.005509889	0.0028840762
t	0.0010800118	2.192396e-07	7.787803e-07	5.609692e-05	0.00027135148	0.011438851	0.10776959	0.17653802	0.30529484	0.35053042	0.036374014	0.008027693	0.0026180882
i	0.0006773189	3.6671195e-06	9.4431925e-06	0.0036797405	0.0017822245	0.14353444	0.054732513	0.32957092	0.16617163	0.0632649	0.2088382	0.01859788	0.0091371015
t	1.2189103e-09	2.203089e-10	2.1139089e-08	1.3444296e-06	1.6609702e-05	0.0002920279	0.0637776	0.11844445	0.32638207	0.44432917	0.026678761	0.015435698	0.004642104
à	9.148162e-05	4.2845357e-08	1.421683e-07	1.9131037e-05	4.2721058e-05	0.0012040455	0.05746972	0.07709483	0.19120967	0.6028234	0.051135283	0.015257832	0.0036517484
l	1.3700311e-08	5.9141986e-08	5.740961e-07	9.732832e-06	3.450477e-05	0.0001362447	0.014572084	0.026701747	0.24873224	0.4974301	0.05206072	0.13601862	0.024303326
a	0.01718589	0.000302847	9.869741e-05	0.0016625513	0.0018660836	0.048946936	0.12108475	0.3477376	0.2511247	0.08899093	0.07114433	0.018133672	0.031721015
s	1.4923559e-09	3.4414502e-09	1.6597055e-07	1.7720713e-05	6.0268267e-05	0.0010567339	0.027703147	0.04640092	0.20936605	0.24389234	0.31162402	0.1142037	0.04567496
s	0.0017893189	1.8376319e-07	3.9538966e-07	8.295402e-06	1.1767778e-05	0.0010146506	0.0072239814	0.10413164	0.237909	0.2840862	0.30387542	0.04883527	0.011113833
a	0.0005011145	6.079983e-07	7.701645e-07	0.00010292229	4.1413394e-05	0.012453997	0.0037894046	0.08128892	0.0716635	0.04679411	0.5913172	0.1711053	0.020940786
n	7.756702e-09	7.0582584e-10	2.8787724e-08	4.4843827e-07	1.961137e-06	1.1103596e-05	0.0016161911	0.007923065	0.07566816	0.47302145	0.102363884	0.20577843	0.13361526
a	0.00063734874	3.5822993e-07	2.749548e-07	3.7646776e-06	2.5474321e-06	3.0727417e-05	0.0017477176	0.0039135204	0.05771119	0.7777088	0.064108044	0.08053706	0.0135985045
z	3.1974754e-09	3.2101308e-09	1.6036022e-07	3.8692465e-06	7.3724163e-06	1.5324167e-05	0.0016296018	0.0014869623	0.027918607	0.45152575	0.043780845	0.38790658	0.085724905
ì	0.0037554803	4.0911495e-06	4.721894e-06	0.00016695217	0.00037204224	0.0038265167	0.006439914	0.018870765	0.0920948	0.13195375	0.43339366	0.30068335	0.008433915
s	2.4153573e-07	2.9328085e-06	9.687221e-06	6.140862e-05	7.6162694e-05	0.00028637025	0.004685815	0.02650255	0.17756656	0.25998825	0.2281288	0.21003056	0.0926607
o	2.0707761e-05	7.384318e-08	6.0932894e-07	2.1302626e-06	3.57511e-06	0.0002754292	0.00040945903	0.14843796	0.12603272	0.034248833	0.5348194	0.133334	0.022415098
</S>	1.5880386e-09	2.4343053e-10	4.081084e-09	1.1737974e-07	7.1402036e-07	1.1663924e-05	0.00023435261	0.0023411706	0.011982622	0.04986258	0.13471405	0.3089535	0.49189925
