 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
m	4.908193e-10	4.3700587e-07	0.007967453	0.32079822	0.229981	0.27742183	0.15906735	0.0033864372	0.0005246472	2.932674e-05	0.0008232508
u	7.482501e-05	0.0001370894	0.0010429267	0.034358613	0.865608	0.06490633	0.014435043	0.014583354	0.0019313662	0.0006912548	0.0022312317
e	1.8583256e-09	4.5265344e-07	0.001640275	0.05928594	0.13003536	0.5474377	0.25513658	0.0046712914	0.0006744681	3.2045697e-05	0.0010859054
p	3.1295947e-08	4.399033e-07	0.00015886052	0.013191206	0.039390963	0.33504134	0.6009207	0.0080895685	0.0024735967	7.4815594e-05	0.00065846386
ì	0.00020738992	4.4423567e-05	6.928472e-05	0.0028964973	0.28986716	0.39533758	0.06434659	0.17650051	0.062091514	0.0048237243	0.003815243
t	1.434291e-07	5.396467e-06	0.00019767808	0.0032764727	0.10723712	0.5384092	0.287191	0.05233734	0.0029304556	0.0057389657	0.0026762672
t	1.9898606e-07	5.8890527e-07	2.2788032e-05	0.0008390368	0.25276673	0.29597256	0.20619342	0.15767227	0.008593244	0.060273964	0.017665219
a	2.987535e-06	3.207674e-06	8.3074236e-05	7.6369135e-05	0.072423846	0.079426125	0.5789095	0.14020512	0.07817012	0.0049240612	0.04577558
n	9.809964e-10	1.8117749e-08	4.9852592e-06	2.918755e-05	0.00084574893	0.14366904	0.5294688	0.1461409	0.1403722	0.005623794	0.03384535
e	8.0693804e-05	2.292524e-06	1.0501211e-05	7.860317e-05	0.0014313937	0.14625272	0.6921738	0.12506944	0.007945909	0.024331491	0.0026231771
m	4.059499e-09	4.6614904e-08	7.3468477e-06	8.225e-05	0.00024833914	0.089052364	0.13268745	0.23049377	0.4766866	0.027600557	0.043141257
à	3.1584885e-05	1.0922806e-05	1.1142808e-05	8.851165e-05	0.063889295	0.07167203	0.029002944	0.58846945	0.22699316	0.015213753	0.004617183
i	1.239985e-07	2.1636379e-06	4.283029e-05	0.00013295267	0.0072548725	0.04017331	0.1403489	0.4670364	0.11233567	0.19129162	0.041381136
s	3.8959524e-09	2.4620268e-08	1.7379693e-06	3.4270806e-06	3.1104704e-05	0.0049766293	0.06478899	0.10091173	0.47623095	0.087410316	0.26564512
i	0.00018848572	3.0359204e-06	1.767855e-06	3.5438643e-06	0.0016886528	0.0044196993	0.119896494	0.58303523	0.19213016	0.08752356	0.011109364
n	8.2424223e-10	7.159779e-09	1.6328414e-06	5.05156e-06	4.030669e-05	0.0046411618	0.018178318	0.087807454	0.31459817	0.30009493	0.27463302
G	0.00012634537	1.0724959e-06	2.390039e-06	3.3249435e-06	7.8488316e-05	0.002265792	0.031189242	0.1019243	0.033825073	0.8205918	0.00999215
r	0.37227476	0.039987464	0.009930281	0.0032558318	0.18304355	0.014035906	0.039228905	0.15336123	0.13613646	0.035846684	0.012898985
è	1.404893e-05	4.053401e-05	0.00015482967	5.9370588e-05	0.0069620814	0.0035395063	0.060881034	0.25459924	0.22024788	0.40316847	0.05033302
c	7.3034236e-08	1.3911107e-07	1.4800736e-06	4.658691e-06	4.693396e-05	0.0003325913	0.0045137075	0.037447706	0.10244619	0.82813245	0.027074018
i	0.15342464	0.1063535	0.01537024	0.1544151	0.39404443	0.021169838	0.008093637	0.0030102627	0.005222987	0.00040537884	0.13849007
a	6.763371e-09	1.032308e-07	9.115049e-06	4.1338008e-06	0.00013002397	0.00010874068	0.0054691182	0.019103868	0.6166713	0.08463749	0.27386603
</S>	1.8712326e-07	3.2159357e-07	3.061703e-06	8.759946e-07	9.739684e-07	5.4553777e-05	0.0010467629	0.0025331362	0.06753126	0.094432645	0.8343963
