 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
u	2.1992116e-07	4.764723e-06	0.0032431805	0.0014488584	0.09466567	0.04507234	0.05229378	0.67049634	0.1201194	0.010656831	0.0011377041	0.00086080906
s	3.1920938e-10	6.827143e-08	4.2283762e-05	0.00014734926	0.0075052297	0.0746598	0.2388591	0.18338394	0.45539626	0.033730097	0.0043523186	0.0019234864
t	0.00013783295	0.00044053342	0.01242301	0.00551513	0.10578802	0.08668712	0.10658347	0.44892716	0.15201278	0.060626507	0.018560117	0.0022983775
a	4.6537824e-07	5.481694e-06	0.005767199	0.0025716356	0.15532106	0.02107709	0.077459246	0.47879657	0.21317415	0.019579783	0.0069082878	0.01933895
c	2.1014168e-11	3.172936e-09	2.5649595e-06	4.2156757e-06	0.0014657852	0.010386319	0.051847823	0.5906349	0.3315107	0.013259334	0.00036260666	0.0005257771
i	0.00842642	0.011576645	0.0033248519	0.024232682	0.17683579	0.06267036	0.048107445	0.023568386	0.006859928	0.021205375	0.60844374	0.0047483807
ù	2.2624744e-09	1.7528878e-07	0.00011299825	1.837461e-05	0.0017786326	0.007632556	0.038343064	0.432971	0.43441656	0.07244755	0.007095558	0.0051835906
r	1.02225066e-07	2.2164363e-06	8.896274e-05	6.860724e-06	0.0004657715	0.088963255	0.2625167	0.058505975	0.48582667	0.082756616	0.012185729	0.008681102
i	2.8753093e-06	4.360998e-05	0.00040176106	0.00012599041	0.0043635652	0.08345554	0.6333765	0.06542615	0.11110409	0.059239637	0.026468532	0.015991773
a	1.636798e-11	3.166358e-10	3.3277e-07	4.4951385e-06	8.6839675e-05	0.0006161318	0.008137411	0.0914123	0.3730388	0.40496513	0.07758612	0.04415242
m	1.231907e-09	1.0093125e-07	1.1021398e-05	5.696395e-07	9.408635e-06	0.00022826101	0.004301998	0.08282767	0.36263633	0.48119253	0.012652647	0.056139488
a	1.3427941e-06	1.0888157e-07	1.0514005e-07	3.5078706e-06	0.00020496814	0.017911967	0.21367802	0.0039673415	0.06681512	0.21471035	0.4789767	0.0037304428
t	1.6386932e-10	3.0024752e-09	2.420996e-06	4.9882974e-06	9.440832e-05	0.0004480693	0.0025299408	0.0070143864	0.07934436	0.3838702	0.36915645	0.15753482
e	3.838814e-07	8.854151e-07	0.00012029926	3.320071e-06	9.8274206e-05	0.00042826417	0.0034053712	0.037083764	0.1686841	0.5639265	0.18727204	0.03897672
s	5.6138666e-10	2.0210267e-08	2.566231e-06	5.709028e-07	1.5415913e-05	0.0002915055	0.0015190756	0.0065758005	0.064375035	0.4948897	0.2499959	0.18233445
m	7.6074015e-05	2.8127264e-05	0.000142455	6.0595936e-05	0.001191256	0.0052018673	0.012168756	0.01867625	0.075973734	0.59903514	0.27780312	0.009642564
à	5.120812e-05	0.00013396947	0.0073907254	0.0037207017	0.027357165	0.0054187337	0.021394331	0.043977343	0.058690432	0.530999	0.29795912	0.0029072654
n	2.3603434e-07	2.116114e-06	0.00012308649	3.1326035e-05	7.246765e-05	0.0034728374	0.01943954	0.0037295555	0.13406289	0.43068418	0.28843904	0.11994282
e	4.381931e-09	3.1271333e-07	8.957338e-06	2.3560367e-06	7.947523e-06	0.0006322857	0.015396182	0.0029428776	0.029416936	0.32379696	0.52291137	0.104883835
</S>	1.7797397e-11	2.0729991e-10	2.982259e-08	1.08854344e-07	1.1429552e-07	4.3245186e-07	8.193103e-06	0.0012300553	0.0023644275	0.07668413	0.09678703	0.8229255
