 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
s	1.3024642e-07	2.477813e-06	2.881249e-06	4.4495006e-05	0.0014266102	0.026626341	0.2122812	0.23292936	0.3603281	0.12593286	0.040425576
o	1.2549303e-08	1.7858897e-08	2.3197082e-07	6.0485863e-06	8.271416e-05	0.0008801573	0.96527314	0.004060281	0.018746866	0.005470851	0.00547966
m	1.0010032e-10	5.777276e-10	1.17163644e-07	7.194447e-07	1.4078207e-05	0.002231887	0.0011864598	0.17051375	0.2010203	0.30031192	0.3247208
a	3.138007e-08	1.482047e-07	1.1547552e-06	5.386228e-06	0.00028421025	0.012764568	0.029469851	0.18307284	0.70830935	0.056810014	0.009282534
è	1.1974531e-10	2.2874138e-09	4.5610836e-08	3.9796823e-06	5.3142598e-05	0.0026568398	0.0010250628	0.062759064	0.17936152	0.51885027	0.23529007
s	5.2597958e-08	6.116477e-08	3.6252084e-07	4.3979628e-07	4.15218e-06	0.00037398	4.28754e-06	0.18575801	0.13864507	0.61030746	0.064906165
t	2.0962916e-05	4.8332214e-07	4.030186e-07	5.2991686e-06	0.00010286623	0.0029407628	0.0020165937	0.11190869	0.6520468	0.18127039	0.049686737
r	6.247501e-07	4.7462214e-07	1.7469518e-05	0.00018152947	0.00084680744	0.0036353224	0.59658104	0.010697193	0.18585278	0.12774159	0.07444511
a	1.1581985e-09	2.0973077e-08	3.9990658e-07	3.0764286e-06	9.706597e-06	0.00040425302	0.00020457486	0.0204672	0.075383835	0.49832353	0.40520343
</S>	1.0265052e-08	1.117481e-08	1.0920852e-06	8.046314e-07	3.3760043e-06	0.00013314432	6.3156635e-06	0.02229994	0.064139836	0.35122642	0.56218904
