 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
t	1.7086658e-06	0.00020192594	0.037490375	0.9331848	0.027233515	0.0014185482	0.00030378657	3.6967966e-05	5.7294852e-05	2.0750522e-05	5.0288178e-05
a	1.724542e-06	8.800233e-05	0.008335136	0.88618654	0.09547406	0.0077789803	0.00022769821	0.00015062712	0.00036677465	6.34486e-05	0.0013269245
i	2.0518298e-10	3.8574922e-07	0.0003243629	0.28424522	0.15434901	0.55712146	0.002754346	0.0007402614	0.00019410375	1.280728e-05	0.00025796925
k	1.7492063e-08	1.825904e-05	0.0013422988	0.18407848	0.17128418	0.61768013	0.024035105	0.0012919847	8.9298985e-05	8.0225545e-05	9.99735e-05
i	4.3239448e-05	6.3005814e-06	0.00015590499	0.0017032977	0.94061273	0.008069373	0.0052298387	0.026049683	0.010320241	0.0031330604	0.0046764114
a	1.0566245e-09	5.3602076e-07	0.000356389	0.113348044	0.10771787	0.5982363	0.16029778	0.014569092	0.0031442118	0.00018877994	0.0021409644
t	1.3250158e-09	4.859337e-07	1.6369677e-05	0.0025419756	0.014085918	0.7681404	0.2066044	0.0077139135	0.0005117042	0.00017116666	0.00021381698
è	1.8258969e-06	2.9362553e-05	0.00046941615	0.03523683	0.014803726	0.17640011	0.7596091	0.0043105227	0.0043244394	0.0042435382	0.000571125
r	3.837616e-06	8.751467e-05	0.0004008386	0.0020706577	0.00414669	0.007650471	0.92335427	0.026157835	0.00884052	0.01693941	0.010347943
a	0.0001332624	0.0022042328	0.001961381	0.069155425	0.4571033	0.10722019	0.03222991	0.17067912	0.010470096	0.00836045	0.1404826
i	9.7881196e-11	5.783887e-09	5.6011424e-07	0.00010491142	0.0024692777	0.05074876	0.63483256	0.23916335	0.062030792	0.004579684	0.0060700793
n	8.581342e-10	8.102329e-08	1.4154957e-06	2.0777281e-05	6.288999e-05	0.04318705	0.6788276	0.20532432	0.05531652	0.008160825	0.009098563
ì	9.969322e-06	2.66906e-06	1.9446384e-06	6.122555e-05	0.00012666221	0.015107195	0.86909425	0.024057493	0.04744505	0.04229217	0.0018013923
c	1.2175514e-07	1.8384363e-06	8.3135965e-06	3.671151e-05	0.00024482826	0.00058080256	0.5871017	0.10379295	0.100314364	0.18451981	0.023398524
h	0.09412669	0.56559974	0.04990484	0.050373103	0.14483984	0.0005590687	3.61557e-05	0.0005182311	7.681064e-05	3.6975853e-05	0.09392851
a	9.702737e-07	1.7591512e-05	1.2599428e-05	0.0001337829	0.0067621144	0.0012619318	0.0008956791	0.9033948	0.07814689	0.0012274415	0.008146219
p	1.5530872e-10	6.689327e-09	6.561799e-08	1.918023e-06	6.8924246e-06	0.0006697987	0.013748727	0.2419026	0.5894041	0.047807798	0.106458016
à	6.4069995e-06	1.266147e-07	6.9419364e-08	8.084193e-07	0.00038442406	0.0013197941	0.0045484067	0.8628772	0.11836194	0.0055583687	0.0069424873
r	3.0708647e-09	2.7039246e-06	8.357796e-06	2.334494e-05	0.00013835172	0.00032561607	0.02494246	0.23084994	0.14209071	0.4635087	0.1381099
o	8.7733326e-10	3.859365e-07	1.0170787e-06	1.4510266e-05	0.00049619237	0.00038962264	0.00080715556	0.8754868	0.07930727	0.00470603	0.038791012
n	3.0358598e-11	7.89548e-10	8.3025045e-09	3.2770643e-07	8.2355774e-07	8.23279e-05	0.0005543189	0.03492067	0.42093214	0.09989752	0.44361186
t	1.2768818e-05	2.2081724e-06	2.901568e-07	8.7625034e-07	2.5122058e-06	7.919834e-05	0.0027899162	0.07204708	0.5188935	0.2740424	0.13212937
a	1.9767658e-06	7.703427e-07	5.347669e-07	2.1933627e-05	8.496355e-05	0.00040775948	0.00040980033	0.047171805	0.7752815	0.047470782	0.12914811
s	7.224043e-11	1.2171301e-09	1.6230537e-08	1.8582715e-07	5.3309314e-08	2.444234e-05	0.0008577101	0.003748716	0.3794021	0.29251063	0.32345617
t	1.5523568e-05	9.851185e-07	3.9108699e-07	3.4880745e-06	6.531019e-05	0.00029395343	0.0014414645	0.1262445	0.64838666	0.2076294	0.015918337
i	5.4188763e-06	7.801277e-06	5.0859e-06	0.00042485047	0.0005670205	0.0009180325	0.000391011	0.09743025	0.80715054	0.048718374	0.044381637
n	7.6065265e-10	1.270588e-08	7.1896025e-08	4.2341563e-07	4.4946184e-08	1.5404166e-05	0.000523613	0.0031055459	0.22066516	0.24612269	0.52956706
a	0.00015260214	5.2847492e-05	4.6560085e-06	3.443435e-06	3.1899165e-07	2.0012272e-05	0.00040847601	0.0020447872	0.13844433	0.8016247	0.05724374
g	6.840879e-10	1.0325376e-08	8.046893e-08	2.889662e-07	1.600105e-07	2.0500449e-05	0.00074885145	0.000598919	0.061692797	0.68618584	0.25075254
l	0.0003484381	1.5922534e-06	7.868812e-07	1.111915e-05	0.0018365997	0.0008722197	0.0025628114	0.15719427	0.53080565	0.28331247	0.023054093
i	0.0018343546	0.00072263606	0.0006189752	0.013840545	0.0100832665	0.002702098	7.781126e-05	0.26536953	0.693266	0.0019361764	0.00954859
s	4.579146e-09	2.6514112e-08	1.4844395e-07	2.0957714e-06	2.24609e-06	5.089195e-05	0.00018286296	0.009693259	0.2979076	0.27493677	0.41722408
ì	0.0032742107	0.00025640574	2.1761763e-05	2.3601027e-05	2.8344712e-05	0.00029350742	0.0003364341	0.015068609	0.27454904	0.6868838	0.019264285
a	3.08142e-07	1.2687635e-06	5.06526e-07	4.6147878e-07	8.242762e-07	1.1552362e-05	0.00040197864	0.000996589	0.018062446	0.8846627	0.09586139
</S>	3.051585e-09	2.497735e-08	8.6969095e-08	4.7156945e-07	2.7938325e-08	4.820221e-06	2.1851127e-05	0.00012959933	0.017238189	0.124718726	0.85788625
