 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
ì	2.6825164e-05	2.9764737e-05	0.00080489164	0.037979458	0.35699433	0.11480827	0.18974242	0.21950884	0.05043732	0.004594476	0.025073426
c	6.287183e-07	1.1801004e-07	2.5074864e-05	0.015551108	0.6665111	0.062434133	0.055022426	0.090378955	0.0623828	0.0344086	0.0132850865
h	8.9665804e-07	0.0003416209	0.00054664223	0.15723486	0.5189989	0.06514673	0.17847261	0.02463848	0.03192916	0.020144874	0.0025452783
a	5.4895327e-06	0.00010156925	0.00016626835	0.0040772166	0.19627117	0.20008595	0.22027987	0.29861408	0.061163273	0.009104008	0.010131085
a	3.4039258e-06	6.284002e-07	4.319335e-05	0.0055019213	0.11930897	0.12525395	0.12483596	0.31249666	0.16604836	0.0995886	0.046918362
n	6.51924e-08	2.5268114e-06	5.7906705e-05	0.003275691	0.07738234	0.0167626	0.27098826	0.331129	0.19821814	0.07998867	0.022194788
o	3.9892584e-06	0.0057129404	0.029981116	0.40454566	0.23092733	0.025553728	0.06330223	0.17222418	0.029217655	0.03642635	0.0021047243
ì	5.225478e-07	8.241984e-06	0.00023165433	0.0013077029	0.017695962	0.0100413	0.113371804	0.5617376	0.1914572	0.07794685	0.026201228
s	1.7273439e-07	4.6627587e-08	4.727329e-06	0.0006584819	0.0347155	0.005468913	0.02688196	0.14082064	0.2225049	0.53184384	0.03710085
o	3.3566346e-06	0.0014493362	0.0024885666	0.06476511	0.8381606	0.021164978	0.0058303815	0.019238343	0.0039776796	0.04259068	0.0003309458
n	2.69772e-06	1.3511556e-07	6.249524e-06	6.710374e-05	0.0025913222	0.0013698742	0.008373291	0.24073528	0.28676042	0.370468	0.08962562
t	2.2348458e-07	0.0024721075	0.013532048	0.0181649	0.061407156	0.009761131	0.02671235	0.24972725	0.09112725	0.524671	0.002424607
a	0.0005930679	0.00030328552	0.00022742184	0.0005006221	0.0015467303	0.0028391806	0.066334054	0.32379773	0.4004559	0.08588719	0.11751484
k	8.800304e-08	6.0867826e-08	4.8204606e-07	3.250705e-06	0.00035013357	0.0017712477	0.007030075	0.23135735	0.31194806	0.3320273	0.11551193
a	3.146206e-07	0.00091088295	0.000115759954	0.00024938968	0.022385346	0.005805143	0.0346028	0.35980773	0.1714664	0.39628094	0.008375325
ì	1.6819767e-07	7.6323084e-07	1.0125936e-05	2.1507252e-05	0.0008912498	0.0009005962	0.005240772	0.2505578	0.2858265	0.38052762	0.07602291
c	1.6496537e-07	3.241047e-09	4.2666068e-07	2.3309494e-06	8.3771854e-05	3.9755425e-05	0.00013925666	0.009438694	0.05360494	0.8880179	0.048672706
h	7.575462e-07	0.00017000666	2.8242746e-05	0.106159344	0.3514163	0.052197535	0.2494837	0.04587946	0.069741696	0.08787295	0.037049994
e	1.0074388e-08	1.3280768e-06	4.9029825e-07	2.5110296e-06	0.00065450795	0.0015827301	0.028355857	0.37339187	0.37207532	0.18927546	0.034659937
n	4.86118e-07	2.6459498e-08	7.7680176e-07	2.8638285e-06	7.498202e-05	0.00032485073	0.0005421663	0.023254575	0.13572766	0.68890506	0.15116654
a	5.900551e-07	0.0002582163	0.00035767758	0.00018356908	0.0030606317	0.0009988543	0.0016166109	0.059116874	0.07679268	0.8508496	0.006764758
v	1.6436667e-07	5.6866827e-07	5.7231323e-06	1.0169093e-05	0.00062811736	0.0006624957	0.0009048962	0.068076596	0.18129209	0.60445136	0.1439678
r	1.3311993e-06	0.00027852954	0.0008762671	8.884528e-05	0.0027579095	0.00084489386	0.0007921084	0.021983728	0.031666275	0.938848	0.0018621155
è	0.00026105615	0.0010512805	0.002367233	0.0006642023	0.0012421957	0.00091769255	0.0047369385	0.062234763	0.29892835	0.39251584	0.2350805
t	0.00014538316	2.9916424e-07	7.773185e-06	2.8943073e-06	2.8684199e-06	9.773748e-06	8.284808e-06	0.0002071368	0.0047489684	0.75263494	0.24223168
s	7.850999e-07	3.196159e-05	0.00050961575	6.273879e-05	0.0012899293	0.0018906824	0.0029402138	0.012468892	0.05135849	0.89768875	0.031758014
i	1.654979e-05	0.0012629885	0.0008640806	0.00027148254	0.003150131	0.002960062	0.0033824865	0.022425054	0.10904604	0.37683293	0.4797883
</S>	3.6238937e-06	4.6109477e-07	6.2246254e-06	1.2132883e-05	1.5554702e-05	7.31297e-05	2.4407816e-05	0.00052815775	0.008503756	0.3229	0.6679326
