 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a	1.0288224e-05	3.4514204e-07	1.077805e-05	0.00011587914	0.0009434098	0.009838641	0.020861994	0.016752739	0.11356648	0.23800716	0.32619017	0.27370209
m	7.605743e-08	1.4894093e-07	1.0086351e-06	1.7080298e-05	5.8525835e-05	0.011351564	0.0064816	0.0011510258	0.0786951	0.39595884	0.30322105	0.20306401
a	4.960042e-06	0.000108626286	0.00013334205	0.0022333136	0.000106692816	0.06949689	0.18431759	0.0019345274	0.02910222	0.35085586	0.14203689	0.21966904
t	1.10972806e-07	2.6865348e-07	1.9961528e-05	0.0010354009	0.0020091967	0.052733652	0.12450601	0.029181438	0.35643968	0.19523185	0.13575676	0.10308568
e	1.3510115e-06	0.013817581	0.0007905338	0.001477306	0.008616919	0.00085820555	0.031487923	0.007410287	0.075835	0.14688648	0.7011163	0.0117021
s	2.198443e-07	1.1074974e-06	2.9272918e-05	0.0004349266	0.0014228057	0.0048488253	0.026851887	0.017990539	0.13351752	0.20747846	0.32803634	0.2793881
m	1.8939216e-06	0.008256653	0.00091259787	0.0008890849	0.0064654555	0.00048678636	0.010164089	0.009400469	0.017568797	0.104739904	0.8349449	0.0061693336
à	1.9861063e-05	0.00036314141	0.0030725475	0.009085846	0.019417996	0.047566745	0.32576665	0.03335455	0.24641646	0.1856092	0.04688745	0.08243951
n	0.001177961	2.2610639e-06	1.8485143e-06	1.633229e-06	3.4204006e-06	0.00034984876	0.00013319658	9.9835765e-05	0.0024180508	0.021709977	0.037946448	0.93615556
e	1.6421451e-06	0.000120725716	0.0003800128	0.00041671967	0.0023166211	0.0051012104	0.022303272	0.005660017	0.017326731	0.13495275	0.78898	0.022440298
</S>	5.3793394e-07	7.527368e-08	6.269497e-07	3.5796847e-06	4.4117314e-05	0.00016248367	0.0003274471	0.0015262831	0.008091385	0.024141362	0.08714962	0.8785524
