 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
s	2.479932e-05	1.5848051e-06	2.2458933e-05	0.0016076213	0.007881024	0.012777076	0.06527031	0.5015882	0.03071345	0.38011336
t	0.0008614505	0.001473721	0.006211735	0.00036733426	0.009522944	0.2635827	0.001584169	0.13330491	0.54859084	0.03450017
i	0.5236315	0.059018116	0.04670799	0.0056413095	0.031210378	0.052065402	0.0051307473	0.18862247	0.00288315	0.085088894
n	5.5887795e-05	2.3578475e-06	7.1342206e-06	0.000263827	0.0010786353	0.0027688902	0.056091852	0.32453492	0.017308975	0.5978876
a	4.4087497e-05	0.0012286113	0.0037030245	0.00066544494	0.00198302	0.049463816	0.0034202628	0.4221532	0.18897057	0.32836792
g	2.39874e-05	3.148092e-06	0.00021262628	0.0068547446	0.013535988	0.013591795	0.0070880977	0.36219323	0.17435251	0.4221439
l	0.00020844946	0.0005357746	0.0009205808	0.00033233658	0.0017625199	0.009852256	0.0017023464	0.06303156	0.8946639	0.02699033
i	0.65630794	0.07847402	0.06952477	0.009271088	0.036738675	0.029785678	0.0021406214	0.040882703	0.0040066075	0.07286789
s	0.000137903	1.1417671e-05	6.368329e-06	0.000108220454	0.000214788	0.0003641407	0.028343448	0.121687695	0.034177985	0.814948
ì	0.00013484522	0.0017154934	0.0022297949	0.0004984371	0.0012893929	0.003179848	0.0015096514	0.06872957	0.27889654	0.6418164
a	0.00010076632	1.5165311e-06	1.0906134e-06	0.00037466185	0.0005746299	0.0009621983	0.062620625	0.09875803	0.74710137	0.08950511
</S>	1.7572909e-06	6.5298814e-06	0.00034461534	0.0030391875	0.0031615526	0.0020763048	0.008446995	0.072027236	0.6031772	0.30771863
