 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a	0.05341058	0.0679855	0.5119778	0.025703818	0.27424657	0.06283112	0.0023359456	0.0005284292	0.0006793978	0.00016159989	0.00013916692
f	0.00010437851	0.00020867422	0.003038385	0.1490988	0.50088906	0.20086463	0.12343635	0.0162412	0.00011219452	0.00022357018	0.0057826973
ù	0.01837177	0.02411023	0.22395276	0.008171519	0.6341382	0.079023294	0.008773635	0.0007485039	0.001908888	0.00027806874	0.0005231705
r	3.2635562e-05	1.6391048e-05	0.00012959965	0.042689208	0.400171	0.3116112	0.07161144	0.15005933	0.0015628758	0.014506774	0.007609548
n	0.0012440591	0.003073213	0.012677019	0.19664747	0.57452315	0.14535256	0.037663456	0.008191992	0.0041972203	0.015480679	0.0009492098
o	0.6675334	0.021256164	0.014836922	0.028853508	0.07266937	0.10528155	0.035236746	0.045999512	0.00181148	0.0025342605	0.0039870334
n	4.7920676e-05	1.5047564e-05	5.236622e-05	0.0111184465	0.22819078	0.12182109	0.2625496	0.2587061	0.0007497957	0.00656426	0.11018454
a	0.0023853325	0.005572605	0.013577573	0.007168617	0.7633341	0.043369908	0.11662803	0.01591411	0.01644752	0.013700164	0.0019021772
k	7.530042e-05	0.00021813047	0.0008717862	0.017772537	0.19219975	0.2516127	0.26391503	0.2274863	0.002008068	0.0141483955	0.029692026
à	0.0027697524	0.0034443247	0.015770352	0.0021587142	0.72045386	0.040760018	0.14820763	0.01823411	0.026473992	0.018761022	0.0029662952
n	4.6828103e-05	6.4876044e-06	1.0523344e-05	0.001971064	0.05506555	0.11049076	0.048534192	0.45584822	0.007313606	0.263268	0.057444733
i	0.00058500835	0.0015578495	0.002099888	0.017801581	0.16032475	0.052649498	0.1551419	0.04489189	0.0934432	0.4688785	0.0026259567
k	5.4199514e-05	0.00013926506	0.0005018756	0.013866011	0.10520896	0.13647993	0.11055331	0.35602656	0.019473774	0.16572388	0.091972314
a	0.0022573497	0.0026186614	0.008351705	0.0061648064	0.2641338	0.06325059	0.091508895	0.033844784	0.16351748	0.36045834	0.0038936497
l	2.7519585e-05	8.448149e-05	0.0003120405	0.004580181	0.046176694	0.053128224	0.13984072	0.41305375	0.018061746	0.22108464	0.10364996
ò	0.008711996	0.007802	0.021535615	0.0019086429	0.11266016	0.03556043	0.037312236	0.046964705	0.2616011	0.46424302	0.001700138
r	3.5749843e-05	4.560218e-06	4.4138405e-06	9.680308e-05	0.001626517	0.0069355816	0.0030087153	0.14606702	0.009849005	0.7042736	0.12809804
ù	3.6622398e-05	0.00020316686	0.00030651968	0.0066329907	0.007416564	0.005489527	0.015883856	0.014697098	0.14362334	0.8036099	0.0021003538
s	1.8985871e-05	4.4966437e-06	4.3759424e-06	3.7619608e-05	0.00038924618	0.0015104384	0.0007923303	0.053420056	0.011609463	0.7762931	0.15591973
t	3.314408e-05	0.00022462611	0.0003234181	0.0037267804	0.004534248	0.0040217973	0.004941141	0.006865206	0.19943696	0.77481604	0.0010765825
i	0.21198706	0.04465256	0.025516259	0.009934112	0.009547759	0.0048139524	0.013031025	0.1227838	0.017811809	0.27431142	0.26561022
k	2.0346024e-05	1.9352876e-06	2.1754374e-06	2.1627517e-05	0.00023253502	0.00020090058	0.001782958	0.049471136	0.0016557963	0.28186974	0.6647409
u	5.123425e-05	0.0010913422	0.00661576	0.0030437238	0.01530645	0.0011001938	0.081863984	0.13773564	0.060866527	0.6166343	0.075690836
</S>	3.7767618e-06	4.639183e-06	1.7089671e-05	0.00035723747	0.0025321231	0.0009736381	0.008786378	0.058592897	0.007018673	0.4308283	0.4908853
