 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
e	0.15495008	0.0051583285	0.006188861	0.09729818	0.48300502	0.19221587	0.03860604	0.01641903	0.0011719903	0.004986529
t	0.00036274642	2.513083e-05	0.0024266427	0.37190515	0.102189586	0.18102089	0.1837661	0.04671085	0.008756077	0.10283678
e	0.026415512	0.010720453	0.024647791	0.58162546	0.34102353	0.007387204	0.0046157306	0.0011530338	0.00014837545	0.0022628708
e	0.00011992027	0.00017145583	0.004893561	0.08245007	0.06693341	0.25729007	0.419323	0.10553342	0.014852732	0.04843234
n	2.5756863e-06	6.2809913e-06	0.00089387555	0.05263413	0.024936011	0.028654072	0.71228343	0.12188647	0.046919	0.011784259
a	0.024854774	0.0049566287	0.023823548	0.40491748	0.08897979	0.009439538	0.27309588	0.095488645	0.053203344	0.021240365
s	8.1001934e-05	0.00016444374	0.0060089217	0.0675182	0.023181137	0.29965448	0.3951422	0.15479913	0.028688706	0.02476186
t	0.041780952	0.018077167	0.06490865	0.20736463	0.1522179	0.0055117863	0.2786295	0.15158339	0.07564249	0.0042835623
u	0.37881115	0.018098863	0.0075387694	0.032552052	0.050635368	0.30382207	0.08015578	0.09796132	0.009031499	0.021393133
d	5.505528e-06	9.1805975e-07	4.1298747e-05	0.003138368	0.0026113587	0.009140635	0.4494221	0.21582626	0.066856384	0.2529571
i	0.020959768	0.0016569848	0.00677221	0.0065695057	0.09123966	0.027053792	0.15192838	0.2887219	0.15283072	0.25226712
è	2.3750486e-05	5.685689e-05	0.0011606922	0.003559113	0.0037113857	0.04520462	0.38668606	0.33773506	0.105326734	0.11653564
t	1.7077153e-05	4.8108427e-07	0.000214244	0.0061355866	0.00084005523	0.041249935	0.30918553	0.25427875	0.31978774	0.06829067
s	0.01651913	0.01095502	0.012840768	0.015076566	0.1943202	0.017100744	0.36195716	0.14547497	0.2238645	0.0018908824
i	0.19742297	0.004041381	0.0023486787	0.003183733	0.0033029711	0.0295754	0.065875225	0.36498305	0.24615632	0.08311025
j	8.552927e-06	8.2128105e-07	1.2763285e-05	0.00020462341	0.00016790947	0.0010962933	0.12771504	0.3132487	0.36019614	0.19734913
a	0.00011305027	0.00016536427	0.0005063079	0.0017959401	0.017452274	0.0078117372	0.42570373	0.21532768	0.16967653	0.16144739
m	3.7835148e-06	1.3062266e-06	3.6048554e-05	0.00019261822	0.00019821725	0.000631369	0.09321763	0.26563784	0.34847948	0.29160172
è	2.04438e-06	1.2292717e-06	5.8167952e-05	0.00032263904	0.0040431297	0.012363413	0.12511688	0.1839104	0.17068242	0.5034997
d	3.120495e-05	3.7776357e-07	2.014429e-06	4.1092837e-05	1.4001883e-05	8.1461265e-05	0.031614803	0.13180241	0.49918997	0.33722267
i	5.0291883e-06	4.6307712e-05	0.00017376781	0.00018600991	0.004593981	0.0016217622	0.085187405	0.118315816	0.7603223	0.02954762
k	3.1808397e-06	1.0976283e-06	3.7461105e-05	0.00017061463	0.00011318987	0.00013856664	0.016692402	0.097933985	0.40907234	0.47583714
o	2.1690785e-05	0.00017004352	0.0012188001	0.00066599244	0.01309467	0.0020827285	0.122824304	0.26707268	0.5629001	0.029948974
</S>	1.5539698e-06	1.3920626e-06	5.3467105e-05	0.00016678972	0.00024885652	0.00022674618	0.018328892	0.12795794	0.46867177	0.38434255
