 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
p	4.4219598e-07	4.0588944e-07	8.331007e-06	0.0002673998	0.0019930063	0.01252161	0.09700647	0.47947818	0.08629014	0.0646453	0.1504481	0.056285176	0.051055495
à	4.100292e-06	0.002052241	0.00015508637	0.0017360918	0.007868432	0.01560183	0.0011688523	0.020244692	0.61966354	0.0042890403	0.026392715	0.2986084	0.0022150795
r	3.975099e-06	1.8811298e-07	3.0094847e-07	1.2756275e-05	5.3764397e-05	0.00056464475	0.025598885	0.3743377	0.039612252	0.38953695	0.06411301	0.08816093	0.018004647
o	0.0001324339	0.0035989003	9.53731e-05	0.004689095	0.0068382756	0.007835424	0.062496856	0.082742326	0.10609452	0.031768374	0.058828607	0.6218559	0.013023926
n	6.2984136e-06	3.2129599e-06	2.1526292e-05	0.00135084	0.00364647	0.013433738	0.051077265	0.24852547	0.06457791	0.015005383	0.298041	0.19792114	0.10638972
t	7.155696e-07	0.00062651274	0.00025737315	0.0032351217	0.010081935	0.007924783	0.0058601885	0.067964725	0.03652164	0.004682092	0.01035748	0.851635	0.0008525251
a	0.0010340626	0.0045291213	0.0009737418	0.0028040942	0.0052384553	0.008293354	0.0037777047	0.027527161	0.07731215	0.011638933	0.58373386	0.089528725	0.1836086
s	9.74852e-07	7.839179e-07	8.737221e-06	1.9324329e-05	4.8499838e-05	0.00044412696	0.0027375845	0.029757094	0.022904644	0.07900996	0.3670806	0.021780811	0.47620684
i	3.2332289e-06	0.0036845296	0.00047550077	0.0035249784	0.0047051287	0.0076116226	0.00067033275	0.0094561735	0.3530698	0.0061265924	0.16289502	0.4222103	0.02556683
n	8.5228237e-07	7.80997e-06	0.000107093016	0.0013511184	0.0026921206	0.008718857	0.013091884	0.061343923	0.03771875	0.011222985	0.3259974	0.1710078	0.36673942
a	1.071745e-06	0.0015991762	0.0013360025	0.0026051558	0.009863319	0.0103186155	0.0004430526	0.008273154	0.082850896	0.0013278717	0.0609149	0.81387484	0.006592002
g	1.0808704e-06	7.657173e-06	9.8385564e-05	0.0016134039	0.0032106831	0.008822878	0.013698151	0.053790145	0.030598968	0.006369729	0.3006333	0.25463903	0.32651657
l	7.517552e-07	0.00091649947	0.00055376295	0.0013734001	0.0015154284	0.0017388886	0.00032952047	0.0043681003	0.04180137	0.0012302822	0.032337252	0.9081808	0.0056539844
i	0.0016455656	0.1821279	0.013706033	0.11784132	0.09619517	0.11141058	0.013271661	0.0661176	0.049372856	0.008030571	0.15893015	0.017162714	0.16418788
s	4.256871e-06	7.497725e-07	1.0105783e-05	3.4330117e-06	5.818902e-06	3.256576e-05	0.0004947128	0.0028009114	0.002161704	0.053160917	0.11742888	0.014256177	0.80963975
ì	1.1196375e-06	0.0009897025	0.0029182686	0.0033912447	0.0026228772	0.0024111883	0.0008294897	0.005117795	0.017252972	0.0039461884	0.15727913	0.46284926	0.34039077
a	3.5472083e-05	3.5583992e-07	6.105451e-07	4.0605014e-06	5.7537873e-06	3.497093e-05	0.004181064	0.025743753	0.010295438	0.15574186	0.11236834	0.54987735	0.141711
</S>	1.0240072e-07	2.0983269e-07	0.0006913316	9.515255e-05	0.00037110757	0.0007867973	0.008900732	0.009554625	0.010591131	0.015779419	0.10623459	0.5910975	0.25589737
