 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
à	0.0032530453	0.0010583506	0.001224426	0.029303288	0.37138936	0.08353898	0.025362562	0.18102688	0.1074037	0.03598324	0.062763765	0.07244144	0.0005578286	0.024693152
i	5.5916506e-05	3.501083e-08	3.6986567e-06	0.0020423245	0.000513258	0.024694426	0.043183483	0.2896101	0.5511191	0.056225054	0.00946519	0.008445597	0.0044031115	0.010238682
o	5.4108784e-07	1.1662547e-06	3.843656e-05	0.00085792434	0.0006909251	0.00874415	0.20659694	0.026240358	0.008056756	0.6742984	0.0055313534	0.05562396	0.0051059197	0.008213112
g	3.0484948e-06	3.4518944e-06	0.0006903841	0.008903556	0.010583564	0.04985584	0.038509663	0.16319585	0.1993549	0.12654994	0.038214177	0.25847346	0.098235115	0.007427003
e	0.0008976482	0.00027824333	0.00051837077	0.02490257	0.0073106703	0.01805508	0.012394379	0.08088215	0.19967078	0.043843564	0.46534774	0.024829186	0.10788457	0.013185016
l	4.2791858e-06	1.3361626e-05	7.97626e-05	0.0025354933	0.019149022	0.0083134705	0.036435504	0.19180427	0.5243501	0.018470664	0.055942755	0.11246432	0.01860552	0.011831465
à	5.704142e-05	0.0011134158	1.707708e-05	0.0015327373	0.0062977034	0.0001440747	0.060184237	0.09782137	0.027895264	0.12882741	0.39878225	0.18437785	0.09206406	0.0008854245
o	2.1784756e-05	6.9425123e-09	2.0016425e-06	0.0001454885	3.166379e-05	0.0036801363	0.011034004	0.14348045	0.5746036	0.1801025	0.0037063549	0.0054042344	0.05908039	0.018707355
p	3.4740663e-07	5.6215316e-07	6.60513e-05	0.00037564727	0.00011859214	0.0074431063	0.08079612	0.037768636	0.025883505	0.59760433	0.007610838	0.112188645	0.11236491	0.017778682
r	0.00021619252	0.0010678704	0.00010157799	0.0024045827	0.0056830524	0.0004750986	0.026934221	0.07521677	0.03358158	0.095288746	0.20944142	0.14246875	0.40452284	0.0025972961
ì	0.002203945	0.01068926	0.0006557009	0.010437111	0.11054165	0.004572971	0.017921949	0.18641625	0.25221336	0.07983708	0.049964275	0.23525085	0.003394793	0.035900902
m	0.00021941148	1.6496885e-07	4.071488e-06	7.484225e-05	1.9013985e-05	0.001207793	0.005489484	0.06946556	0.2345085	0.13842988	0.0012960966	0.025338115	0.11818958	0.40575746
a	0.00015156704	0.000117913056	0.00023033278	0.00038279072	0.00052419625	0.0027724653	0.0035974781	0.00473345	0.0016810632	0.021727223	0.008410228	0.8017228	0.019782018	0.1341664
n	3.8002852e-06	1.1270556e-06	4.5100096e-05	0.00094720797	0.0006990794	0.0056289597	0.0079564545	0.060459465	0.17205825	0.019062376	0.0050757383	0.25891486	0.09205258	0.37709507
a	0.0010367045	0.00038739352	0.0002613807	0.0050300234	0.0045645614	0.0011162403	0.005834272	0.03534677	0.034981072	0.027883505	0.11867445	0.46444044	0.28907138	0.011371843
f	2.5697655e-06	4.6117557e-06	6.12302e-05	0.002026165	0.001728449	0.004994048	0.007481473	0.057900265	0.16284432	0.015850324	0.008008127	0.27490354	0.12180046	0.34239438
à	0.00047130501	0.00045046286	0.00022486322	0.004512499	0.0031913552	0.00073520263	0.0062912684	0.026174206	0.021447599	0.01844411	0.09147509	0.4425701	0.3763751	0.007636868
n	0.0008877724	2.3729488e-07	1.20384175e-05	2.9200077e-05	5.748816e-06	0.00048653522	0.0016125138	0.009527569	0.04370809	0.082676075	0.00014014645	0.0032499125	0.122045085	0.73561907
e	0.008032158	0.00025399894	0.00077824615	0.009740657	0.0033471333	0.0013664665	0.0013956486	0.02444721	0.018685458	0.0054745316	0.04995277	0.55818045	0.2975519	0.020793356
</S>	2.3633609e-06	2.8991153e-06	0.00016200397	0.0023334268	0.0012200401	0.008548245	0.009172839	0.028304119	0.07564418	0.009116132	0.0026168444	0.083283864	0.06830976	0.71128327
