 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
c	1.1467866e-06	6.436664e-05	0.0039879656	0.05906038	0.58166176	0.06911252	0.11907924	0.06320288	0.015486545	0.0029475887	0.0027792628	0.00065167283	0.081964694
e	6.105747e-05	0.0011409959	0.0018998642	0.0130456295	0.6674353	0.03624361	0.114322565	0.05799886	0.021200776	0.0016426204	0.009238903	0.0013226698	0.07444713
p	2.2447811e-07	3.0386576e-05	0.002154532	0.06314056	0.53989583	0.13119213	0.12842144	0.060650676	0.013960404	0.0030735633	0.002240929	0.0006632622	0.05457611
à	0.015011354	0.03729473	0.007534278	0.011200138	0.46487603	0.14418958	0.24619314	0.051154654	0.0048555527	0.004637084	0.00088418124	0.006924007	0.0052452693
o	7.082657e-08	1.1329355e-06	0.00013040942	0.011234646	0.057892982	0.5487989	0.19079268	0.12966466	0.03453021	0.010884103	0.010049207	0.0022733852	0.003747655
s	2.8210561e-08	6.531992e-06	0.00051088777	0.0044482066	0.042484794	0.15849656	0.16585791	0.09451292	0.0625564	0.30474502	0.023103643	0.14158347	0.0016935429
t	0.0025590505	0.005693535	0.0006497361	0.0019940152	0.04933487	0.13901179	0.48316765	0.23424974	0.036080267	0.030789651	0.0014789278	0.014295883	0.00069479423
i	0.124653876	0.19860071	0.03498419	0.05157782	0.016446762	0.31051576	0.14768605	0.034693763	0.017876562	0.021080377	0.011428796	0.0035005356	0.02695484
t	7.348193e-08	1.0838953e-05	0.00087357964	0.004387399	0.043989103	0.08199233	0.35222256	0.30402088	0.081731334	0.022385884	0.07583666	0.0047622384	0.027787099
à	1.70002e-05	0.0010644469	0.00010956928	6.246392e-05	0.08176029	0.0010100807	0.20624073	0.11218962	0.02764942	0.04034117	0.008962619	0.40998966	0.110602885
l	1.408357e-07	9.229042e-07	7.702047e-05	0.0014301768	0.0060171345	0.10305668	0.17481433	0.30885664	0.16416077	0.07711187	0.09906741	0.04222422	0.023182634
a	3.1970782e-07	1.833506e-05	3.7151874e-06	9.2668715e-06	0.003099006	0.00046810484	0.09772577	0.20628613	0.3242035	0.26237816	0.014840788	0.08171592	0.009250952
s	8.2852534e-07	6.849746e-05	0.005576351	0.02610026	0.014780638	0.13162929	0.19517404	0.16664553	0.06775251	0.052848596	0.1561903	0.06195114	0.12128207
s	9.4349826e-07	0.00017073716	1.7692322e-05	5.7232937e-05	0.014537797	0.003359277	0.28812972	0.35715798	0.12900326	0.07167643	0.011813926	0.12356617	0.0005088144
a	0.00713258	0.037449952	0.020386366	0.026920546	0.0054923925	0.18636936	0.118437566	0.030398773	0.019502208	0.01954601	0.0739104	0.028807487	0.42564636
n	4.792863e-07	8.338547e-06	0.00096848747	0.0038127045	0.0072600725	0.018841004	0.11812138	0.14144833	0.08325349	0.07746075	0.20660074	0.042622697	0.29960158
a	3.765624e-06	0.00038563355	2.8636034e-05	5.794549e-05	0.031750157	0.0008737047	0.25248545	0.15537521	0.07513524	0.22098807	0.041314628	0.20838302	0.013218534
z	1.0314186e-06	0.00020341454	0.006906593	0.016927429	0.015696974	0.057879332	0.16394114	0.18679602	0.08278234	0.05582292	0.22198403	0.05988954	0.13116924
ì	0.00014180032	0.0023065929	9.7458724e-05	0.00020117789	0.037520032	0.00382816	0.33940047	0.2075908	0.07874613	0.12392496	0.04552063	0.15833619	0.0023855448
s	3.0989156e-07	1.0119631e-06	4.961252e-05	0.0006973938	0.0017247193	0.017129425	0.023319252	0.11285093	0.07571636	0.041017987	0.18175018	0.3845154	0.1612274
o	2.5002643e-07	1.4686317e-05	1.9297554e-06	4.474134e-06	0.0024537158	0.00012444102	0.038354892	0.14390026	0.24663587	0.13416089	0.056615833	0.36186668	0.015866008
</S>	9.283939e-07	9.030816e-05	0.009270538	0.03708883	0.014765571	0.064259656	0.062497567	0.061389446	0.031078434	0.039198127	0.20341296	0.21336398	0.2635836
