 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
i	0.0031541083	0.0014715547	0.0013204752	0.015629547	0.35456848	0.044273797	0.31889707	0.056416936	0.19463804	0.009630027
n	2.7267984e-05	7.5943053e-06	0.0005277552	0.0022795815	0.0017916188	0.09353097	0.36556658	0.3429585	0.14366294	0.04964714
a	0.003673249	0.009269757	0.025219124	0.023348384	0.020151703	0.05742819	0.41138986	0.12798326	0.3204363	0.0011001958
d	1.6826581e-05	2.2060152e-05	0.00047159826	0.0015940124	0.0012607909	0.037146036	0.24963722	0.430297	0.21422638	0.065328136
i	0.013518281	0.008680827	0.026589487	0.019824553	0.018172743	0.03163238	0.38559744	0.26374018	0.23028493	0.0019591395
v	1.2440307e-05	2.8948147e-05	0.00062108	0.0012801118	0.0011826488	0.022327973	0.16880813	0.46273264	0.26177746	0.08122854
e	0.06075294	0.019685736	0.028168695	0.00694586	0.0078488635	0.028299892	0.13121203	0.14498508	0.5703432	0.0017576998
n	1.3078533e-05	3.4305238e-05	0.00068869686	0.0010682163	0.00085366727	0.012941833	0.10241612	0.43775135	0.35156024	0.09267248
t	0.0123465825	0.010055646	0.02004203	0.0036632319	0.008817299	0.017459914	0.084928945	0.12693004	0.71431947	0.0014369165
è	0.154184	0.007720608	0.003258773	0.004283821	0.0036044987	0.014532573	0.046377916	0.20762749	0.24251118	0.31589916
s	7.3499e-05	3.4022088e-07	6.1196204e-07	1.5515454e-05	1.2634074e-06	1.6180455e-05	0.0034103207	0.046706136	0.64886093	0.30091527
s	1.025562e-05	0.00013455526	0.00018455408	0.00020934387	0.0033227974	0.00010048568	0.019048885	0.057161994	0.89648527	0.02334189
i	0.0136849545	0.0014280766	0.0010323556	0.00067570206	0.001401349	0.0018425164	0.0115215	0.11442135	0.41469166	0.43930048
m	1.3271941e-05	1.7764359e-07	5.863515e-07	1.27183e-05	1.3100708e-06	8.935726e-06	0.0013417928	0.03386501	0.4757975	0.48895878
e	1.5735536e-07	1.297959e-06	3.7082325e-05	0.00017462434	0.00061821763	6.744308e-05	0.008761977	0.10910987	0.76047957	0.12074974
s	2.47395e-07	1.2452789e-07	4.146322e-06	2.0304855e-05	8.451124e-05	0.00020586772	0.013604672	0.17954193	0.49469835	0.3118398
s	0.00021215432	0.0013966897	0.011244931	0.002163198	0.021781564	0.004662533	0.054730795	0.123561665	0.7740626	0.0061838925
è	0.021186583	0.009702792	0.009336915	0.0063708248	0.009195997	0.017716762	0.034620833	0.15893628	0.3256995	0.40723345
r	0.0001707292	7.090934e-07	4.5388558e-07	5.585809e-06	1.9189018e-07	1.1371096e-06	8.5495485e-05	0.003944269	0.45350718	0.5422843
a	4.2919865e-07	3.179242e-05	0.00014723057	0.00017508156	0.0008608716	6.98527e-05	0.0025340093	0.015896346	0.95374674	0.026537614
</S>	4.723192e-06	8.4920254e-07	1.2442007e-05	7.8855344e-05	5.7292647e-05	0.0001587117	0.0052381908	0.054431986	0.3948022	0.5452148
