 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a31	0.08354843	0.08514202	0.0842871	0.08399934	0.083786525	0.085310586	0.099864006	0.1741405	0.21992144
a49	0.05726631	0.037557166	0.21704365	0.037231218	0.03655235	0.20121633	0.17959744	0.0475008	0.18603471
a18	0.09184411	0.09358701	0.09421422	0.09238736	0.09181977	0.09465172	0.10449669	0.15227397	0.18472514
a35	0.08797913	0.08269889	0.14353606	0.083318576	0.08283434	0.13695784	0.13076638	0.09850978	0.15339898
a17	0.092468314	0.09940442	0.095429786	0.10330688	0.09742637	0.096795864	0.10416659	0.14539653	0.16560523
a8	0.0945101	0.1104935	0.09797028	0.13978001	0.10881657	0.10340147	0.101476565	0.119746864	0.12380469
a20	0.085409276	0.14913481	0.08919866	0.15077655	0.094998576	0.08949621	0.09115176	0.122520395	0.12731384
a31	0.076931514	0.1635345	0.08125169	0.13537875	0.08149832	0.077313974	0.085821174	0.14262863	0.15564147
a20	0.10852564	0.10921755	0.11053954	0.112502806	0.10991974	0.11095653	0.11077446	0.11246333	0.11510046
a37	0.09176266	0.09811649	0.09253001	0.09872188	0.094271	0.09354076	0.10291781	0.15177663	0.17636277
a24	0.10018708	0.105383776	0.10210913	0.13655634	0.11303226	0.10784914	0.10482847	0.11465906	0.115394704
a13	0.0985483	0.113138	0.09990737	0.12798129	0.107111186	0.10360288	0.10503345	0.12291699	0.121760555
a31	0.099663995	0.10675757	0.10199204	0.12248527	0.11098448	0.10501248	0.10613184	0.123277225	0.12369506
a0	0.10943918	0.109307334	0.11178728	0.110091545	0.109678864	0.11160598	0.11157895	0.1118231	0.11468778
a31	0.10442144	0.105173	0.10534043	0.10812087	0.106708676	0.10585222	0.108708344	0.12386217	0.13181287
a8	0.10911179	0.10832362	0.11372047	0.10846855	0.108752355	0.11296814	0.112562925	0.11051343	0.11557874
a31	0.091444306	0.09214323	0.09162798	0.09265326	0.092282176	0.09220688	0.10279791	0.15598042	0.1888638
</S>	0.0943933	0.08816145	0.14604007	0.08784203	0.08926092	0.13908449	0.13065378	0.09209718	0.13246673
