 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a8	0.029283196	0.002716042	0.05064278	0.32185984	0.069948584	0.10671807	0.023127079	0.02005326	0.0062408675	0.09545623	0.07297159	0.018878654	0.18004733	0.0020564462
a20	0.024866244	0.0057568685	0.042555273	0.28764793	0.13825092	0.16622227	0.030128703	0.032411784	0.00714805	0.07152704	0.034652665	0.012390291	0.14119376	0.005248241
a31	0.01996749	0.0123094525	0.036408212	0.15556845	0.24132721	0.28295708	0.033727627	0.033958524	0.0077587822	0.039127644	0.016136276	0.010361784	0.09674991	0.013641548
a7	0.009154556	0.01122211	0.028692214	0.10224911	0.22956564	0.44450074	0.0436324	0.03476118	0.0152875185	0.03640926	0.020424405	0.005956688	0.012597111	0.005547131
a20	0.015250466	0.01230203	0.030560635	0.13370837	0.24443273	0.3347761	0.033928405	0.034295164	0.008382331	0.04534921	0.016494278	0.0077541927	0.075559855	0.007206311
a17	0.015864765	0.022601385	0.03361506	0.06486694	0.30922094	0.40572822	0.032031085	0.023774715	0.0070081153	0.01583514	0.008697188	0.008106438	0.033925653	0.01872438
a6	0.010061285	0.015353833	0.026678432	0.07266349	0.27618763	0.46429145	0.029949177	0.024153497	0.00965617	0.022591092	0.011124301	0.006295434	0.020269727	0.01072445
a31	0.02466885	0.037493236	0.04897666	0.060970344	0.2759801	0.32740706	0.03927916	0.023183217	0.0066086776	0.011999774	0.010026416	0.015689451	0.07111601	0.046601046
a20	0.008628621	0.014995561	0.024717748	0.05704239	0.26639855	0.5245861	0.025597548	0.020933235	0.010749271	0.018968318	0.009463337	0.004936031	0.007147541	0.0058357674
a31	0.025908535	0.034339145	0.04913183	0.06952885	0.30037308	0.33843106	0.037114885	0.024096636	0.00615438	0.012699053	0.00818439	0.010567839	0.059018947	0.024451371
a8	0.034921072	0.070634864	0.08474325	0.06919709	0.20554751	0.34733498	0.059500944	0.03069642	0.014859257	0.01605171	0.014719373	0.014821525	0.017464392	0.01950759
</S>	0.020419566	0.038064096	0.053342167	0.058092203	0.21010096	0.35647473	0.034582675	0.019034542	0.010105236	0.013782326	0.013272599	0.022393294	0.08083831	0.0694973
