 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a31	0.0020400397	6.261386e-05	0.00059115945	0.00017226771	0.00411338	0.0021038023	0.00067142874	0.0044489945	0.0049313838	0.50646037	0.29889798	0.17099112	0.004515455
a20	0.051495016	0.0022967649	0.008869528	0.0036406717	0.0038242945	0.0037146732	0.006646315	0.004365108	0.005002206	0.01912596	0.7238373	0.065995544	0.10118656
a31	0.046888266	0.005483465	0.012038459	0.0046930118	0.012693773	0.013509669	0.017787956	0.017989295	0.0068550175	0.035671737	0.7259362	0.062450446	0.038002577
a41	0.2151512	0.010739017	0.021564081	0.024301074	0.009620518	0.009604183	0.01984077	0.010126679	0.022278707	0.016958026	0.28718236	0.113046125	0.23958719
a31	0.07734709	0.013626325	0.024569405	0.01811745	0.036314692	0.037806995	0.051528797	0.0392633	0.012699677	0.014434411	0.5723948	0.048398327	0.05349875
a13	0.19839706	0.014908698	0.02172793	0.032485798	0.012647637	0.0128309885	0.024920747	0.013397658	0.027262235	0.01346339	0.22414625	0.10651196	0.29729974
a37	0.11287636	0.02465182	0.03757226	0.031235898	0.044189278	0.045946863	0.06119799	0.04424005	0.01698506	0.011626452	0.41292712	0.05818429	0.09836655
a8	0.04938835	0.0051186257	0.013647559	0.010125903	0.009645707	0.008300905	0.012076939	0.009174832	0.006849975	0.012352941	0.7297848	0.051856767	0.08167681
a39	0.030711262	0.0041238465	0.031937644	0.028141363	0.07527787	0.04283285	0.035372052	0.043000985	0.013173223	0.055890147	0.5827343	0.041936666	0.014867803
a20	0.04023018	0.0015105141	0.031742185	0.0154884765	0.06890096	0.032709587	0.015179664	0.048541207	0.014595717	0.27035254	0.37241787	0.080911316	0.007419768
a24	0.03255464	0.0020992402	0.027912619	0.009356835	0.029570948	0.017530218	0.008074501	0.028899359	0.008933277	0.3094058	0.4010207	0.11452634	0.010115511
a18	0.018113483	0.00041790554	0.010799635	0.0023693782	0.027594304	0.01282601	0.0036604253	0.021059552	0.006680484	0.54977065	0.24673375	0.097549036	0.0024253281
a23	0.013994892	0.00048684707	0.008957039	0.0020601933	0.028255258	0.013255305	0.003790132	0.02070863	0.0061376807	0.50588834	0.2910946	0.10272307	0.002647948
a24	0.031913962	0.0017299942	0.017201046	0.003773433	0.014759575	0.007861271	0.003147927	0.014765305	0.0048305765	0.35588324	0.4198039	0.11729485	0.0070348447
a31	0.007839346	0.00033932814	0.0016654694	0.0002491301	0.005903256	0.0034081822	0.0015665257	0.0042351247	0.0028511593	0.25167346	0.5655308	0.15253721	0.0022009958
a20	0.04358103	0.009795502	0.019715954	0.030725962	0.19178672	0.16365698	0.11290269	0.20017433	0.037794154	0.024756342	0.12713133	0.022118589	0.015860476
a3	0.032683853	0.026237277	0.037530873	0.03817895	0.14353697	0.14911114	0.14629151	0.08416115	0.014730952	0.012451545	0.18601407	0.054041985	0.07502972
a31	0.0052580982	0.007949454	0.01656006	0.017808352	0.23595734	0.14162228	0.035998225	0.09670703	0.016464004	0.1576234	0.20567478	0.048508126	0.013868815
a13	0.03857262	0.030050071	0.035573076	0.045598306	0.1906809	0.19647352	0.2024317	0.16826472	0.022625774	0.007848964	0.029286908	0.014685934	0.01790744
a31	0.019094577	0.023310982	0.041454114	0.054045014	0.21673268	0.21721067	0.15693605	0.06461387	0.0147673655	0.008479085	0.07482627	0.045548674	0.06298072
a3	0.13486686	0.09295086	0.10347349	0.11256347	0.10666649	0.10773895	0.11290601	0.06983654	0.028283222	0.009542843	0.04153239	0.021735521	0.05790338
a20	0.0654815	0.049958047	0.09696977	0.06833263	0.11280187	0.11648607	0.10696399	0.04523753	0.010835843	0.01484529	0.123975605	0.09214983	0.09596204
a39	0.022601264	0.028443009	0.06564487	0.066350296	0.23695377	0.23507078	0.14164737	0.052218396	0.014211329	0.0075504305	0.033190828	0.034068976	0.062048737
a20	0.012228873	0.022026606	0.029987425	0.0558764	0.30266765	0.27973342	0.15497425	0.087819606	0.017253961	0.004828683	0.0071076415	0.006924214	0.018571272
a31	0.023713162	0.030008052	0.050404165	0.05510553	0.23746577	0.24732363	0.18116166	0.078179255	0.013750169	0.006245105	0.022663755	0.019823598	0.034156203
a24	0.04666624	0.062682	0.11505019	0.1004037	0.20742221	0.21357304	0.1339898	0.047255605	0.015686007	0.009959722	0.013122833	0.013525175	0.020663394
a46	0.022722261	0.027564244	0.07388755	0.06738518	0.23272565	0.22370423	0.13096274	0.05034466	0.013525809	0.008852155	0.04316371	0.042443	0.06271879
a31	0.027122857	0.043810382	0.08928867	0.07732745	0.23361583	0.2325533	0.12876563	0.05367423	0.017344628	0.009813098	0.017695695	0.020728573	0.048259765
a18	0.073902465	0.091800995	0.17215905	0.1394362	0.16570464	0.15515141	0.079345375	0.03069241	0.01670335	0.013919829	0.018436207	0.018293956	0.024454117
a31	0.033284687	0.040558543	0.11713663	0.075496204	0.11886784	0.10582453	0.04813057	0.024242135	0.014804061	0.018697174	0.09792172	0.11937428	0.18566158
a20	0.09840204	0.10468789	0.13713488	0.14414245	0.13160618	0.12789936	0.09620418	0.03891792	0.017565252	0.01143863	0.035535682	0.01773384	0.038731683
a24	0.042898428	0.036016498	0.11320095	0.05917923	0.0725216	0.06522604	0.027580066	0.015277421	0.011518241	0.039446235	0.16512349	0.16947639	0.18253535
a31	0.05062215	0.05487117	0.12508997	0.079603985	0.10421202	0.09042535	0.057443105	0.047611378	0.04215062	0.04303135	0.07622482	0.08809039	0.14062366
a23	0.0692546	0.080839515	0.15858462	0.14903729	0.14110836	0.1305552	0.06757372	0.024818141	0.01853624	0.016227376	0.060255803	0.024538502	0.058670666
a20	0.028463447	0.027922766	0.09039611	0.048569832	0.06341482	0.05446623	0.022021713	0.014757886	0.012914601	0.03521793	0.17846905	0.19654638	0.2268392
</S>	0.056422908	0.05804123	0.08764642	0.069794156	0.07845852	0.07184421	0.05923297	0.055498905	0.05302262	0.055106625	0.09010905	0.10452694	0.16029549
