 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
o	0.0149109412733	0.00708378084243	0.0112210330839	0.0319734473885	0.591757806311	0.312381802461	0.00913102701718	0.00527797327922	0.00858447995107	0.00614143899239	0.000112695415097	0.000308918912442	0.00111466766628
n	0.0066091801911	0.00445060771414	0.0080360952013	0.0203504757295	0.476693322104	0.46055437082	0.0103708753391	0.00369907429307	0.00343993060202	0.0041503597808	6.78592569323e-05	0.000171164889614	0.00140668030456
t	0.0140553550637	0.00320987973805	0.0071747796671	0.0185721569098	0.428768937368	0.410696130273	0.0158215637797	0.0155194994644	0.0789089290007	0.0046571082936	0.000157801090644	0.000336151323205	0.00212171083485
a	0.0154946911546	0.00184322804602	0.0026417946737	0.0100520174366	0.246821637789	0.545360196758	0.0442181872599	0.0252210318215	0.103675698817	0.00285571376453	0.000161210777881	0.000324655615068	0.00132996257028
i	0.00568209195153	0.00146122258201	0.00408379674257	0.00559842194553	0.116642462263	0.648859398919	0.159864975753	0.0189573056072	0.0348082779423	0.00178164412151	7.22289969603e-05	0.00100437734569	0.00118381594876
k	0.00373766795051	0.00234941792734	0.0120383692475	0.00690105931518	0.0625992757543	0.50725249964	0.352384245251	0.0134639338691	0.0120107949474	0.00245950610717	8.76576023201e-05	0.00391370531523	0.0208018361496
i	0.0033297599835	0.00337667694245	0.0119126258492	0.00639693857173	0.0314577428181	0.290642016547	0.57732163175	0.0378236512897	0.00453762346247	0.00237237410239	9.64522251067e-05	0.00401412644308	0.0267183430165
a	0.0017591043945	0.00247018486082	0.00552437318307	0.00314301775724	0.0131459702394	0.125960785516	0.761774660583	0.0620643677632	0.00220408968749	0.0065611047008	0.000128892106036	0.00468001648569	0.0105834549055
t	0.000858564964833	0.00116797900027	0.00428730926102	0.00190790525241	0.0071146094798	0.0558091415053	0.838270820194	0.0500449069211	0.0016130352625	0.0103881152336	0.000186685588679	0.00554202749523	0.0228089172352
è	0.000903553621611	0.00126274523342	0.00302814758701	0.00157041628414	0.00461987529327	0.0282660908351	0.833620873398	0.0758145326404	0.00225555395417	0.0194506064112	0.000490393522893	0.00266617273841	0.0260510263451
r	0.0013220596072	0.00144848204447	0.00335001536234	0.00110359922805	0.00272564563109	0.0142073481117	0.833856377799	0.0922249942135	0.00431685531806	0.0240861801371	0.000952528207631	0.00147965158614	0.0189262273817
a	0.0011379839224	0.00112035641482	0.00319913912745	0.00068334956935	0.00187517467703	0.0106594122039	0.685558359266	0.101733704738	0.0731491257727	0.099658870379	0.00408742573588	0.00110554907205	0.0160314934606
m	0.0013988272608	0.00156139923827	0.00771564431582	0.00088498381645	0.00286142895901	0.00893473073463	0.529978219755	0.101380671579	0.0950933452576	0.18389455346	0.00554410147863	0.00132257880068	0.0594295074869
u	0.00159476976693	0.00210025307942	0.00975264163861	0.00134425840548	0.003343395153	0.00674258244488	0.422139443252	0.0629469038597	0.0586840067525	0.333128774487	0.0175377140595	0.00367545580023	0.077009830829
t	0.00110834476898	0.00209585882647	0.00787970007954	0.00174420036849	0.003326557551	0.00645959014829	0.265750817751	0.0425981829532	0.0478683081175	0.481668058162	0.0244802450198	0.00518067546674	0.10983946861
i	0.000843741822993	0.00184192417549	0.00741919902651	0.00177662132283	0.003240985317	0.00571128768276	0.164631984584	0.0241317629844	0.0337250189058	0.556318386054	0.0594968463399	0.00853955982225	0.13232266287
n	0.000916883407664	0.0017011845585	0.0100246983422	0.00170926474094	0.003107379639	0.00438217886092	0.0770897621947	0.0122596205948	0.0286246963019	0.635043928685	0.0784831204466	0.0142363932741	0.13242089429
ì	0.00127705470255	0.00183248805283	0.0104658148141	0.00165988814698	0.00294848407967	0.00335472558697	0.0421792683982	0.0066173231316	0.0236581861006	0.570761876228	0.192607485149	0.011390346158	0.13124707043
c	0.00672888416752	0.00966897415094	0.0140130149714	0.00562963778233	0.00466449615989	0.0105903853623	0.0268422167994	0.00420538221053	0.0233859030335	0.567229938743	0.245241516716	0.004879238486	0.0769203891433
h	0.0113315433892	0.011757527967	0.0148972916305	0.00658096195911	0.00481108623196	0.0124337813974	0.0199987949331	0.00426332870351	0.311512702678	0.438113522914	0.114290868572	0.002551001562	0.0474575642144
a	0.0073622386964	0.00455250507233	0.0051099968235	0.00255066135137	0.00196466570265	0.00538907670913	0.0199166209777	0.00573168626784	0.418238559893	0.276452164305	0.221420050857	0.001678610354	0.0296331405715
p	0.00320459036547	0.00287734449078	0.00580964258117	0.00168488275046	0.00191660491422	0.00404700606971	0.0182601201592	0.00419148998928	0.154619758931	0.346699221435	0.298525426952	0.00188951348467	0.156274381524
à	0.00163015894849	0.00220118029693	0.00652831082706	0.00135325345015	0.00201175267141	0.00290010535657	0.00757949975307	0.00211711009643	0.0537422911103	0.294653220478	0.321005092317	0.00830595272822	0.295972050508
r	0.00129042967616	0.00180281989898	0.00594803657569	0.000994065626717	0.00175658889047	0.00197616458552	0.00552493128436	0.00166056373214	0.0233226885368	0.307362180159	0.422577734106	0.0106925530427	0.215091201836
o	0.00165012239205	0.00216145743299	0.0052922339119	0.000897425385572	0.00185069976349	0.00252303799517	0.0147751202615	0.00608262684405	0.0205244518456	0.290857123386	0.544501978035	0.00508246414757	0.103801215612
n	0.00296166966402	0.00487204664433	0.013945469024	0.00101129822852	0.00257858158783	0.00317210066506	0.0159584510872	0.00732410888135	0.0164737229485	0.218058471129	0.626275742678	0.00410504021586	0.0832632985373
t	0.016990853688	0.00521678101478	0.0167888399613	0.00079273924284	0.00257959386261	0.00269764745502	0.0110609273624	0.00562391189378	0.22052727765	0.185361716376	0.473518224226	0.00394229443862	0.0548992245124
a	0.0210984796293	0.00345064157159	0.00604116114043	0.00148065728095	0.00219462732087	0.00517146585167	0.0366351084541	0.00996174263126	0.296838531883	0.103457749792	0.455636018075	0.00233571547954	0.0556981298375
s	0.0103056562764	0.00643168662386	0.0216972345801	0.00238831012698	0.00287303334029	0.00658813205056	0.040707746618	0.00872816884375	0.108767530294	0.089982060264	0.554525926025	0.0128449739598	0.134159553279
i	0.0060720837588	0.00722192920795	0.0275295899267	0.00265027587566	0.00297518394676	0.00529599978352	0.016656506506	0.00394961234792	0.0381942137647	0.063133082088	0.557660995342	0.0242077049866	0.24445282776
n	0.00475304935293	0.00735859406932	0.0419489950422	0.00333114852522	0.00412929968225	0.00609067486117	0.008861176902	0.00252522488264	0.0147294645549	0.0469773230293	0.528620931781	0.0549150153289	0.27575910592
a	0.00506060655098	0.00836943388977	0.0472825011141	0.00459979660841	0.00503475249408	0.00798643788706	0.00972672886733	0.00257340516088	0.00779971055163	0.0429021946764	0.52126037726	0.0624753107763	0.27492875864
g	0.00346867918366	0.00564283106326	0.0236243798047	0.00443355103614	0.00420706056469	0.00741061659569	0.00965954742244	0.00240556787363	0.00519347801721	0.0316731998921	0.410884925753	0.0422545815921	0.449141599547
l	0.00621876972789	0.00946187192109	0.0215708526016	0.00326363911205	0.00635060932156	0.0101834751652	0.0126149556075	0.00445206424454	0.00741102510574	0.083680086964	0.403289921918	0.0301132542974	0.401389493182
i	0.0078894815093	0.012047552307	0.0156486426672	0.00444720470402	0.00722390010719	0.0151269570551	0.0339817745358	0.00838298408151	0.0131695597019	0.115649792321	0.498831337306	0.0127819613325	0.254818877727
s	0.00595965476977	0.00905276143567	0.0305176320224	0.00464616490134	0.00549474536906	0.0116951863517	0.0332534087119	0.00658887082717	0.0101435554006	0.0968770874403	0.451812479102	0.0455528705775	0.288405595909
ì	0.00534490618992	0.00747022114522	0.0350348569408	0.00337889023378	0.00463071912302	0.0067536857839	0.0145125314373	0.00364838507572	0.00527329186687	0.0747978124801	0.482940356367	0.0551232554925	0.301091125303
a	0.00305416495664	0.00407980897174	0.0131921658469	0.00225771777793	0.00299946887434	0.00419901459463	0.00730059009577	0.00235911665524	0.00331613563562	0.0360894384934	0.379024220456	0.0392096941308	0.502918508434
</S>	0.00158340941832	0.00220294087087	0.00780831182345	0.00134911273897	0.00212376618717	0.00280908279731	0.00390940997288	0.00130938727262	0.00189060698781	0.0252873057467	0.227054542728	0.0491938650654	0.673478289217
