 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
n	0.00125579234377	0.0157590192274	0.0030154272561	0.00263169230323	0.0114780284998	0.0131620637516	0.159597904706	0.441839816019	0.2487911505	0.0351311014684	0.0106345243031	0.00402533071137	0.0322617681155	0.0204163545793
f	0.0110639326146	0.132369372076	0.0080310555187	0.00695566450108	0.0154835521666	0.0103835507839	0.115834015235	0.316545827673	0.1986545935	0.0211098554895	0.0837267697677	0.00859537990379	0.0347728713718	0.0364735568598
à	0.0141242902049	0.163305080539	0.00828090303957	0.00730268238703	0.0141775803889	0.00632166739463	0.048410310245	0.235433154891	0.228812247833	0.116183962163	0.103719359589	0.0109085849679	0.0157565992239	0.0272635656866
i	0.0049296097083	0.0549793647263	0.00301757247986	0.00268480340234	0.00525569791297	0.00301152860821	0.023099328915	0.221009508297	0.353857139278	0.189297334054	0.10111051953	0.0163758523226	0.0093515748413	0.0120201611289
o	0.00186536584277	0.0195220235088	0.00117206955329	0.00129885232078	0.00233982745432	0.00129395742607	0.0160464026383	0.116979179432	0.458001069759	0.168846858018	0.17207463651	0.0223400657742	0.00936268161377	0.00885703020963
g	0.00103978426092	0.0102110240696	0.00108661347776	0.00131567300693	0.00207354511811	0.00112878938869	0.0134231332128	0.0642427214773	0.463353373253	0.167178586006	0.21885926217	0.0235928955914	0.0168492622046	0.0156453510699
e	0.00091823358364	0.0074202634232	0.00143811322592	0.00137045860231	0.0022694895727	0.00146614822956	0.0118672544043	0.0572970521591	0.414008261084	0.250046155335	0.18172609739	0.0245596848638	0.0213909357349	0.0242218640233
l	0.00129053791121	0.0191889988744	0.00204991610864	0.0018494452341	0.0030694975909	0.00179612420985	0.0130219864681	0.0523165663864	0.321184263695	0.248341443778	0.172114802463	0.0291060232879	0.0516916255783	0.0829788020078
à	0.00134491883707	0.0222992105248	0.00201974546955	0.00188219131137	0.00292206831697	0.00163241396995	0.011010803956	0.0318285077955	0.195496737898	0.237814346593	0.171650230821	0.136875971096	0.0822393438594	0.100983557336
o	0.000848877189023	0.0086769039416	0.00103265412318	0.00113068721379	0.00152107336899	0.00093625993665	0.00567468478533	0.0155224010652	0.107044174299	0.246907900531	0.216016600274	0.249350600365	0.0699629572865	0.0753742457787
p	0.000764689539674	0.00847611118053	0.00100970014106	0.00122436964793	0.001715174733	0.000840792658883	0.00590106849511	0.0102083611551	0.0908283947663	0.14238945851	0.304415426758	0.208954093455	0.0847842884288	0.138488058593
r	0.00347861171322	0.0448779360602	0.00360160914702	0.00272750728264	0.00371508547767	0.00120404475296	0.0055204569317	0.00837591911837	0.0776889032554	0.0808282005033	0.333030258919	0.130400624485	0.0908195628096	0.213731262864
ì	0.00436187063774	0.0527521959867	0.00428177781567	0.00290872372755	0.00379690955922	0.00127606755099	0.0033523627439	0.00668363643946	0.0469503844185	0.0879995978344	0.256214335306	0.181272718162	0.144719310937	0.203430090955
m	0.00412012594591	0.0449755459622	0.00550436770522	0.00360721154252	0.00453290785307	0.00130957988366	0.0041077534813	0.00669109681315	0.0409508448062	0.0981825026115	0.152228224102	0.220704006054	0.237284583646	0.175801243652
a	0.00410500988197	0.0425015847207	0.00603494950174	0.00389966721417	0.00496156858436	0.00152845802789	0.00501648499377	0.0108696359377	0.0451949616021	0.0951432908705	0.112814110034	0.149505215351	0.245914044549	0.272511034551
n	0.00484136719399	0.0762340343069	0.00672451626725	0.00506168353806	0.00643549799479	0.00241613267596	0.00699154083126	0.0125774611459	0.0400695298674	0.0869088962902	0.069984818678	0.095831603117	0.24325122485	0.342671721517
a	0.00558642263133	0.0890131769023	0.00803824882242	0.00581589001269	0.00759906426493	0.00347849622532	0.00798265461042	0.015996062882	0.0396654059558	0.105706408097	0.0516331405593	0.0652183817057	0.26897686495	0.325289790506
f	0.00477503287711	0.0786769711008	0.00764807250747	0.0056097621709	0.00695408802164	0.00385813207511	0.00956278053681	0.0176189656273	0.0404115953186	0.112899036032	0.0375218538531	0.0579231359019	0.317734944983	0.298805640169
à	0.0050699757257	0.0749231534669	0.00737030706916	0.00605076752363	0.00690969684055	0.00397020135837	0.00985842357894	0.0107415885424	0.0278951811062	0.053739491344	0.033940860451	0.0628850213006	0.419255348328	0.277389956723
n	0.00609591790857	0.0572394059223	0.0104888085897	0.00627135930788	0.00741790044685	0.00344421028612	0.00718417592631	0.0071880592808	0.0181826487021	0.0308221141147	0.0260246066503	0.0745328471002	0.502782182776	0.242325712241
e	0.00527374431619	0.0500848838408	0.0104831458299	0.00539190160263	0.00660009871562	0.00231395519537	0.00562280997544	0.0066402871936	0.0167089085674	0.0320743023716	0.0211555546834	0.0615617810334	0.400023390925	0.376065247414
</S>	0.00304499467809	0.0258257622204	0.00584686436495	0.00301330505131	0.00389171520781	0.00173075874769	0.00353263098772	0.0072121370968	0.0160237242837	0.0416431811858	0.0141777910417	0.0413733885167	0.282672990462	0.550010798707
