 	se	aveva	vestito	la	figlia	l'	avessi	portato	alla	chiesa	</S>
o	0.0153659402881	0.0115167956727	0.367757941406	0.555982663645	0.0224176002198	0.00937172667997	0.0121937080037	0.00440151400992	7.32724264995e-05	0.000262540788022	0.000656299303454
n	0.0077875106627	0.0151702113522	0.166306723469	0.757716621215	0.0322504454066	0.00871907409332	0.00500515582123	0.00573225507664	6.67464012998e-05	0.000168651850507	0.00107659661192
t	0.0105463041209	0.0166589678707	0.097219507823	0.732549393738	0.0351315494689	0.0193905492311	0.0779972889737	0.00779225859221	0.000211933070433	0.000462251200169	0.00203999520397
a	0.0103619775736	0.00589954404357	0.035594186941	0.619275667913	0.17267934749	0.047594988077	0.101957285925	0.0044192432974	0.000225371901811	0.000481869114123	0.00151050542099
i	0.0042966879912	0.00607730968119	0.0166248084803	0.414110795971	0.467795229163	0.050348419359	0.0346021005817	0.0030051939658	0.000103871463937	0.00186044255211	0.00117509942666
k	0.00277597859707	0.0155472958937	0.0125739196601	0.19739380999	0.710749539721	0.028166487453	0.0118411458672	0.0034644541886	9.11881563123e-05	0.00512413998404	0.0122719786756
i	0.00271992753236	0.0151288292979	0.00879192975337	0.0816474616633	0.820139736574	0.0441790634843	0.00434726828907	0.0029902955962	8.36522477708e-05	0.00455134895135	0.0154204401485
a	0.00176678293079	0.00693258176597	0.00459979271779	0.0333860889544	0.856118992191	0.0679060961614	0.00243794066302	0.0127623035321	0.00016142570159	0.00682782294045	0.0071001306395
t	0.00086849127693	0.00547376915532	0.00354497763926	0.0161411880515	0.862103197397	0.0563033157205	0.00213818388767	0.0212367265107	0.000253490067197	0.00850581548015	0.0234308415465
è	0.00165407840564	0.00445651421844	0.00362888201309	0.0101429653505	0.800949899132	0.0837427039068	0.00406539539589	0.0574715391702	0.00109134749573	0.00417359749338	0.0286230992822
r	0.00254155103521	0.00774142500615	0.00380089510436	0.0068437615835	0.763924383044	0.103195387969	0.00801825563196	0.0754929730567	0.00199628266524	0.00244598143113	0.0239990738607
a	0.00185239761174	0.00803680012205	0.00284345983479	0.00566920532783	0.580071497681	0.0891025226563	0.120362193711	0.161650211019	0.00752062688841	0.00172368483038	0.0211673669736
i	0.000941559203913	0.00487935249402	0.0024526104116	0.00464216444261	0.255512366894	0.0632540888854	0.157198527904	0.441797893673	0.0137869799628	0.0306514575301	0.0248829883445
n	0.000843588401304	0.0113093658313	0.0050596942372	0.0040145548142	0.103536578965	0.0234110863951	0.0580139253013	0.652625364558	0.0151512383209	0.0511924001767	0.0748421944482
ì	0.0018561548671	0.0127540482771	0.00609910307907	0.00455716813807	0.0478059273217	0.0105736282317	0.0327130134338	0.681299074853	0.0783792177736	0.0336941757256	0.0902684814827
c	0.013152654889	0.0224770184257	0.0102721973597	0.012713438246	0.0296435781072	0.00579766377723	0.0263867784779	0.690695261618	0.108194551258	0.0173794559752	0.0632874094942
h	0.0190562182963	0.0243234096586	0.0103261099312	0.0139470171053	0.0236094558691	0.00617321195908	0.311957707826	0.488970418873	0.0537232314193	0.0072011370584	0.0407120731647
a	0.0105159588654	0.00829200738287	0.00392785872173	0.0059268980251	0.0261052007897	0.00813406398636	0.423932290609	0.360882137958	0.12724751614	0.00370062551947	0.0213354070549
p	0.00501795618847	0.0100992371076	0.00368955497391	0.00486038370837	0.0244340773632	0.00558856522879	0.163809450736	0.436784475986	0.17564620538	0.00245380733982	0.167616254018
à	0.00266684036282	0.0116965618359	0.00398033995797	0.00400827740279	0.00974171092107	0.0027857767096	0.0578133926787	0.337788161995	0.236240081793	0.0101127884466	0.323166054673
r	0.00172306995427	0.00874727441197	0.00471310438599	0.00312218650093	0.00617844134036	0.00202271453653	0.0254982171262	0.397497877332	0.310490793931	0.0127234733822	0.227282853224
o	0.00180146198476	0.00673525363066	0.004614989262	0.00294296776698	0.0135699784468	0.00533602974551	0.0219085680421	0.377755349777	0.461176697977	0.00524994481407	0.0989087470747
n	0.00330672846159	0.0179226740369	0.00905801998733	0.00339359372233	0.0141484048823	0.0061736715485	0.0176552236807	0.263656673926	0.587555632659	0.00374500182469	0.0733843713582
t	0.0140763149539	0.0217167429456	0.0101960715091	0.00350438290744	0.00981999736077	0.00459222261617	0.228083122894	0.218411430642	0.432950047553	0.00352113574156	0.0531285584527
a	0.0168898936513	0.0076459876152	0.00423631211637	0.00429373963581	0.0338102837869	0.00915155633872	0.307721769965	0.110333594881	0.460376019184	0.00214994201385	0.0433909494842
s	0.00913063488377	0.0227247289051	0.00884714080546	0.00539784144527	0.037796165629	0.00863385376957	0.113768143088	0.0895219702937	0.568969929728	0.0109570067379	0.124252619828
t	0.0182118149613	0.0281792613017	0.0112779991685	0.00610927158176	0.0180948529097	0.00423026251319	0.055794182796	0.0737356727646	0.640800666576	0.0136054160893	0.129960583143
i	0.0193872886204	0.0108147001006	0.00624300695617	0.00703609672725	0.0175039459699	0.0042881851044	0.0384917965987	0.0659296569215	0.605241265525	0.0082101648731	0.216853860914
n	0.0107679548401	0.0387286937002	0.0151508556521	0.00665492234242	0.01275272719	0.00339353780147	0.0158810378329	0.0587677323072	0.521684731842	0.033202049291	0.283015770305
a	0.01018645528	0.0489576192334	0.019502861884	0.00769404701414	0.0116911492633	0.00331197660049	0.00865531891097	0.0439107827691	0.567547043947	0.0450137104303	0.233529093435
g	0.00677047216	0.0280617584111	0.0111200791613	0.00764242987138	0.0112687518544	0.00322864396683	0.00602196665032	0.0310999192564	0.437725957982	0.0363633381434	0.420696744478
l	0.00956849245333	0.0282874318037	0.0122982509204	0.0130510311571	0.0142286677181	0.00507141918894	0.00843241123011	0.0758550860855	0.423738212661	0.0266536008478	0.382815413893
i	0.0118307336511	0.0192539826012	0.0118710766401	0.017277551719	0.0344903355727	0.00853613939631	0.0144183437434	0.107680385362	0.532289970887	0.0114130507493	0.230938390364
s	0.0087227403837	0.0400751278671	0.0131757812134	0.011784717573	0.0321047806242	0.0063567703321	0.0108312592478	0.088569818454	0.496064390296	0.0393853232498	0.252929273455
ì	0.0077336072279	0.0468437490224	0.0135207877378	0.00764356272433	0.0147939341414	0.0038527064107	0.00589497741593	0.0644263784847	0.512366870099	0.0476102079833	0.275313234485
a	0.00463815703263	0.0172947019741	0.00645771037927	0.00502104910811	0.0082802081638	0.0026859604769	0.00388966089198	0.0305654931616	0.391315413366	0.0352079762278	0.494643664828
</S>	0.00239353430131	0.00999802983705	0.00399064138964	0.00364065505405	0.0043746845069	0.00150328509845	0.00220828457599	0.0206402235808	0.230997506683	0.0447559781139	0.675497162414
