 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
e	0.00285300154143	0.00129069063764	0.00369035540103	0.0169501382309	0.141948288928	0.306131188357	0.484656300799	0.0286431250777	0.0045627749278	0.00927414398547
n	0.00148523892714	0.00144034564588	0.00221211056701	0.00823236044363	0.0553946323093	0.346425196119	0.559182190266	0.0182107146926	0.00198814983593	0.00542906587849
a	0.00129929690905	0.00160528861529	0.002037852789	0.00510605701454	0.0265161957698	0.31052448204	0.598348953422	0.0490284622309	0.00115780947864	0.00437559503616
s	0.00129228070302	0.00158473917176	0.001881646363	0.00414618883818	0.0152560749233	0.23581846068	0.663887017807	0.0633653457436	0.00382246099288	0.00894575088872
t	0.00974484033434	0.00222288315725	0.00335765558767	0.00414845164606	0.0169269623078	0.333816016893	0.451167859269	0.0440896655812	0.0310151286643	0.10351051163
u	0.0125270132114	0.00198987450575	0.00371633262922	0.00290617911535	0.0147803617693	0.281022960631	0.308356739756	0.20690475386	0.0371039322548	0.130691836543
d	0.00507862937047	0.00124121528858	0.00226678987641	0.00394824283845	0.0102173129231	0.208546671877	0.385821529919	0.25978006462	0.0404160684516	0.082683448181
i	0.00259219259016	0.00110158596286	0.00188596379214	0.00438027057948	0.0078970773077	0.174036392626	0.34389142664	0.354038048207	0.0431603306172	0.0670166960603
è	0.00155295468339	0.000928339820953	0.00148596052071	0.00252694942649	0.0040548513359	0.0694422762087	0.278930402213	0.575037536069	0.0369696463391	0.0290710736868
t	0.0011473529478	0.000755478283651	0.000845117940237	0.00159327444216	0.0020956541453	0.0354890040696	0.301156960738	0.492026345356	0.148925055446	0.0159657315623
s	0.0103297161493	0.000787360837884	0.00135119865675	0.00192053938072	0.00448051918177	0.0348835586899	0.217841751579	0.289038696785	0.346764958482	0.0926016858541
i	0.0134214986164	0.000825817445961	0.00187816791892	0.00222960709357	0.00570908359392	0.03214772873	0.0980111798597	0.298240013928	0.347185469494	0.200351435285
j	0.00653613010547	0.00106217341532	0.00164725963964	0.00366956199786	0.00386506989797	0.0325292000767	0.101179191287	0.297530909643	0.349240339831	0.202740171762
a	0.00605268470182	0.00160228520511	0.00350541207988	0.00564628166595	0.00466831013266	0.0330128700256	0.100112419096	0.286385551548	0.37976633661	0.179247883921
m	0.00532363500061	0.00235457993504	0.00477008862663	0.00504865068865	0.00449227337755	0.0202298260085	0.074924095032	0.272648056516	0.423486802203	0.18672202464
è	0.00367942856687	0.00231948201168	0.00348953954221	0.00318236236288	0.00273930029252	0.0126924784362	0.0599414670107	0.166552801505	0.558368214068	0.187034928213
d	0.00297562755562	0.00145981343723	0.00214223708074	0.00203700888763	0.00188058199751	0.00717820137873	0.0373470436702	0.123961335502	0.667614551356	0.153403612738
i	0.00220491025187	0.00093263973241	0.00125203731025	0.00138769079588	0.00127657896584	0.00555027259291	0.0256880012234	0.0745950335007	0.534250453785	0.352862400913
k	0.00339944491729	0.00134706456414	0.00140747435342	0.00229891866529	0.00125556168861	0.0045602028643	0.0210224197411	0.0544192441669	0.485155554595	0.425134113638
o	0.00451972887243	0.00226273018805	0.00256451025114	0.00302254308843	0.0021193598962	0.00439797912143	0.026259625247	0.0730612877223	0.472542316865	0.409249904546
</S>	0.00373248728622	0.00256584634402	0.00339621912557	0.00250484884421	0.0028541662481	0.00379696981072	0.0298666126235	0.114649733861	0.288282156432	0.548350932273
