 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
à	0.00640147890363	0.00456885943595	0.00707941431893	0.00342305931195	0.0168982683847	0.0533286844736	0.200307324412	0.464146295538	0.162551185841	0.0208003491236	0.0604950337425
m	0.00334375570121	0.00351451414532	0.00631468877298	0.00298451490398	0.0108212280616	0.0286806441579	0.334790384804	0.249145378513	0.184326996947	0.130197002375	0.0458808429142
m	0.00229745046707	0.00248650527177	0.00600023392433	0.00216088183466	0.00542612512053	0.0135931134526	0.232124201035	0.390910106171	0.102538901316	0.186230244125	0.0562321643047
a	0.00184972855569	0.00159032168059	0.00432825097478	0.00176795152489	0.00587708954018	0.0132817698842	0.0865041577783	0.44391216039	0.209625454439	0.118642308042	0.112620754768
t	0.00190547698523	0.00289478329353	0.00847871165826	0.0019906420883	0.00735338784673	0.0150117597947	0.0646576439261	0.23569452513	0.263079004813	0.198681426014	0.200252621589
a	0.00277073776174	0.00479164686451	0.0112361622194	0.00261960896277	0.00784449894891	0.0160812317649	0.0635127959754	0.14347485171	0.302691501604	0.256397252005	0.18857969053
d	0.00374115585391	0.00787320628817	0.0140073577398	0.00257226815426	0.00730804264964	0.0167182399216	0.0435908893251	0.07367613657	0.345042620535	0.298958654002	0.18651143351
e	0.00423439628464	0.00890761592939	0.0147700130133	0.00233897345142	0.00547014904988	0.0117412586405	0.0259321511084	0.0418088095233	0.330503286845	0.347666334667	0.206627044503
r	0.00366255842821	0.00733281367646	0.0124738027711	0.00203104585047	0.00404188651663	0.00826923554683	0.0155539130361	0.0247553775078	0.290446558948	0.484578711556	0.146854104834
f	0.00617407347607	0.0110468354255	0.0243959395904	0.00417428588349	0.00986508283888	0.00976363784894	0.0114543888454	0.0676946421693	0.158939129649	0.542607630519	0.153884348278
ù	0.00678186522536	0.0107925298085	0.0238487215301	0.00506891982783	0.0119777878796	0.0103261344496	0.0101128681151	0.0855296177231	0.148489363216	0.47495587684	0.212116312759
m	0.00378236224179	0.0071771757695	0.0162477461767	0.00305484480928	0.0051147814132	0.00516647704987	0.0090762053717	0.0361045485744	0.110787555405	0.630264215613	0.17322405092
m	0.00381226151393	0.00565845848983	0.0163761953922	0.00344034550309	0.0045630273244	0.00311362218329	0.00553495465723	0.0590642051915	0.060699544135	0.720441271871	0.117296106973
u	0.00319314156131	0.00287484639661	0.0096091576974	0.00310314940103	0.00447982454147	0.00313924209443	0.00361932788574	0.0673453103972	0.0509918793783	0.483607759957	0.368036372324
</S>	0.00185981536565	0.00198011794831	0.0054104536987	0.00171608120051	0.00279262292074	0.00315441994721	0.00360433614287	0.0367686681986	0.0478926296892	0.272053933978	0.622766901162
