 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
e	0.00224262801398	0.00309436666492	0.00249846259912	0.00364959878539	0.0110398644736	0.274062468513	0.433083026166	0.15243209269	0.0851673130418	0.032730205911
t	0.00417815853799	0.00748444245497	0.00508230719971	0.00751564659513	0.0154330433245	0.181756789504	0.412812738722	0.184722490897	0.126996087681	0.0540183193037
t	0.00775522837933	0.00747049075166	0.0059245843999	0.00701407633171	0.0122934929415	0.109752899835	0.331873239574	0.108355945966	0.12338183456	0.286178249768
ù	0.00735836915978	0.00365433641722	0.0040658253333	0.00342834891057	0.00469851711383	0.051624789945	0.171941429858	0.190367614322	0.209497270187	0.353363513256
k	0.00801693775326	0.00268556980574	0.00485330297777	0.00648986897019	0.00412084950461	0.0390623109817	0.106607813286	0.264295281441	0.332179410062	0.231688661085
ù	0.00829832675109	0.00223198266858	0.00512777765926	0.00742138625673	0.00386225391487	0.0291317353272	0.073103443762	0.312374303814	0.370716253354	0.187732547028
n	0.00732671941703	0.00176551318953	0.00388166255309	0.00561559768558	0.00360547248496	0.0182716071091	0.042375806254	0.324878711271	0.432424334451	0.159854559009
d	0.023864852139	0.00173694592984	0.00549002308436	0.00548590656186	0.00573546349499	0.0376838870364	0.0487444177513	0.18292545209	0.360573631484	0.32775937967
u	0.0255400686463	0.00101067476995	0.00451582134145	0.00298306212062	0.00444043789166	0.0409149210121	0.0418905643838	0.100436572363	0.282070350495	0.496197473223
m	0.0125442641488	0.00133340298332	0.00352500719382	0.00389460597354	0.00222579225722	0.0165754487374	0.0170272787613	0.0567527107877	0.420010203498	0.466111237741
è	0.00872505918293	0.00157440119444	0.00368544179794	0.00463504229118	0.00159018443241	0.0102228799791	0.0111040970871	0.0520418582626	0.424858311166	0.48156271258
n	0.00957596852764	0.00232490159815	0.00397687109931	0.00546004806373	0.00251432032414	0.00825087009303	0.00899800636237	0.0397227996875	0.429274113722	0.48990211086
a	0.0100503790425	0.00265247003272	0.00463779886644	0.00615983625458	0.00283108280805	0.0140482707977	0.00818843478746	0.0323394721625	0.408975697907	0.510116556953
</S>	0.00628832232125	0.00176668656636	0.00411223603322	0.00466970997729	0.00174160475403	0.0225263823988	0.00982325339373	0.0416742010813	0.298328788954	0.609068798476
