 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
n	0.0108593415678	0.00513117332086	0.00587731997253	0.0014067259604	0.0189143416785	0.0863871593573	0.336281403888	0.350290323393	0.104532284499	0.0297854794268	0.0225639039819	0.00824389722069	0.0197266107364
a	0.0043822127126	0.00460023669695	0.00459545109084	0.0010453547568	0.0143055671262	0.0783196457858	0.249194437963	0.383617757798	0.133510024833	0.0668042724756	0.0325482433273	0.0097871460069	0.0172896005788
è	0.00225877722753	0.00227567332232	0.00245094649695	0.000697140012267	0.00725286004207	0.0327308465953	0.127889325988	0.334298619266	0.160498924944	0.108883669159	0.198044874442	0.0134323559356	0.00928592519293
n	0.00221144510918	0.00393369714077	0.00358016766565	0.000677745094089	0.00470483861402	0.0161848098651	0.0708378076627	0.273157083089	0.178780781648	0.122980361386	0.271633968147	0.0394089013119	0.011908342731
a	0.00168848051973	0.00407473568026	0.00368906422188	0.00040461965603	0.00370557157134	0.0090636398217	0.0426340230542	0.228714717696	0.195682600549	0.222381277129	0.224329966049	0.050481238104	0.0131500482437
s	0.00234665172324	0.00853647566009	0.00554836527396	0.000772610643343	0.00549014239045	0.0075238414739	0.0257064208514	0.151839125899	0.18294414685	0.255188089043	0.249342328683	0.0645888437013	0.0401729544146
t	0.00894507577441	0.0169049528867	0.022296447758	0.00120177221445	0.00596081093015	0.00671748675797	0.0241833476171	0.119838801966	0.216373155617	0.177794376348	0.208418756228	0.0689989399004	0.122366053138
u	0.00959776280147	0.0127919282422	0.0241472318093	0.000777001064817	0.00310090767672	0.00359340051932	0.017411991539	0.080426433322	0.203975735206	0.273287922116	0.194227992076	0.0484869033001	0.128174800046
d	0.00492599874382	0.0102719213607	0.0118047594931	0.000961955781606	0.00375825022557	0.00345680883977	0.0103863796797	0.0531612204407	0.139349258402	0.304625717372	0.258529330692	0.0716745024334	0.127093912349
i	0.00346494950461	0.00952876760357	0.0079117847977	0.00103935278054	0.00421920564186	0.00352071311326	0.00760741872657	0.0395368928136	0.101179706134	0.320373882457	0.277794793564	0.0954749441445	0.12834757745
è	0.00159345098154	0.00358384241786	0.0033906967859	0.00048367989018	0.00246193646395	0.00238780001442	0.00495562314219	0.0262980412712	0.0658251677113	0.345595540819	0.368426914521	0.110180011382	0.06481728715
t	0.00131838721718	0.00314246300595	0.0021942368153	0.00035650300006	0.00157621297132	0.00120633378147	0.00241148211406	0.0135889634237	0.0411780549038	0.26987012694	0.444639498174	0.180147613794	0.0383701227167
s	0.00997845247239	0.012237179802	0.0227426526051	0.000558610693353	0.00198232835711	0.000950062093823	0.00252966933802	0.0115663004746	0.0616891649679	0.256935035647	0.330270386058	0.178896787931	0.109663353239
i	0.0125038255775	0.0136977948007	0.0291638263017	0.000572787731118	0.00237824101904	0.00163958503127	0.00388487701267	0.0140632521582	0.0673867163226	0.225716015216	0.210558635353	0.176026735977	0.242407664413
m	0.00694921034583	0.0121221314669	0.0156440282006	0.000847542410373	0.00301217323968	0.00205129247709	0.00351546997089	0.0128506910527	0.0434129927742	0.180951023739	0.239321108451	0.210500951992	0.268821324804
e	0.00525195451528	0.011695280909	0.0114950466335	0.000947290453458	0.00340942517989	0.00239012475903	0.00403421985696	0.0139188716842	0.0360648755914	0.17334112658	0.23806045115	0.250433133997	0.248958131601
d	0.00345538590509	0.006753555623	0.00807047777783	0.000807259167819	0.00444520282663	0.00283145458634	0.00422875251899	0.0139057543281	0.0269051565305	0.156830492193	0.22419698205	0.281662054666	0.2659074372
i	0.0028252774017	0.005235504041	0.00716151892594	0.000780405719273	0.00472836194221	0.00235981252878	0.00259127323966	0.00857737220937	0.0157680575102	0.132309514064	0.23255666735	0.336350144889	0.248756105733
c	0.0069178088339	0.00837389328033	0.0144059849753	0.000943312703091	0.00564036831407	0.00206920944293	0.00177615824655	0.00618979153646	0.00996425633673	0.108808964688	0.22848272245	0.428497324963	0.177930250244
ì	0.00946104427797	0.00995471009344	0.0174328742251	0.00107707658436	0.00640895343802	0.00269814108098	0.00333896521552	0.00834525597882	0.0163323499456	0.114137371563	0.254208860817	0.414225924988	0.142378525081
n	0.00654018442599	0.0150532456978	0.013774005975	0.000806552064787	0.00442936567934	0.00249474336033	0.00416253600517	0.00976413749294	0.0245261796485	0.159792447188	0.228500096939	0.375943958329	0.154212601694
a	0.004338364352	0.0159956047659	0.0114340994917	0.000602581378262	0.00308813385978	0.00217874075344	0.00430210970172	0.0100115479976	0.0215706128828	0.125000823729	0.158429715646	0.305464379443	0.337583350565
</S>	0.002598291991	0.00827739568295	0.00647676099585	0.000368527544131	0.00258828057989	0.00263945472672	0.00566972470086	0.0127180399988	0.0198427364414	0.0871090388645	0.087588807823	0.247200654721	0.516922350282
