 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a	0.00547747364982	0.0184329877345	0.400526704135	0.514369111377	0.0392337743018	0.00584014049205	0.00185869211913	0.00455860076007	0.00970250303049
m	0.00489900211661	0.0190435165115	0.222290053045	0.677955437126	0.0519536704339	0.00756157583068	0.00310949456638	0.00288034280902	0.0103069280502
à	0.0070329383722	0.0193823984872	0.139675774348	0.731145592375	0.0742901368113	0.0108299219436	0.00444610452213	0.00234582530634	0.0108513500501
k	0.00744729432407	0.0113663788124	0.0804591747827	0.695742694125	0.122081738937	0.0374245586479	0.00455668884071	0.0103384087054	0.0305830627167
i	0.00530455240802	0.00847822786413	0.0555062909276	0.502308594708	0.326192589646	0.047465990216	0.00483009328024	0.0129863414155	0.0369273180722
n	0.00402612956934	0.00868215454804	0.0385414529759	0.365255928236	0.464020306549	0.0697651527387	0.00756792809341	0.0109740949855	0.0311668481907
a	0.00375964885645	0.00869702297601	0.0312153526586	0.259622419412	0.552258752183	0.0932150355796	0.0115327500311	0.0103447452018	0.0293542622969
k	0.00476698508548	0.00691991678534	0.0260552122195	0.172144303137	0.576791434061	0.152131736527	0.017554190677	0.0139904059406	0.0296458403323
a	0.00712333049516	0.00641297566178	0.0272469767398	0.135855611046	0.499825031354	0.237475402176	0.0401768628923	0.0153657205669	0.0305181078774
k	0.00745343049839	0.00460380195393	0.0247639462466	0.100644597015	0.417322357118	0.332344620725	0.0501736009641	0.0284773574423	0.0342163033925
u	0.0074520848328	0.00399703783464	0.0224324874155	0.0760653806717	0.284464845706	0.448467793575	0.087737586988	0.0331545765808	0.0362282114642
n	0.00714066794427	0.00283540912821	0.0198823518052	0.0564158985572	0.197256111902	0.516397647858	0.105069650329	0.0575275376269	0.0374746894881
s	0.0121286119814	0.0029980237094	0.0165076719351	0.0355361591857	0.117782445967	0.440475599286	0.0608792147763	0.142029042542	0.171663189829
u	0.0128954279271	0.0017457596298	0.013182112645	0.0261429283952	0.0887208373223	0.445055966429	0.0865116782588	0.125937915514	0.199807378943
m	0.0065407705757	0.00242256060327	0.009602411315	0.0231461737984	0.0667720364408	0.564877412143	0.109747842753	0.083533229838	0.133357575314
è	0.00453211712523	0.00260183384776	0.006884861205	0.0148189165995	0.0384584708136	0.645071960714	0.107736167584	0.072381139946	0.107514557105
i	0.00337617444174	0.00104122818925	0.005941822835	0.00986920919983	0.0212276351712	0.499498681238	0.349976232528	0.0510678433153	0.0580012063683
o	0.00425324861391	0.000839230256417	0.0122785447117	0.0107637100666	0.0121860502904	0.190663056746	0.671978690843	0.0467862817718	0.0502511724561
l	0.00625474820464	0.00132002535214	0.0197507889039	0.0155442916889	0.0109367195968	0.084482339582	0.610546423614	0.200882954591	0.0502817024854
ì	0.00685964430155	0.00158566325071	0.017489041968	0.014280118063	0.0101350733656	0.051669625194	0.390986354538	0.432681514864	0.0743129741618
b	0.00693614666718	0.0014175248169	0.0107766163227	0.008644250521	0.00791790658853	0.0535634850647	0.266594331513	0.560357821621	0.0837919280539
e	0.00540792695573	0.0009606137723	0.0068031705409	0.00620496437367	0.00626657652951	0.0486364330216	0.156259355838	0.47846586054	0.290995112685
n	0.00544029305191	0.0022134549241	0.0087567972803	0.00818728499122	0.00587409450984	0.0241526773405	0.130896640613	0.41770474018	0.396774037562
z	0.00517508448397	0.00260042751037	0.00835257992677	0.00698510589541	0.00391632864995	0.0146181767802	0.102816971004	0.62781290006	0.227722482521
ì	0.00223105271799	0.000879043927123	0.00322798292226	0.0026211771068	0.00172594606332	0.00794252306007	0.0372775758013	0.65731490002	0.286779854174
n	0.009501397996	0.00491297879704	0.00738449542075	0.0031758019456	0.00277634165444	0.0122764381534	0.0445148899338	0.50198649334	0.413471184725
a	0.0125665042653	0.00627586245101	0.00957455547358	0.00479992898187	0.00475059115148	0.0175779800511	0.0506277883113	0.344438331113	0.549388471575
</S>	0.00743996303265	0.00317132575351	0.00633451773679	0.00495869599093	0.00533054277574	0.0161265825255	0.0339857116557	0.244852195557	0.677800485787
