 	mia	sorella	quest'	anno	che	viene	vuole	diventare	dottoressa	</S>
e	0.00555721641328	0.00291402364284	0.00915528434077	0.0332517431022	0.314595747696	0.233667103499	0.331426987785	0.05833088411	0.00285064872479	0.0082503915003
t	0.00319949450443	0.00367828274761	0.00534100904692	0.0207760923674	0.137965290232	0.273454101166	0.490966152595	0.0539866510367	0.0026428382416	0.00799011563343
è	0.00217865343481	0.0030100814592	0.00350064344897	0.0122029925225	0.067045430244	0.226851908722	0.636059817532	0.0389215730122	0.00262571631387	0.00760321424448
l	0.0023984905116	0.00167037946307	0.00209857204966	0.00608527407417	0.0487427335813	0.150836444574	0.719999595844	0.0340058500041	0.013392906338	0.0207698174482
i	0.00259594470387	0.00126805185436	0.00187380731655	0.00504462652472	0.0429527455271	0.099979436858	0.515285918615	0.283067598001	0.017470508246	0.0304614074827
n	0.00291339540129	0.00200703475145	0.00253412630552	0.00623157017491	0.0194531381757	0.0638777256193	0.476749569538	0.371962663667	0.0185699992153	0.0357007891609
a	0.0031085788671	0.00249003465048	0.00300844336851	0.00579316042497	0.00997186575857	0.0482602981731	0.456420316513	0.417299168889	0.0191184345051	0.0345296927203
d	0.00384746168903	0.00436763561683	0.00401629615617	0.00593880450832	0.00648658451952	0.0238851833577	0.341212765504	0.488534772963	0.0713601812684	0.0503503302401
i	0.00453766522968	0.00565776373894	0.00459992441872	0.00646066963611	0.00528865433984	0.0164298766859	0.288692358501	0.507001604321	0.0954744047561	0.0658571314134
v	0.00320366420989	0.00397053037965	0.00325773843957	0.00431633001204	0.00341577784661	0.0085407632953	0.155555832834	0.49737553144	0.246884915919	0.0734789738045
e	0.00277981526996	0.00365991729322	0.00283458217986	0.00384844257068	0.00283736074887	0.00608287869843	0.0925663276113	0.429627027147	0.34593076864	0.109832917935
n	0.00480513195665	0.00467119656441	0.00373433859329	0.00535341409023	0.00359252804962	0.00561103219948	0.0664039912038	0.386172437382	0.410808186213	0.108847730978
t	0.00665251685222	0.0036383930748	0.0033323354311	0.00470818931674	0.00356498948321	0.00420802713316	0.0486813699013	0.164571831127	0.669476828738	0.0911655006593
è	0.00455214958407	0.00135061822493	0.00169396962703	0.00178196002558	0.0023767208944	0.00221873162439	0.0220371421338	0.0668479630423	0.781212276246	0.115928478886
s	0.00578961729469	0.00138379995498	0.00144602229234	0.00324224464186	0.0030462153648	0.00466299092146	0.0281840513779	0.0584085300141	0.674624148749	0.219212409629
s	0.00673410059823	0.00136252771166	0.00130686113078	0.00372070376395	0.0031771143216	0.00549644020715	0.029519779626	0.0466895129714	0.695713972916	0.206279001876
i	0.00303158894608	0.000648110830553	0.000838687243593	0.00147267225132	0.00187344957387	0.00254070300238	0.011964149542	0.0315196616238	0.730519410972	0.215591555959
m	0.00729478256203	0.00184492581018	0.0016086149812	0.00265155486377	0.00236992312462	0.00273391823413	0.0107990186807	0.0373714182079	0.557513856991	0.37581197532
e	0.00969981768734	0.00283176533673	0.0028628603604	0.00367299835459	0.00330854660821	0.00320281884471	0.0134471335602	0.061540152736	0.389965485664	0.509468391773
s	0.00621813789578	0.00283528474558	0.0031848496868	0.00309490208486	0.00279664750274	0.00274848204824	0.0107569779201	0.063404192912	0.462842845221	0.442117647258
s	0.00554696833193	0.00227745253186	0.00257384226227	0.00236882735162	0.00221636136758	0.00261631441608	0.0078233887067	0.027910164304	0.700301298407	0.246365355753
è	0.00352374653064	0.000990795397287	0.00148249294076	0.00105433745254	0.00158973937253	0.00175845694869	0.0052000220689	0.0124103696013	0.770821866136	0.201168141918
r	0.00596460306355	0.00150906770243	0.00130708856692	0.00350420139618	0.00240469890751	0.00217453825956	0.00623790618963	0.0171917590338	0.729896955379	0.229809163973
a	0.00717073695452	0.00184457658081	0.00170315118897	0.00457635383206	0.00322510643584	0.00267928288652	0.00783864439654	0.0256135653446	0.490030006793	0.455318557991
</S>	0.00426553787726	0.0012078477104	0.00165167609449	0.00272111796603	0.00263941191792	0.00197213914326	0.00631527969827	0.0253372576723	0.291074935897	0.662814758996
