 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
u	0.000471085820005	0.00114457730537	0.0336658645546	0.0917254609947	0.375423455123	0.486162956776	0.0113615646938	3.60020176929e-05	8.55600083002e-06	4.31023211506e-07	4.9464370073e-09	1.45575794637e-08
k	0.000255332043335	0.00108584615179	0.0442450883849	0.105296224465	0.275093745041	0.506272058925	0.0675160668979	5.00581690976e-05	8.43743242767e-05	8.1051804705e-06	7.20296701134e-06	8.58939958162e-05
u	0.000193463674445	0.000864986577263	0.0475489422616	0.108440323422	0.19070630168	0.535089566308	0.116198308966	0.000676208874899	0.000144598328092	1.31044051568e-05	9.62393174378e-06	0.000114581103225
à	0.000161028741482	0.000850378135754	0.0318628882205	0.041839944074	0.110366627227	0.528194508769	0.284565602989	0.00180493209163	0.000267073779364	4.54324113856e-05	3.33415730793e-06	3.82658490383e-05
i	0.000127514660494	0.000739745548585	0.0274067878402	0.019284623858	0.058000787509	0.28255138959	0.601567000996	0.00541247139721	0.00453243372645	0.000361713113795	2.73449542264e-06	1.27799014678e-05
s	0.000169140760165	0.000602186786195	0.0254010843801	0.0199788201193	0.0315729092697	0.148257509863	0.752153666999	0.00667980719907	0.0128398680755	0.0014846471246	0.000515111652141	0.000345202032268
à	0.000157431710055	0.000485077110732	0.0236928418034	0.0197790926964	0.0208053480466	0.0854292252877	0.745416889	0.0672599354664	0.0266480313585	0.00875256854153	0.00111063261738	0.000462889479089
m	6.66163733517e-05	0.000232422502244	0.0113638696111	0.00829690622213	0.00900230730553	0.0398922947626	0.696644176333	0.0906705483221	0.0773792127862	0.0445516648472	0.0205780803058	0.0013218758947
b	0.00546123378778	0.00267800491741	0.059180948537	0.054635422074	0.0614198971018	0.0694583425875	0.489575795444	0.0360493626074	0.138361284262	0.0541914682824	0.0271550582353	0.0018331661549
a	0.00888423992926	0.0048833272058	0.073018278779	0.0688959514247	0.0798667680339	0.0942178141958	0.296258255148	0.135345304202	0.193218351421	0.0337359587608	0.0096714709451	0.00200427594163
v	0.00538612537642	0.0040558966686	0.0336401415263	0.0350622045416	0.0372031420113	0.0648014267319	0.211417185049	0.167064303717	0.252174150474	0.0560736242536	0.130172117048	0.00294969678054
ò	0.00261441446881	0.00236105319287	0.0193239190754	0.0234600209072	0.0205620355371	0.0349996119106	0.130493641683	0.252491260222	0.266558216825	0.0709086594179	0.172168956349	0.00405823002685
r	0.0023017032996	0.00190384030096	0.0134482529251	0.0166740450291	0.015048703379	0.0240803463035	0.0915662272277	0.280791045224	0.362826105608	0.0723007211393	0.113503732783	0.00555526367562
a	0.00233321264987	0.00186061345365	0.0115416594584	0.014370234203	0.013205845993	0.0201470655345	0.0598346290759	0.105751454225	0.534824268536	0.12878166038	0.092851118361	0.0144981935585
s	0.000985694581623	0.000815207477883	0.0047501037028	0.005675440161	0.00518013819767	0.0090965465115	0.0335560658586	0.047345701834	0.564628756179	0.158302824793	0.152620243554	0.0170432415195
o	0.000370350605541	0.000322118728628	0.00233191456993	0.002689422605	0.00216905400056	0.00370249553717	0.0165967782529	0.023573073037	0.514679705393	0.245342229598	0.178588297851	0.0096345476065
t	0.000148596791847	0.000144575485543	0.00130643082564	0.00144851328633	0.00101911503485	0.00172680701239	0.0101556938843	0.0156535695073	0.442395655131	0.282638916533	0.235054869284	0.00830723646883
s	0.000115054543949	0.000128753475181	0.00103769848188	0.00112760951211	0.000801289011617	0.00164762483746	0.0121374569614	0.0118164509974	0.46504337171	0.220307368844	0.264683395761	0.0211539089896
o	9.36812393163e-05	0.000103827096727	0.000445641750627	0.000484636445703	0.000477949087206	0.00135482496249	0.0120242036538	0.0170010176658	0.492761243903	0.321923569615	0.111223991254	0.0421054179965
m	0.000274605884439	0.000279644770576	0.000661089200209	0.000773239306901	0.000769039645735	0.00141937160416	0.0074352718846	0.0123513631219	0.368221451301	0.335331499872	0.237105367085	0.0353780523322
ì	0.000325083013813	0.000328030515859	0.000721115403736	0.000866421935634	0.000850775759578	0.00138067746139	0.00609705386153	0.102355092941	0.260268933767	0.226670483291	0.338588089028	0.0615482177774
n	0.000358949623604	0.000339643830953	0.000786341371579	0.000870315945211	0.000930912664193	0.00147307134713	0.00601173385384	0.132555230447	0.259568647922	0.201725937764	0.289885846343	0.105493330926
a	0.000437512197868	0.000407538586984	0.00086411610386	0.00089982923507	0.0010288841314	0.00166796259904	0.00530912461795	0.0484717866157	0.239605202641	0.198994079255	0.213046258281	0.289267675309
f	0.000256653745956	0.000248757575661	0.00049154771462	0.00050925133169	0.0005628497338	0.000952304656347	0.00289969993932	0.0200421236206	0.131405999214	0.146753745085	0.373655595594	0.322221450436
è	0.000129510238652	0.000131946156554	0.00031189447154	0.000349338640563	0.0003296609866	0.000496639398782	0.00148885537977	0.0190740966222	0.0820140114047	0.121219503695	0.498835731865	0.275618802145
r	0.000492460212884	0.000432968846851	0.00123640325718	0.00135720754352	0.00114531755753	0.00120723913959	0.00191324755992	0.0187571846464	0.0887581438016	0.121614671232	0.479322897288	0.283762254048
i	0.000702933097628	0.000615685875617	0.00160639454906	0.00172299866451	0.00149375040251	0.00162349706653	0.00225479371997	0.00692572812113	0.0733386192672	0.0846263064107	0.399197547096	0.425891764683
</S>	0.000490402238814	0.000437180477808	0.00090631296953	0.000915731357255	0.000875422176255	0.00111510986327	0.00173791050999	0.00445501176056	0.0537131216336	0.0709554222054	0.202967915548	0.661430512341
