 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
è	0.000554122873197	0.0013743089784	0.0133526020091	0.0437776388471	0.179109726069	0.304183031691	0.360583627168	0.0677037601965	0.02602869832	0.00277821310527	0.000373012201475	9.00859209678e-05	3.20350222069e-05	5.88785826545e-05	2.48361847806e-07
s	0.00166546651107	0.00347152502613	0.014885751003	0.036955783949	0.158414215356	0.217683913897	0.383069789056	0.132201990066	0.04515788844	0.00478925286842	0.00157039106716	4.52842703226e-05	1.7690992069e-05	6.94991875515e-05	1.5589772116e-06
t	0.00201691588369	0.00391386588871	0.013788819001	0.0317745823163	0.148347141785	0.241523251299	0.357440909685	0.147190872022	0.0447856536467	0.00634816105614	0.00243377482239	7.09267087742e-05	4.3179604023e-05	0.000304611035851	1.73241084039e-05
a	0.00076218257123	0.00146455382624	0.006781594657	0.0210415867388	0.108329414928	0.246033010433	0.354787099895	0.107039222674	0.112451988716	0.0348840241187	0.0024927432408	0.00286069322626	0.000638955628008	0.000410010955284	2.2906338468e-05
s	0.000334537623743	0.00064150479208	0.002698841709	0.0084017533796	0.044924797976	0.126423516144	0.282296519965	0.254138264225	0.199048242905	0.0567211110396	0.0193688270803	0.00386679846542	0.000835836802669	0.000287585785095	1.18803344893e-05
e	0.000142501114448	0.000296523246027	0.00115804186633	0.00331112463987	0.019455622992	0.0544625697147	0.197470339988	0.343807378075	0.259524247635	0.0708996353465	0.0301896903601	0.0158631752118	0.00255886479422	0.000852379318365	7.9226791631e-06
s	0.000111185964683	0.000185418477342	0.000690368568777	0.00176172929329	0.0110561929973	0.0315993319049	0.175605436663	0.340601556025	0.297514169212	0.0833750484488	0.0331164377867	0.0199381831039	0.00315889041474	0.00127145113946	1.45916403877e-05
t	0.000141830668228	0.000190983409114	0.000917255972926	0.00255235869776	0.0169074346658	0.0536482409683	0.249083072221	0.333378372008	0.215501746404	0.0765560594829	0.0339344912622	0.0116913734013	0.00148834188825	0.00387631704649	0.000132119190129
o	0.000104818159409	0.000128665247371	0.000755003294309	0.00239786758925	0.0163403252219	0.0581228056561	0.25014248874	0.210456344003	0.220383252135	0.145393946494	0.0269656904207	0.0484491278004	0.0135799401294	0.00656465388216	0.00021507392671
s	6.13207024697e-05	7.04400357903e-05	0.000343179828103	0.00100811569975	0.00683700264063	0.0244906428854	0.121323039247	0.236982934668	0.271764080712	0.170972354165	0.0864620001402	0.0567030304668	0.0175389095098	0.00526699599405	0.000175959022237
p	0.00014069500349	0.000135287747597	0.000627076469368	0.00136755124658	0.00802310411354	0.0248982482951	0.128233614749	0.298687684889	0.218034880237	0.147587616722	0.117908304713	0.0400797713556	0.00729640640327	0.00667611649802	0.000303659430746
ì	0.000166091473497	0.000157448862532	0.000760971843123	0.00167928326886	0.00989832120451	0.032084369765	0.181024171583	0.276722178296	0.167597516746	0.183796142241	0.085205981571	0.0415397244519	0.00539631323442	0.0110574644993	0.00291404304358
t	0.00139175779683	0.00115559437751	0.00266997816771	0.00368247994295	0.0134957959015	0.0318634175883	0.166491047194	0.288079106099	0.166786415582	0.190600207414	0.0932523241903	0.0236289878173	0.00399459121147	0.0092874387331	0.00362086833786
i	0.00180660451494	0.0014954527175	0.00323671992257	0.00412504555098	0.0126367638338	0.0241144045294	0.106540920731	0.2069198887	0.193891818527	0.200500829138	0.0830157513968	0.103455821606	0.0488521998705	0.0075705504777	0.00183724853595
o	0.000622844092313	0.000526477765167	0.00111351450552	0.00145301962533	0.0045074388446	0.00937755354313	0.0463803122437	0.0976109329	0.202056502842	0.192252619713	0.0790214541323	0.219410173869	0.111675446623	0.0327538124926	0.00123790124198
è	0.000249942542104	0.000260788116056	0.000443054146507	0.000575691233443	0.00180161451487	0.00375166874771	0.0236843197479	0.0807657109667	0.216478117614	0.179164829904	0.128441013377	0.199778557956	0.102551838208	0.0616047074975	0.00044810512666
s	0.00119914995403	0.00174706839869	0.00183235626217	0.00157568023115	0.00384213320496	0.00436283344924	0.0234507505826	0.114795056989	0.240312072538	0.171012099968	0.219241071126	0.112640268319	0.053203735736	0.0504753251658	0.000310359004887
s	0.00149132351301	0.00218411719423	0.00228937258739	0.00194082256038	0.00488542310165	0.00592102481641	0.0324719288609	0.142565348996	0.208240604179	0.167926216656	0.248335060375	0.116189741773	0.024491168912	0.0308053333886	0.0102625035483
u	0.000519439659337	0.000754934746077	0.00082755116713	0.000771228360127	0.00226151103722	0.0039257285388	0.0263886815536	0.096350100132	0.138068911393	0.150056923885	0.149899378125	0.257488450591	0.113948592971	0.0415149781295	0.0172235761828
a	0.000180848957892	0.000260896370826	0.000283818972377	0.000272934052242	0.000798633923407	0.00149431786627	0.0101693662845	0.036894872844	0.0798300117977	0.0832581449617	0.0775417040417	0.33514278353	0.235044197657	0.12836555071	0.0104618646276
n	0.000107614640744	0.000157560335742	0.000181684889459	0.000187836152947	0.000533295038802	0.00090375964209	0.0064449842615	0.039276787948	0.0812989119326	0.0812076936539	0.171797731347	0.252532231177	0.187932422552	0.172688476903	0.0047489979092
k	0.000173289606915	0.000200718328581	0.000283466976486	0.000321058610982	0.000807368902934	0.00135038564736	0.0075789304205	0.0445584976493	0.0849216139775	0.107273201218	0.222618397116	0.265350753726	0.102096497517	0.133853668968	0.0286121791031
ò	0.000150771474305	0.000147858601194	0.000239131833829	0.000284298466994	0.000707554690978	0.00132884746245	0.00732592614017	0.0315165875498	0.0590047953258	0.111572468406	0.154141063705	0.291406281242	0.077014303839	0.125577022989	0.139583086368
r	0.000489841913435	0.000371308952065	0.000751795792943	0.000746369085665	0.00169135102033	0.00259120490082	0.0110003457134	0.0400776305166	0.0591923824419	0.134518904135	0.172649709235	0.207276897081	0.0645424559463	0.139144840996	0.164954942123
a	0.000614290747812	0.000456965232022	0.000930860429981	0.000908961388555	0.00199541519344	0.00290394944694	0.0105526702711	0.0348488650389	0.0492468574806	0.115403200378	0.147505483412	0.175096795694	0.136316335315	0.138192370332	0.185026950708
c	0.000630447059271	0.000417785658674	0.000846569908994	0.000798497289518	0.00156263305115	0.00210310416231	0.0070188191237	0.0234734198796	0.0391349331602	0.087656751126	0.127597928137	0.158152551898	0.162073335105	0.205762323444	0.182770891569
e	0.000631070961424	0.000399777219225	0.000814238956331	0.000755931706506	0.00141157081038	0.00182555482744	0.0058665003079	0.0198118726265	0.0364084583867	0.0805749733753	0.122138939046	0.184432130633	0.160317721702	0.230602961148	0.15400830519
p	0.000398438978808	0.000201678049408	0.00051804945211	0.000496355062169	0.00098112226346	0.00135061968248	0.00480914503597	0.0228849202088	0.0362679647956	0.0880912554584	0.152044179349	0.168585918544	0.150764546234	0.228977073716	0.143628744397
u	0.000325696691269	0.000139666181136	0.000422859168037	0.000413370880723	0.000838463674487	0.00118256751749	0.00431801944532	0.0234757894029	0.0340309325985	0.0851752464861	0.159213985116	0.141774421181	0.137447974411	0.238676767905	0.172564270799
m	0.000707150378756	0.000169728358379	0.000952039226679	0.000559059170241	0.0013981883115	0.00136903622916	0.00345608291511	0.016812891801	0.0224374688662	0.0518568734954	0.100762387039	0.127133703727	0.131477604804	0.362280465968	0.178627364933
à	0.000840704212919	0.000181313752793	0.00114239861223	0.000613901226747	0.00160241021383	0.00142193494305	0.00306454545504	0.0146878860337	0.0160075866221	0.0357692401651	0.083217244013	0.0621564212423	0.0751311656013	0.412608821989	0.291554469644
r	0.00108108749097	0.000313380607598	0.00144313017408	0.000794894112249	0.00186851034794	0.00160206414768	0.00263124340168	0.0114399094446	0.0111629572074	0.0240612703884	0.0613942883377	0.0346399260808	0.0684675012004	0.413467430663	0.365632431215
e	0.00134532239699	0.000517340735866	0.00164355817136	0.00096482627075	0.00205112897265	0.00182012561589	0.00258512193389	0.00978401211487	0.00966261626913	0.0176920495628	0.0473114363459	0.0241817366936	0.0827176490668	0.380969976888	0.416753131738
g	0.000683160930663	0.000350138644289	0.00072390217712	0.00048924047025	0.00092790198755	0.000942955855297	0.00136588878463	0.00549485500496	0.00596388372304	0.0102407826209	0.0316701743486	0.0172724365179	0.0794375953556	0.437647202296	0.406789932913
g	0.00310342847522	0.00051645808043	0.00432668106571	0.00118861300342	0.00331031996918	0.0016580196351	0.00158435450154	0.00628136800165	0.00419496740768	0.00749301380697	0.0328866271162	0.00785951912597	0.0650337861185	0.695832500765	0.164730321971
h	0.0127705194917	0.00116809322681	0.0180703690219	0.00376946680114	0.0126367938231	0.00457089324503	0.00306448496718	0.00987461400055	0.00346546820256	0.00637497763566	0.0312103107054	0.00525305114199	0.0804652873728	0.728160933588	0.0791446583237
e	0.0256021101639	0.00500502170894	0.0271942823406	0.00710360226705	0.017542281941	0.00741315241501	0.00483174465573	0.0104770865002	0.00473345873419	0.00682113031189	0.0247456438351	0.00351191754733	0.0960052141243	0.674956511196	0.0840567984412
</S>	0.031483352582	0.00852645660447	0.0264696636703	0.00875475863352	0.0158293624705	0.00838664170751	0.00583237932786	0.0082046585001	0.00631148686709	0.00766188465594	0.0144424123176	0.00324028987367	0.0955237995621	0.640220305598	0.119112524221
