 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a	0.000499994079257	0.000784466337787	0.00153004630963	0.00981009924617	0.064671200115	0.323127205237	0.221814386518	0.34406354361	0.0178351692879	0.0136130715181	0.00198087552068	3.45407017214e-05	0.000235370827634
m	0.000838120849752	0.00109083433926	0.00174223868654	0.0117662131154	0.0555354043717	0.295963145079	0.213396233839	0.374985811203	0.0224419274293	0.0188769151727	0.00295471164023	7.43677105738e-05	0.000334074430878
è	0.000938361286584	0.00117956739975	0.00179245888218	0.0140423710385	0.0574044104572	0.244241311693	0.246497284613	0.396619757068	0.0180469404764	0.0159328739909	0.00275085461341	0.000115852186858	0.000437985880293
n	0.000999221332195	0.00119938848658	0.00181489014739	0.0121747400128	0.0463767514857	0.225696173898	0.231065628204	0.440296599023	0.0150445421588	0.0219896182636	0.00279518167114	0.000131878967286	0.000415425113431
t	0.00131659664407	0.00154878676219	0.0023055629158	0.0123843243376	0.0384990428286	0.182511984633	0.248015642735	0.453154513008	0.0224097977196	0.0337729094212	0.00284718785705	0.000208385580762	0.00102522815448
e	0.000941194031357	0.0010938420674	0.00170273638527	0.00713786367587	0.0235424462095	0.148952891544	0.184246737245	0.343074667669	0.13487436124	0.14238413314	0.0103703355857	0.000580339900254	0.00109837159483
e	0.000495522439119	0.000540735539133	0.000840053461757	0.00248514426862	0.0092221459565	0.0839017051813	0.0858524547483	0.212592429223	0.28486948708	0.219439827713	0.0985293851952	0.000800307100085	0.000430763453543
s	0.000651852591706	0.000582902283044	0.000763382107252	0.00242949156954	0.00755897327217	0.0428954470604	0.130919260916	0.197029719741	0.277795709027	0.171099735904	0.167292358398	0.000504702962028	0.000476457496448
a	0.000685118289102	0.000586790095681	0.000720515722551	0.00238767555035	0.00677652260072	0.0256778116868	0.136132515305	0.165728144914	0.228066493009	0.168689205301	0.258952902799	0.00506744691601	0.000528880612149
l	0.000288810954901	0.00026427350656	0.00032080415765	0.00137668494395	0.00346765471024	0.0134737602289	0.0761791967683	0.278935353305	0.165152239336	0.1785296951	0.273238210933	0.00757640790534	0.00119688835072
l	0.0005774118183	0.00054220227552	0.00066022328255	0.00323161858132	0.00492523590341	0.0209379810763	0.0818858589228	0.427496894435	0.0974007827787	0.176528018367	0.142382313644	0.0329329159018	0.0104984554502
i	0.000635994732767	0.000590277205173	0.00072510544885	0.00331673910711	0.00439901691447	0.0210759053588	0.0626810489743	0.323851034812	0.0890864355929	0.172369419456	0.242008731215	0.0611684153006	0.0180918134834
m	0.00332001483759	0.00291842168172	0.00303869987095	0.0176660864157	0.0138190412515	0.0318133001196	0.0848741389914	0.258628084937	0.0844194098643	0.171464093152	0.272003429738	0.0436527471002	0.0123824762945
o	0.00432005839253	0.00379067637724	0.00392166509032	0.0224877856719	0.0171305465838	0.0366881363732	0.0900230677971	0.219500014979	0.0968775459548	0.195375191051	0.230448362579	0.0663493443667	0.0130875678982
n	0.00162983012084	0.00145986055575	0.00152884754344	0.00778507907063	0.00654026562793	0.0164718984577	0.041349357399	0.25389531166	0.0803437843183	0.163543453684	0.337329584193	0.0749393161222	0.0131834571327
ò	0.00066371677028	0.00062827741525	0.000654255221147	0.00286588810354	0.00279640690931	0.00724194455257	0.0246427663663	0.249062366553	0.0393481304394	0.088320402228	0.469141298064	0.0993199467074	0.0153146635442
m	0.0195539187768	0.0149651000884	0.0140038497337	0.0628825701345	0.0272586620698	0.0334066399175	0.0569537560221	0.127256131518	0.0426216481465	0.0816636684093	0.392443408021	0.110609293569	0.0163813962814
à	0.0258261084089	0.0197138004511	0.0184272128312	0.0828808750015	0.0353986112499	0.0421987807392	0.067810689674	0.087032460506	0.0462516400488	0.0867775851364	0.315684924674	0.10837269919	0.0636246565271
i	0.00885893861963	0.00678264365537	0.0063634315304	0.0277507022438	0.0121030764233	0.0152366693464	0.025062157858	0.044627978502	0.0404506573496	0.0708054573788	0.360252708225	0.286859063063	0.094846534509
</S>	0.00475575980981	0.00365718945269	0.0034556097652	0.0139754195519	0.00635493438165	0.0087233071732	0.013418614379	0.026990571751	0.0447529936748	0.0691185486894	0.310252004112	0.422270281532	0.0722747607545
