 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
l	0.000567568311764	0.00128510874137	0.00145658790012	0.00277099064046	0.0111126436758	0.0128440790815	0.105727289433	0.136840961077	0.168323000174	0.374220795379	0.171674876663	0.0131760891422
è	0.000452843202921	0.000647201320457	0.000911359411373	0.00177177819015	0.0067727661186	0.0083615649605	0.0473618881443	0.0647344686923	0.166382581391	0.428904531793	0.230562432888	0.0431365633807
o	0.00154764514331	0.00144187676349	0.00178597031512	0.00183180537338	0.00318031613287	0.00769849092017	0.0259166663814	0.116454546231	0.182142508464	0.272478790598	0.245090118963	0.140431231127
s	0.00335906471444	0.00257822332116	0.00767951210504	0.00341171329113	0.00555391691096	0.0130985319734	0.0183568714605	0.19643768541	0.209453566155	0.145189553533	0.205807640988	0.189073680376
a	0.00264617022815	0.00182233000705	0.00828475814835	0.00283662234038	0.00563467779699	0.0109627578911	0.0126595701535	0.172407245137	0.166498572052	0.117300687844	0.247990456996	0.250956133459
p	0.00131744746605	0.00106014440235	0.00355762072945	0.00187440092346	0.00475303309233	0.0062269248637	0.0104830683845	0.105939951712	0.115939150684	0.151200289281	0.369938662332	0.227709281153
o	0.000845555397017	0.00077890366745	0.00192125566648	0.00152126220115	0.00443890140411	0.00426428694457	0.00646188449483	0.0512104875707	0.0708408335613	0.140526183094	0.612691197444	0.104499227051
r	0.000389427664006	0.000467559122483	0.000859940295493	0.000884485960383	0.00271548764137	0.00204721493819	0.00512793299828	0.0225459645236	0.0339981977538	0.109634697698	0.764098315815	0.0572307873503
ì	0.000622222511335	0.00432117300749	0.000973817115164	0.00192413338679	0.00245571431379	0.00146563301273	0.00573207863276	0.0113539293745	0.0145567257179	0.0783223432327	0.850728741938	0.0275435314501
t	0.00228154157045	0.00601284546916	0.00472010650505	0.00286763512893	0.00410557407126	0.00545403873758	0.00392153234425	0.0155871146582	0.0558972584726	0.0453714417442	0.817653233979	0.0361277144834
o	0.00353398015682	0.00333020478972	0.00631999883502	0.00225904584298	0.00442158181042	0.00751324481253	0.00233443394808	0.0220161668861	0.0720246504909	0.0292766931147	0.498433528393	0.348536471494
</S>	0.00344525932841	0.00279684514486	0.00444689941751	0.00169475462149	0.00240245608521	0.00532473225627	0.00231063127404	0.020649818443	0.0410268417455	0.0160440153573	0.249905439796	0.649952285747
