 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
p	0.000873435478413	0.0661474300233	0.202463344818	0.497157591796	0.223197927069	0.00648505201942	0.00343363084058	0.000178397938695	2.2591529606e-06	6.08822586943e-05
à	0.000492935377471	0.0598512717744	0.123932034273	0.668357713932	0.13679918569	0.00697381553981	0.00327879911353	0.000227102019565	6.5667228202e-06	8.05474688981e-05
n	0.00041141891049	0.0434305003581	0.077605773091	0.658934814644	0.198778091897	0.0110015483799	0.00847321713784	0.00129798940319	1.76576274401e-05	4.90174002994e-05
t	0.00059805913683	0.038399285786	0.0530072410303	0.506062441548	0.368965280632	0.0166795752933	0.0142743360459	0.00195085322106	2.14410378134e-05	4.15521860998e-05
a	0.00064945392561	0.0143132163453	0.0267459200101	0.307512638849	0.525968376877	0.0518114195978	0.0712227663486	0.00174248349369	1.41227542711e-05	1.96528286999e-05
l	0.00105681428854	0.0135892341984	0.0202956943367	0.187060454616	0.510866842292	0.112254643199	0.149756518783	0.0049315784979	9.05931654237e-05	9.76559615666e-05
e	0.00099949690718	0.0132898968028	0.0172540038122	0.146933114539	0.463689497431	0.1218046044	0.229372619594	0.0063406272993	0.000184323675141	0.000131832460522
t	0.00114410041339	0.0236970450043	0.0199081489707	0.122581164513	0.434849652477	0.130722208133	0.256917229865	0.0091556462331	0.00059470348838	0.000430103316841
t	0.00130352275446	0.0275306252681	0.0222948643236	0.135404766838	0.470991004159	0.125892679378	0.201477839955	0.0126383140777	0.00090554432946	0.00156081647228
ò	0.000570842157153	0.00964908327603	0.0095905100412	0.080088153946	0.424162461386	0.0871818964593	0.370324466652	0.0122744198592	0.00343547290982	0.00272263935743
m	0.00212373700805	0.0126647966787	0.0123609782804	0.0712201596487	0.288566960462	0.0966521154864	0.490011675551	0.0178211324531	0.00627983163661	0.00229855385248
i	0.00277879916935	0.0136702413529	0.0132822911135	0.0630908033162	0.227432143487	0.127143121829	0.48830280185	0.051412326151	0.00671035754554	0.00617708081749
f	0.00147729995645	0.00811768257763	0.00710851615783	0.0293432858721	0.133413344496	0.12360899561	0.559717090617	0.10931781405	0.0172290035152	0.0106669429392
à	0.000931556138817	0.00629566107921	0.00499953148594	0.0193864081574	0.0923591661653	0.09722530687	0.608000686872	0.115051864683	0.0334489041717	0.0223008679797
i	0.000597436812939	0.00306635711307	0.00250752366198	0.00910752891913	0.0544348140551	0.0817454689567	0.547172618957	0.167472974894	0.108418690391	0.0254765463266
t	0.000727910484313	0.00805475257102	0.00304245972066	0.00558357997304	0.0288914013517	0.0667745803189	0.313998869652	0.397225091631	0.15563599013	0.0200653224422
o	0.000519462948104	0.00887115859367	0.00256592776489	0.00369492235101	0.0151746691506	0.0421752754396	0.151473181884	0.45700017721	0.288885393377	0.0296397861474
v	0.000285861236035	0.00531115360122	0.0018277959463	0.002872069977	0.0161528357502	0.0251231321465	0.127828695961	0.394487125737	0.363873671126	0.0622376807158
r	0.000308883898678	0.00443425743374	0.0018871821821	0.00342990799233	0.0267676352501	0.0214745903822	0.19735530532	0.317265128579	0.327699337042	0.0993777852386
à	0.000430282572893	0.00362614957791	0.00175535192737	0.00376696169744	0.02144459875	0.0162764207941	0.18811769844	0.14464819686	0.327462402347	0.292471913413
i	0.00211471017763	0.0101010230593	0.00498481614246	0.00556966626581	0.0138965329167	0.020100345598	0.127754322813	0.10387561962	0.355679287449	0.355923657804
</S>	0.00368047588881	0.0156687250296	0.00789506057123	0.0066381043829	0.0146789509583	0.029239660799	0.129828151407	0.12714125981	0.428070373725	0.237159208902
