 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
ì	0.0124476640095	0.077419434965	0.297654430827	0.602282973363	0.00822054054946	0.00187156083014	2.8722716775e-05	1.06596216008e-05	1.63297885549e-06	1.87140318565e-05	7.91302357201e-07	1.84062017901e-07	2.09952878261e-08	1.15107592648e-07	4.25631635943e-05
m	0.00699659366983	0.0363317273217	0.222348186942	0.709838264454	0.0212876028498	0.00307331837671	7.5771668925e-05	1.35636702003e-05	1.35927354183e-06	1.90232543855e-05	2.77589874734e-07	8.22705073003e-08	7.16952692587e-09	3.8506683907e-08	1.42287252804e-05
m	0.00761553778994	0.0260067764406	0.244882462314	0.633669394818	0.0812134522833	0.00630532612557	0.000256138172975	2.41829044001e-05	1.50842208061e-06	2.02920834618e-05	1.26720681578e-07	4.02809864334e-08	2.77665701862e-09	1.3005355069e-08	4.78403377086e-06
e	0.00628254399665	0.0189581188135	0.326085844105	0.461238141606	0.174527957428	0.0113635173752	0.00136981112433	7.65019991334e-05	4.98391755935e-05	4.44622331539e-05	1.26916803386e-06	3.30509864478e-07	9.69310367162e-08	5.449325513e-09	1.59866650468e-06
r	0.00410096923222	0.0131697205045	0.278454499035	0.392932540535	0.261832972476	0.0458826541251	0.00300846244144	0.000423025916378	8.36423651978e-05	0.000107016621051	2.18873737795e-06	9.15480488159e-07	1.36065584572e-07	8.30629380433e-09	1.28017416856e-06
i	0.00230172189074	0.0064242854015	0.124728340678	0.390537180178	0.376355090825	0.085839086375	0.0118643668138	0.00139865137213	0.000316849038399	0.000215899713684	2.45639445932e-06	1.47887149961e-05	1.05431090524e-07	9.71317193478e-09	1.17055249142e-06
è	0.00138053704358	0.00395759356717	0.0612612608927	0.416411626726	0.370680743608	0.126025552125	0.0169010649379	0.00264427162404	0.000450191226133	0.000264004771228	2.00062997111e-06	2.06447529987e-05	8.74164866547e-08	4.80695760159e-09	3.90788962173e-07
f	0.00138212024786	0.00306737142239	0.0297961516309	0.361395705575	0.363236294536	0.201991567375	0.0302742819793	0.00793510154135	0.000507604125378	0.000382339477076	1.2015284375e-05	1.06860708329e-05	1.45184668698e-07	3.55572069491e-07	8.25361818386e-06
r	0.00103138416262	0.00200329010746	0.022115561877	0.279968758525	0.386005778179	0.256767705792	0.0384651696598	0.0121349878471	0.000766532638459	0.000547925949025	6.61163764583e-05	2.8906287111e-05	5.8595292229e-06	6.44733997232e-05	2.75261490613e-05
ì	0.00105140930087	0.00208405846915	0.0179431792923	0.259087656175	0.30460688606	0.325033878597	0.0527234888866	0.035522398949	0.00121627792282	0.000430151526342	9.27755721528e-05	8.71028157037e-05	7.91171830763e-06	8.60025342411e-05	2.67766744204e-05
s	0.0194676925003	0.0111903834231	0.0396495610974	0.158340252058	0.34214196202	0.299330462866	0.0832543896289	0.0448775633163	0.00118473615761	0.000381531028781	5.55096017176e-05	8.35935070346e-05	2.93172416921e-06	2.91845853887e-05	1.01871231068e-05
k	0.0250900712168	0.0133286078077	0.0448709170325	0.0951038353527	0.44448108734	0.226207257622	0.121394036543	0.0281402024388	0.000747697152537	0.00039394617626	0.000191864484906	2.83625139715e-05	5.51502622307e-06	1.05802026712e-05	5.9751237356e-06
o	0.0086016083556	0.00474727928923	0.0172182946108	0.0453726541176	0.357586252447	0.182024740874	0.249008978848	0.0435506404796	0.0786470733008	0.00983796069209	0.0019539781283	0.00118424094115	0.000252098565074	6.45602535707e-06	7.74769671187e-06
è	0.00306376604187	0.00183538381641	0.00691847552693	0.0316695647059	0.213974130816	0.233653351958	0.301838206283	0.0823206701599	0.1069767953	0.0133722770974	0.00237960669577	0.00165753771372	0.000329861100228	4.25191606902e-06	6.10991389729e-06
t	0.019991802704	0.00794309397214	0.0159698402323	0.0396430332353	0.211833593605	0.255654595653	0.299067372094	0.0950057013866	0.0428324996333	0.00997051089913	0.00130427101826	0.000662463267907	0.000114273190279	1.73377740634e-06	5.18459762576e-06
s	0.025639634328	0.00996184280405	0.0189959117441	0.0302875570784	0.211467431202	0.187065973551	0.386115957365	0.0974502937955	0.0214416533111	0.00923575016638	0.00198614387275	0.000248517580636	8.53798217597e-05	4.67987146878e-06	1.32413932086e-05
i	0.00864122640267	0.00340884410135	0.00672618386803	0.0130474389761	0.131480677734	0.141016998184	0.376643852455	0.0932047932652	0.16772611087	0.0423032862555	0.00801886419092	0.00601335362155	0.00172625868725	2.17824718229e-05	2.03373207362e-05
c	0.00330231950089	0.00154514492045	0.00319188290934	0.0069469864087	0.0670427889113	0.0884207080613	0.347664384152	0.168625453088	0.234705975623	0.0586391394185	0.00929123495031	0.00832410967385	0.00223731797108	4.21765256076e-05	2.04112935787e-05
h	0.00152534692363	0.000933984633483	0.00202779729645	0.00545528533623	0.0481088293038	0.100215624354	0.368888134717	0.315773777696	0.118757173874	0.0280306085728	0.00478715303677	0.00386580395795	0.000854521665693	0.000714040413536	6.19385788596e-05
r	0.000553487968877	0.000372309097828	0.00088897039215	0.00381077327874	0.0406297997679	0.133642284785	0.344568241572	0.370159682565	0.0738678996247	0.0127073017243	0.00435380451226	0.00758257458598	0.000898657188564	0.00547995103785	0.000484266926287
ò	0.000252578720626	0.000225158949276	0.000537723087383	0.00368181559291	0.0341233799226	0.137116818262	0.291466033857	0.419286924188	0.0735204282082	0.00738496644143	0.00680085600409	0.016328510862	0.00103014578285	0.00696101774595	0.00128367000876
c	0.00493400023354	0.00459378280643	0.00962834835246	0.0146617152643	0.0640194473075	0.119207326087	0.278418951286	0.399921571396	0.0705135027361	0.00863822624714	0.00648981160136	0.0140176431207	0.000578802370283	0.00317008285865	0.00120682716292
e	0.00645102409118	0.00598288204314	0.0125357070742	0.0171940309881	0.0699569257692	0.0873310193623	0.239725873762	0.247659305799	0.207168230912	0.0439491210824	0.0198945493005	0.0314783288736	0.00804645767943	0.00175741972955	0.000869107080973
e	0.00221474557039	0.00205458136205	0.00426995794807	0.00600710154937	0.0256417915897	0.0351357214541	0.166899171254	0.154561467266	0.379174520304	0.104889920361	0.0286436947668	0.0777441962912	0.0110280341931	0.00104576659318	0.000689349854324
n	0.000840163953463	0.000787404314017	0.00164830930269	0.00315119863646	0.0149607931966	0.026840432818	0.169008267085	0.194784952422	0.375940383435	0.10249378612	0.0168205150889	0.0869819454304	0.0042590597377	0.000602280404393	0.000880581245441
è	0.000333027378154	0.000321704263072	0.00071811433823	0.00209999321215	0.0106703859322	0.0293193789393	0.156914325695	0.270359724141	0.307692121145	0.0644693503733	0.0123173805296	0.140693125143	0.00182187795257	0.00104526605813	0.00122427681515
k	0.000241141993051	0.000246531032757	0.000448621630077	0.00261593860405	0.00926764551073	0.0446838663131	0.153912221898	0.356824638047	0.223609940382	0.0428545424578	0.00912022637653	0.151676540381	0.000988386420857	0.00211432985271	0.00139543250505
a	0.00076641407435	0.000787988484252	0.000888944443359	0.00297796148135	0.00891426883691	0.0413431476377	0.129285505299	0.292038432682	0.209410786794	0.0708701208193	0.0415394289922	0.12219371546	0.0419991499103	0.0286311419509	0.00835298116835
n	0.00142417589145	0.00128857062808	0.00145906458112	0.00257171710712	0.0085079296123	0.0209586337459	0.109034129766	0.163354994227	0.260073195598	0.14893161694	0.0655264103307	0.112409197487	0.0569029199034	0.0371488580503	0.0104086411561
n	0.00112310585915	0.00092394127436	0.00117337131371	0.00220793454904	0.0082245796041	0.0149448932486	0.117691473255	0.145872979742	0.296512678533	0.16387375898	0.0687805437769	0.111682021496	0.0397941972345	0.0216218104168	0.0055727847187
e	0.00042716496405	0.000359584309787	0.00046651014857	0.000845265322013	0.00346216035803	0.00678259980287	0.068542834085	0.0927058045807	0.272652709511	0.156333646327	0.0803753029256	0.217937740499	0.0711213930782	0.0216823208056	0.0063050249729
o	0.00018471698035	0.000157829763262	0.00019279587419	0.000396586206338	0.00142178296601	0.00312806048762	0.0331500200283	0.0508454838602	0.249483506504	0.184955462109	0.0604133286419	0.3287283135	0.0662372523594	0.0152502498352	0.00545466809097
b	0.000200538836783	0.000209483861087	0.000372239425397	0.000867708842113	0.003171593412	0.00528077299587	0.0421696190094	0.0683305272867	0.246437138835	0.149479680703	0.046719495214	0.2593881345	0.0289510387865	0.140226765845	0.00819529863032
à	0.000182251641594	0.000207593760362	0.000420163445799	0.000979140990704	0.003947112204	0.00821886766529	0.0593410940031	0.127122909096	0.212089016278	0.0771530452343	0.0507611584047	0.1863702915	0.0182178722622	0.232373491948	0.0226160195434
g	0.000101559279865	0.000123267343454	0.0002628700026	0.000661612540235	0.00273465103467	0.0069636877551	0.0488543723344	0.120860676365	0.147461024093	0.0402078000781	0.0546060958016	0.149799074667	0.0156481310874	0.381470057316	0.0302451128478
n	7.41457475217e-05	9.4879017818e-05	0.000210697206533	0.000540150443412	0.00224550809822	0.00475127398503	0.0340773964448	0.0709168577883	0.083131192031	0.018919562026	0.0543558636005	0.0587525067223	0.0247771173625	0.617537185772	0.0296156482826
o	0.000112261500074	0.000110538832606	0.000146631584511	0.000235417241137	0.00109847721274	0.00272869773501	0.0213156652483	0.0430730945628	0.050329744677	0.024075035342	0.0490226618668	0.0304920302408	0.109526015121	0.496912241924	0.170821493761
</S>	0.000183677900037	0.000168310976303	0.000175825182256	0.000148993065568	0.00064375009637	0.0014292061775	0.0117402537742	0.0224863217314	0.0396070953385	0.035937251671	0.0469277209334	0.0204312256204	0.182820842561	0.326819940962	0.310479581881
