 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
n	0.000777485444194	0.0202151958371	0.0282413572267	0.0666452929123	0.168629070486	0.478013049016	0.0956472561334	0.0454982193668	0.0956406285449	0.00046177922971	2.60021429608e-05	7.76700719037e-05	5.75080239328e-05	2.56028965992e-07	1.71704871462e-05	7.38921129431e-06	1.72706173683e-06	2.24269703877e-11	2.04809300468e-07	6.1431570556e-08	1.53816712423e-05	2.72950010125e-05
è	0.000488547611398	0.0118534751724	0.0156212392756	0.0492642613041	0.112695695162	0.420423289672	0.108172740044	0.0713265511223	0.205821039515	0.0038651559099	0.000100173387654	0.000189443150635	8.61268679776e-05	4.93375301997e-07	2.33049943821e-05	1.01214524414e-05	2.40506074561e-06	1.95550001292e-11	2.85187082823e-07	8.11021452853e-08	2.08845794474e-05	3.46724532434e-05
n	0.000889254433799	0.00597051668413	0.0104091876252	0.037588424768	0.085540950054	0.300944916557	0.138690620015	0.109699321707	0.304021713172	0.00559026153663	0.000173751352551	0.000266202273545	0.000122618979326	5.68761033999e-07	2.34089084607e-05	8.48082515713e-06	2.1255669152e-06	9.84171870973e-12	2.97304556941e-07	4.31553001951e-08	3.41339855158e-05	2.31667426537e-05
a	0.00107318090793	0.00398745549804	0.00823445988507	0.0275959677893	0.0566477956847	0.217807878852	0.141465893338	0.162641887236	0.345363891057	0.0281454357455	0.00215725805418	0.00452234975785	0.000246080903109	5.985851678e-06	3.35463151536e-05	1.0359291719e-05	2.59341490507e-06	1.79346192057e-09	4.0238330898e-07	3.68564117317e-08	3.81612607719e-05	1.93313838023e-05
f	0.00179758419931	0.00368660936935	0.00769761930502	0.0224491281298	0.0418630565616	0.170355236284	0.122281694446	0.199329242412	0.380627523686	0.0391487842485	0.00308268078473	0.00633882285262	0.00124566742104	8.438094726e-06	4.68149940512e-05	1.3026401573e-05	2.87929526836e-06	2.40596929686e-09	3.9031349966e-07	3.02926955772e-08	1.62492751906e-05	8.49184101851e-06
à	0.00199250214977	0.00356349444978	0.00749022513501	0.0214630281099	0.0347450138539	0.149616793761	0.0709125401487	0.195634440804	0.440302747895	0.0660558454162	0.00219962392824	0.00410760108421	0.00180901427368	1.4178874742e-05	5.19708150171e-05	1.8161950191e-05	6.90291895612e-06	2.11386608895e-09	7.66742319887e-07	4.47577418591e-08	1.01866840635e-05	4.90719179284e-06
o	0.000758390439923	0.00131172497659	0.00285072631167	0.0089876461033	0.018387875618	0.0926542072537	0.0659384937162	0.187154403601	0.447133682632	0.133348248472	0.0158320322094	0.0226714748947	0.00268226109123	7.7090834914e-05	0.000154537423672	3.65511047303e-05	1.1719461652e-05	2.17738110297e-08	2.08766273996e-06	8.6658723953e-08	5.1003808545e-06	1.66433121453e-06
g	0.000638000986641	0.0015005857922	0.00250474033722	0.00771812603443	0.0115288338727	0.0632311740846	0.0581717715721	0.1600280712	0.424051514211	0.139863189491	0.0298612197365	0.0589629436316	0.0398643231304	0.000225330328305	0.000963278447891	0.000569738761577	0.000101833901551	2.85180172432e-08	1.22494628133e-05	7.56423837984e-07	0.000124656166785	7.76758750684e-05
l	0.000636764812214	0.00161994872073	0.00252376124574	0.00838845567814	0.0080317186909	0.0467921303615	0.026988553524	0.1277976254	0.388066991404	0.223279123164	0.0341936905788	0.0627901725439	0.0647624527101	0.000526149732768	0.00182984971596	0.000964472053859	0.000268109910517	9.70630203648e-07	5.69017576044e-05	1.0207820746e-05	0.000366498195595	0.000105455283356
i	0.000341051580738	0.000686079112577	0.00118368141191	0.00444532207271	0.00393762146363	0.0236740183205	0.014071183508	0.0987362328	0.278936313801	0.378186451055	0.0570098858596	0.0901186935146	0.0440103859034	0.00146667447759	0.00172074083865	0.000721267317953	0.000295580016839	3.49419786788e-06	7.63414958681e-05	1.48055154153e-05	0.000326276689865	3.79269912853e-05
c	0.000333307653579	0.00137765258653	0.00175879500064	0.00644218120424	0.00452718132121	0.0360743359735	0.010890039836	0.0767567216	0.348229021267	0.313749342352	0.0555529009532	0.0977784278382	0.0415562533011	0.00153457128253	0.00155950524622	0.000892993072651	0.000246584035613	3.37710738163e-06	5.0506832956e-05	8.41367223843e-06	0.000372575067955	0.000305343338928
è	0.000331784866526	0.00161354952018	0.00196261285688	0.00716674451475	0.00475978327374	0.0402816696578	0.00948854644533	0.0708385385333	0.383446577089	0.302810362784	0.0437459439844	0.0829049806127	0.0462116001004	0.00116245468418	0.00133337687207	0.000890400024217	0.000220755475204	1.54099748621e-06	3.62046073187e-05	4.93233687948e-06	0.000391605731985	0.000396048450443
a	0.000207872684175	0.00063071788806	0.00080758286896	0.00270042212825	0.00238434859125	0.0168710145526	0.00902864714844	0.0468543875111	0.207833090696	0.326306914261	0.104681222661	0.222946431538	0.0476278900335	0.00425491749473	0.00450598504736	0.00156240040807	0.000398668938401	6.04001476207e-06	0.00010847940444	6.56036349316e-06	0.000142510929995	0.000133919404041
j	0.000270527774725	0.00055695548602	0.000798960482987	0.00349293171942	0.00200594599708	0.0105956208509	0.00684567278281	0.0322309711704	0.101470712899	0.177279378087	0.130614210887	0.281054390513	0.212179812345	0.00786485283158	0.0170966893491	0.00827105176936	0.00158281184613	7.49753525402e-06	0.00053185874148	4.02676098311e-05	0.00504107218667	0.000167808017773
a	0.000216520601242	0.00046783011134	0.000700807759996	0.00363711126647	0.00151534997236	0.00773485418363	0.00401103189427	0.0264879830568	0.0669089452997	0.182151946029	0.149097530296	0.240267816838	0.265343690115	0.0116540799439	0.019838614883	0.0102788021898	0.00195075676538	9.1303249418e-05	0.000720336740493	7.07237716104e-05	0.00667349396556	0.000180476967924
m	0.000205941333414	0.000467552496447	0.000715537918999	0.00363566218216	0.00129708729745	0.00697032296121	0.00310619373142	0.0231437910189	0.0681755964332	0.20303037201	0.163863016765	0.222203112279	0.253492509372	0.0128818223146	0.0154510723943	0.0104567479966	0.00196726970513	0.000119243727006	0.000742035840164	7.90085355368e-05	0.00772899155852	0.000267117617975
u	0.000202245140471	0.000467065842816	0.000719389905333	0.00363108468972	0.00120502016248	0.00655754135374	0.00247785994381	0.0204401150063	0.0632442334777	0.197208027337	0.177127025588	0.222448587426	0.250571689791	0.0162288144382	0.0148582057981	0.0109424106655	0.00207717610171	0.000272265129535	0.000834915213388	0.000103888905179	0.00808289284684	0.000299528316325
k	0.00011291493949	0.000427675781605	0.000507203684111	0.00228663819224	0.000824160350827	0.00539720948458	0.0019420850146	0.0128909640021	0.0573210711592	0.187181502446	0.178885891863	0.245019785809	0.251074906597	0.0188903238127	0.012837351266	0.0144968715552	0.00232230466724	0.000323059005602	0.000791698981129	0.00010163361006	0.00529771170961	0.00106697964911
à	8.109143183e-05	0.000414344975202	0.000434358328037	0.00183238742741	0.000661763856942	0.00473575580486	0.00123560761487	0.00788472343403	0.0486071227197	0.157557000815	0.150011363954	0.27175453527	0.292296555532	0.0254754562709	0.0111072237553	0.0162727903851	0.00285082332241	0.000132386586291	0.000821102637043	6.82690466867e-05	0.00443541115654	0.00132987349204
n	5.56232109433e-05	0.000200147883067	0.000220016242679	0.000855728705803	0.000400092452314	0.00241893914495	0.00088128554829	0.00660363424468	0.0308028962399	0.144355938272	0.146917559651	0.29575179509	0.292312471844	0.029746720757	0.0181241905851	0.0169736866617	0.00409208507414	6.9618119097e-05	0.00155275187901	0.000110336770562	0.00685651453885	0.000697966806347
n	5.12178549811e-05	0.000133285203022	0.000155071844226	0.000544937775268	0.000331682424105	0.00170483130832	0.000778363096097	0.00653232828156	0.0256856817466	0.158773244091	0.159756048217	0.26149788503	0.299239410615	0.0318315965857	0.0208643018617	0.0170345298872	0.00441081779138	0.000261237874699	0.00197538735967	0.000169719186854	0.00773226132962	0.000536149985449
o	0.00010853613466	0.000118206253007	0.000142077661409	0.000281943031756	0.000298449828035	0.00093495114944	0.000774818512032	0.00361532652719	0.0145764187822	0.14869528903	0.158614094739	0.268404438343	0.190053580205	0.0731934371952	0.0595844976206	0.0407019826291	0.0216937118305	0.00417057269157	0.00824924375322	0.00247460201228	0.00294712787654	0.000366653161816
n	0.000177525324887	0.000173353844336	0.000213530303803	0.000339336810585	0.000420859199345	0.000872414769813	0.00116775387068	0.0028854826424	0.0077496339274	0.06040725701	0.127225070246	0.242157719448	0.223628360068	0.0870962537317	0.11578412254	0.065094122543	0.0303765212768	0.00525295724786	0.0139523315844	0.00332058699743	0.0114447392422	0.000260016197272
e	0.000116620631029	0.000127285226979	0.000159965357468	0.000286362371328	0.000324959329782	0.000650599786604	0.00102654333356	0.0023394803308	0.00520420844247	0.0348195373367	0.161101203415	0.212172666483	0.232939040023	0.0901232959106	0.129601340847	0.0635706775143	0.0219851414256	0.00507589243329	0.0191325695281	0.00275833452581	0.0163828764141	0.000101333778424
d	0.000112952099743	0.000203346481193	0.000240420505356	0.000572011124909	0.000330748446594	0.000885279858868	0.00070194970452	0.0018424582936	0.00551948514749	0.0293548777789	0.158143774472	0.225647048828	0.243224533341	0.100281416637	0.100980089616	0.0727090645048	0.0213441181419	0.0050035841901	0.0186005475094	0.0025038911886	0.0113667244714	0.000431602378808
à	0.000112651292748	0.000230456757064	0.000269014273619	0.000670169600636	0.000333306541198	0.000965018799623	0.00056476068484	0.00167024506453	0.00587168171583	0.0375612782596	0.129774688157	0.251960302943	0.304205851114	0.109108093546	0.0555226982053	0.0624156811683	0.0173444173806	0.0019626594757	0.0100596928365	0.00100249659953	0.00781470429047	0.000580078796269
n	9.6261850416e-05	0.000152933415688	0.000186934626373	0.000418803159212	0.000259034006066	0.000669486026541	0.00060605382828	0.00184435408818	0.00497122940528	0.0390351187532	0.128597749386	0.251216057648	0.330612630371	0.103657796515	0.0572787950684	0.0471548603894	0.0146808974602	0.000958812130233	0.00825223261217	0.000565745733177	0.00846572289682	0.000318437645423
n	0.000102939465139	0.000139413408563	0.000175298064791	0.000359724714404	0.000260973523689	0.000615390915514	0.00066292648276	0.00202644064939	0.00463651746843	0.0318151375844	0.125974533129	0.219439639216	0.356967490124	0.108587814172	0.0660906183561	0.0439634701298	0.0146626564867	0.00384957831508	0.00941917253739	0.000862582421059	0.00884131736561	0.000546322858474
o	0.00011555531338	0.000107623966188	0.000129523247597	0.000193587066135	0.00022620130623	0.000410627241838	0.000512041787587	0.00111927115646	0.00256458772281	0.0253593361948	0.105781092376	0.181885179739	0.226503364708	0.143181538057	0.106545716119	0.0795075810433	0.0455920258289	0.0293761707717	0.0279534081791	0.0170645787404	0.0044066767552	0.00146431355282
i	0.000107664603693	8.41722575293e-05	9.8154174199e-05	0.000112706763045	0.000184268958743	0.000285261040613	0.000442657089196	0.000619124525487	0.00132053069094	0.0125064582649	0.0802804754587	0.128409973246	0.098184338236	0.154171636019	0.157533088706	0.123016207014	0.0751662852763	0.0353203948906	0.0660661860597	0.0243244349135	0.0403489308184	0.00141704703194
s	0.000109625107131	0.00011488240131	0.000141348869733	0.000244968872015	0.000196398102914	0.000355414930204	0.000733223069732	0.00101805046183	0.00151897364698	0.0070664503883	0.0699568794862	0.0903840617487	0.116994121412	0.125363954006	0.192540112902	0.127882392338	0.0600695564254	0.0127553875535	0.0724452610199	0.0110407478712	0.108494201939	0.00057397487498
e	0.000108486662444	0.000123135849877	0.000153200191578	0.000284853320705	0.000195756400205	0.000370121468401	0.000771923321244	0.00110981733494	0.00145390788233	0.00474781636277	0.0640445441621	0.0680628845829	0.119976129137	0.106022870002	0.198477070967	0.121552602113	0.0517499488085	0.0145509421412	0.0802697546733	0.0136942198571	0.151836810646	0.00044318612166
m	0.000136807080881	0.000147141586066	0.000214313365526	0.000534726826935	0.000247236039302	0.0004344063478	0.000493022158415	0.00108156189265	0.00141610632744	0.00601899142092	0.0718040063874	0.0695784181943	0.193907745046	0.121827305334	0.153210398656	0.103049215371	0.0462967509362	0.0164001206137	0.0771837235578	0.0146683157524	0.121000735882	0.00034894623722
è	0.000146910544194	0.000155901645222	0.000235817900509	0.000620918748978	0.000267377179101	0.000466057707267	0.000410746916138	0.00115393081422	0.00177473807581	0.020296733307	0.0998497137958	0.112303646065	0.290556975015	0.152009503778	0.103576669219	0.0736958501237	0.0287539229787	0.0128641361046	0.0396203953526	0.00614385121747	0.053238177394	0.00185801296241
n	0.000156062041965	0.000160080044941	0.000222821965503	0.000465109622993	0.000263316609034	0.000422531327089	0.000413045558713	0.00109149612141	0.00191241052527	0.0266923961023	0.111982171265	0.143887142022	0.300396508338	0.169102594593	0.0873388644063	0.0608079633746	0.0264283156596	0.0126897269682	0.0264756072842	0.00375423213916	0.0228070002313	0.00253056668747
a	0.000171506471655	0.00017107526498	0.000229106020834	0.000421768921664	0.000279033379678	0.00042509376903	0.000435207776238	0.00102656962714	0.00162095507509	0.0141955096008	0.0712489280883	0.103945621674	0.229315357779	0.150502508198	0.112889101469	0.0919486794582	0.0617980818865	0.0571195229227	0.0486450370947	0.0327209246131	0.0137297814104	0.00716059716249
m	0.000187380774885	0.00017337399166	0.000249346469278	0.000526265121221	0.000279124769893	0.000399925849677	0.000391270705413	0.000874770395713	0.00104075012503	0.00651058790027	0.0416618603628	0.0588900302247	0.161499480926	0.131435922733	0.15072172049	0.116801055153	0.0808066372955	0.0808519576409	0.0733855710316	0.0455235252044	0.0391309004701	0.00865853294416
u	0.000180332901962	0.000164414036453	0.000245163240426	0.000550830672274	0.000260596475131	0.000367943977892	0.000344781836138	0.000798667068571	0.000838015561677	0.00552620430009	0.0435957301209	0.0558485387416	0.151472784642	0.154066174244	0.157320753497	0.115909977051	0.0682209057652	0.0899032592136	0.0733926456772	0.0290447164015	0.0471387149567	0.00480885820472
p	0.000140857700987	0.000179245478051	0.000240002540809	0.000571207355958	0.000259356403544	0.000502515487297	0.000323542746379	0.000856638592857	0.00133765667389	0.0060891929667	0.0469059693736	0.0743542029139	0.174856142547	0.166987730081	0.129361487832	0.139080359017	0.0641872339217	0.0818044344279	0.0576201955591	0.0199392744672	0.0305864214522	0.00381635633491
i	0.000127852889929	0.000184351110684	0.000238449247703	0.000578131842886	0.000259525392015	0.000547613501099	0.00031626270446	0.000871967731952	0.00148934908796	0.00565528632223	0.0443048667912	0.075835936638	0.178888439516	0.169972302027	0.115686925944	0.145552879672	0.0622715566406	0.095658326166	0.053396128853	0.0180561031557	0.0252138536174	0.0048939143783
a	4.5447531443e-05	6.48273954613e-05	8.33405638343e-05	0.000198306886195	9.73259108383e-05	0.0002004443007	0.000150714047153	0.000348181036984	0.00070793856932	0.00616377527408	0.0550988219304	0.0884165612127	0.089958835172	0.207680544009	0.115977975315	0.137180419891	0.0733068822135	0.103203935722	0.0728024396177	0.0203475967186	0.0231568033391	0.00480886751943
c	4.71583110143e-05	8.19147590538e-05	0.000116257201778	0.000503818709732	0.000118648266279	0.000324857215233	0.000151333745718	0.000611673770995	0.000833955599773	0.00505147532469	0.0470150099768	0.0832108914042	0.080120891724	0.172836589336	0.118112523772	0.17129491663	0.0890050827378	0.037975163974	0.0793928365392	0.0147154675729	0.0956328017797	0.00284671483314
è	4.67017896714e-05	8.61425638179e-05	0.000125760071759	0.000603998743144	0.000120524769093	0.000359170773078	0.000121968335239	0.000681202587998	0.000795353349924	0.00458029284156	0.0348665073256	0.0651327281347	0.102580750575	0.184757664445	0.100289259924	0.164967558877	0.0872881529126	0.0356031563913	0.0702372221797	0.0132428855243	0.11217787726	0.0213351058777
o	2.39586398905e-05	3.67958417393e-05	5.11755510863e-05	0.000213002432615	5.68430256977e-05	0.000143098917359	8.24301050797e-05	0.000284579973666	0.000408172503308	0.00452166524719	0.0333851804419	0.0573006733782	0.0813820581917	0.205546934815	0.102295686641	0.137383516292	0.0988659843042	0.0637787834638	0.0927966540599	0.0365109528414	0.0572498907533	0.0276819399592
n	1.84492736302e-05	2.34915114131e-05	2.98404336954e-05	9.1040725205e-05	3.97987575659e-05	8.0974561453e-05	8.32826783599e-05	0.000181123371222	0.000277864327769	0.00222931247573	0.0196973841473	0.0323281587927	0.0435966767306	0.131560186272	0.117637325547	0.141651325431	0.105776344768	0.0516432960879	0.128477814687	0.0486456009471	0.164113461918	0.0118172258531
e	9.39142286007e-06	1.2334297071e-05	1.51702368651e-05	4.16503999683e-05	2.1590832922e-05	4.37333704843e-05	5.34912307866e-05	0.000113117178407	0.00017563988459	0.00110471915191	0.0125521750491	0.0186807419309	0.0266663669102	0.0936859600907	0.103331285182	0.12667501181	0.095776628256	0.054117732296	0.144577704896	0.060833003649	0.248603610639	0.0129089228177
c	0.00010742980827	0.000134942194457	0.000201551150588	0.000633696155556	0.000172517794707	0.000322404619495	0.000186000674929	0.000562589947469	0.00061204781353	0.00151964015064	0.0140390380164	0.0223910326436	0.0524355226367	0.10509559003	0.0980466350607	0.13741581727	0.103031426085	0.056976181432	0.132508544965	0.062013356883	0.198437963546	0.0131560760726
e	0.000140981806523	0.000176625276719	0.000264629263996	0.000832319930852	0.000224025082569	0.000417662139832	0.00023112998331	0.000718176535823	0.00076991860451	0.00195996615021	0.0159185180055	0.0269398052145	0.0666314922122	0.131535933343	0.0960564150202	0.14348814909	0.102335575362	0.109878127811	0.105971393655	0.047979267961	0.122947547849	0.0245823461575
t	9.11966626077e-05	0.00013447713414	0.000166132141799	0.000420600405951	0.00018430544519	0.000345918203277	0.000249272119437	0.000575429698608	0.00116839706817	0.00373907395007	0.0293829080018	0.0515655660715	0.119544157071	0.157276004448	0.0861105983401	0.140140149697	0.0798185151207	0.124793916804	0.0796938032183	0.038389954287	0.0585492419497	0.0276603532192
a	7.39895213359e-05	0.000119931956713	0.000132708407466	0.000282527817484	0.00017152451873	0.000320994797426	0.000254360771812	0.000522476846869	0.00128945761039	0.00403659575002	0.0317513376673	0.0568825710238	0.13191911769	0.144890634816	0.07721896078	0.137142436566	0.0764766150402	0.111976859801	0.0781576944061	0.051140569729	0.0536765686499	0.0415620475731
t	2.8962484912e-05	4.67177682377e-05	5.20714546887e-05	0.000114010394661	7.34317372433e-05	0.000137813498809	0.000117377432604	0.000262174789623	0.000561904174463	0.00180492535001	0.0174890475558	0.0303077936746	0.0677752578967	0.105159484939	0.08978406826	0.128651448855	0.0799044060134	0.108236485134	0.101938281469	0.0592687145763	0.161021658217	0.047263991191
r	1.45572049707e-05	2.31525472459e-05	2.63000780629e-05	6.0418686887e-05	4.37646907478e-05	8.0731164603e-05	7.42942302013e-05	0.000184977533874	0.000347137501488	0.00171726098334	0.0177463528519	0.0290180928915	0.0618558832989	0.122109878313	0.0918224007533	0.119144539618	0.0632929076711	0.146310906911	0.0918092004897	0.0317521965254	0.182791134739	0.039773940397
ò	7.2128368569e-06	1.0900285482e-05	1.23255598543e-05	2.61223953623e-05	2.36390179159e-05	3.7733759201e-05	3.66604190671e-05	8.36173946247e-05	0.000179457423829	0.00183011409445	0.0163378338506	0.0279434632972	0.046819801433	0.153999642771	0.0600711092511	0.0953543898727	0.0740137838904	0.182519070637	0.0765174434966	0.0286327581751	0.078158228913	0.157384713466
o	6.7780756523e-06	9.53495806067e-06	1.00703019514e-05	1.66626121874e-05	2.04965773053e-05	2.63935284003e-05	4.03629493557e-05	5.22171422082e-05	0.000123720977943	0.00125239134482	0.0104966156169	0.0198978547657	0.0251938441443	0.131636354257	0.0501901450837	0.0964935732909	0.107041011297	0.111536888546	0.109110584499	0.059937666725	0.0921596183043	0.184747234489
</S>	8.17714407615e-06	1.10720195303e-05	1.14922649757e-05	1.68592750937e-05	2.47974406526e-05	2.84001932001e-05	5.52018046779e-05	5.16729281041e-05	0.000123057598971	0.00101861129241	0.00901843245845	0.0164635303828	0.0155552930721	0.112406392128	0.0529238440418	0.101814036645	0.123784055648	0.095474869273	0.142392907249	0.0898870508625	0.130389394152	0.108540862244
