 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
s	0.000196793364677	0.00352480952946	0.069208574822	0.551928941358	0.348305085037	0.0257819485792	0.00058388750354	0.000405537737404	7.23265394797e-08	6.43817947756e-05
ì	0.000145024306159	0.0102834933432	0.0346088539407	0.391740620453	0.342944991679	0.218573952193	0.000448020967847	0.00116917737913	3.2908421316e-07	8.55629012585e-05
n	0.000339927496653	0.0210605317811	0.0266043963136	0.308232666818	0.33424784056	0.305401602398	0.00117129745595	0.00289505229304	3.81176911053e-07	4.62921400862e-05
n	0.000538570955551	0.0172590057937	0.0239156171045	0.278691868939	0.420355630187	0.247262322466	0.00762272891865	0.00428405786435	4.59532560351e-07	6.97337800287e-05
e	0.000578240418517	0.0065050107579	0.0130009427015	0.165577651313	0.315803856729	0.337629764155	0.15250554264	0.00833126505478	9.60482336784e-07	6.67835993429e-05
f	0.00333602737284	0.00711766921263	0.0196345362338	0.116151485438	0.292747815576	0.315740744718	0.224919587547	0.0202410703516	1.71974327893e-06	0.000109370382448
a	0.00400981060761	0.00726318367088	0.0206710483113	0.0961137828127	0.272070751859	0.383087864906	0.194344005849	0.0222678277839	3.19876448263e-05	0.000139765177483
ì	0.00135810229787	0.00360705972363	0.00720547407043	0.0357278748709	0.117589033286	0.664929354969	0.157045082616	0.012427691928	4.23114843754e-05	6.80155468277e-05
c	0.000912805444623	0.0108214188079	0.00681294392348	0.0271560372236	0.101887630429	0.63205026499	0.109491704872	0.103574578976	0.000522576599225	0.00677002133328
h	0.00122867941487	0.0128011833026	0.00883162880783	0.0339047700745	0.132859713476	0.434146411663	0.194852508291	0.158390936325	0.00140028313308	0.0215838847778
a	0.00094243756829	0.0050113581662	0.00537619670261	0.0221156051915	0.086696405492	0.313101333888	0.422496736097	0.118616037108	0.00274172714436	0.0229021412593
a	0.000411331118097	0.0018942739874	0.00209102061754	0.00818365096383	0.0336866128307	0.203281594629	0.569790078699	0.166950027369	0.00291182674812	0.0107995669264
n	0.000438396504699	0.00419840956247	0.00259443268918	0.00721382738794	0.0292375966102	0.149569056876	0.407481569566	0.390312442456	0.00250606014937	0.0064482521488
o	0.000418216960233	0.00477514121249	0.00264033951639	0.00662520908931	0.0262803850701	0.085724079292	0.319044889855	0.540365714152	0.00569354611646	0.0084325330496
ì	0.000146247115744	0.00307716242916	0.000949977625463	0.00235354486977	0.00982280472337	0.179841791431	0.300555726618	0.480959064717	0.0155897337055	0.0067039846832
s	0.00114895894225	0.0190582508097	0.00580954190849	0.00832311083659	0.0296596787411	0.199663185477	0.188023415539	0.498647448239	0.0224043932352	0.0272620768944
o	0.00148649585042	0.0229227978759	0.0073892509015	0.0102466318122	0.0358745299137	0.078573949159	0.19044150518	0.51417085608	0.0181603820784	0.120733635631
n	0.00051092441514	0.0079764540313	0.00255425596583	0.00359277514407	0.0130694366046	0.0339171337197	0.184115038393	0.57337500536	0.0185642286928	0.162324743544
t	0.000375598817047	0.0042376504771	0.00127910172194	0.00199824215469	0.00711760683487	0.0352663519066	0.215296039464	0.523770858453	0.0547152985643	0.155943259515
a	0.000357343999016	0.00268177651237	0.000824449727313	0.00139145356156	0.00444966728829	0.0329015708022	0.259834863155	0.335769246151	0.0672320075214	0.294557616505
k	0.00110859620967	0.00226585252412	0.00223611339577	0.00343758493052	0.0077629891061	0.0172185831007	0.208883214385	0.38063703205	0.0607128338405	0.315737212168
a	0.00133017410356	0.00211785576804	0.00267199391659	0.00407487394351	0.00874059919203	0.0118588506336	0.160053281462	0.340180754017	0.229646874614	0.239324777389
v	0.000541369214853	0.00182162484935	0.00155077802353	0.00268365194784	0.00570218288734	0.0131100818112	0.105201053821	0.337755994672	0.343085318205	0.188547950463
r	0.000281597913618	0.00174423024312	0.00119630610784	0.00224272739595	0.00473148593911	0.0125713824704	0.0654037722737	0.313861026557	0.501790352735	0.0961771274877
è	0.000111354414539	0.000839529764373	0.00044599560928	0.00080828649465	0.0017185629247	0.00547405092347	0.0310170590912	0.110064581019	0.781946470912	0.0675741434959
c	0.000823989019513	0.0146942126448	0.0142224276098	0.0129797457809	0.0202598126099	0.00587219387449	0.0158580350304	0.194059854173	0.676602546971	0.0446272204986
h	0.0011818364665	0.0192664848483	0.0196298263366	0.0178479653603	0.02799377677	0.0057128954415	0.0121920870101	0.253450582724	0.36362187099	0.279102697833
i	0.0011456098155	0.00686204266277	0.00840607987887	0.00757409905343	0.01185621249	0.00266936649717	0.00848506700337	0.127667301241	0.19866661233	0.626667599278
</S>	0.00150722575775	0.00381837195138	0.00574711888944	0.00498141377672	0.007352957745	0.00229439654859	0.00850155450169	0.0805307891205	0.162643641165	0.722622499639
