 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
n	0.0202839705715	0.0713502023481	0.547398704158	0.320792255728	0.0354358007683	0.00305722398572	0.00163201855551	4.84013642573e-05	1.40538375928e-06
a	0.0241267256038	0.0450247814694	0.356421338053	0.495219671909	0.0715420669228	0.00552460622857	0.0020754157385	6.37631778958e-05	1.67760661309e-06
m	0.0098193486146	0.0197452583431	0.173560942684	0.60740059397	0.145929955641	0.0395679296429	0.00383357696617	0.000113256935775	2.91778079977e-05
à	0.0050759465382	0.011822371881	0.121168384228	0.63690416799	0.159703155214	0.0604768745476	0.00457788548872	0.000180996781925	9.02456109992e-05
k	0.00733632784607	0.0155466958937	0.101678048076	0.55413051933	0.158344031738	0.148517781516	0.0134820406629	0.000495814143975	0.000468768770333
i	0.00809156239202	0.0162179277612	0.070248348692	0.391959736443	0.288620730579	0.207071717172	0.0165944814876	0.000560171490325	0.000635354096778
n	0.00313481584067	0.00629789358373	0.032060988564	0.312625655481	0.35513514686	0.271471062391	0.0152221904292	0.00373381257244	0.000318453361593
a	0.00179792054689	0.00323313772791	0.0170631565213	0.19226000516	0.37527791562	0.380222800797	0.0238420678097	0.00615430552415	0.000148695438198
k	0.0026407799823	0.0052618039093	0.0131112245071	0.118630098387	0.323167755207	0.456411213599	0.0560669516032	0.0233668671747	0.00134333420773
a	0.00257915064077	0.0056402067831	0.00987208330237	0.079114006129	0.266006058402	0.540684004533	0.0629065942011	0.0309456150582	0.00225230706924
k	0.000967881290257	0.00247416414103	0.00456248033412	0.0582772667097	0.213070172801	0.639610744844	0.043360650067	0.0344852016861	0.00319147362308
u	0.000466797103419	0.00145412951368	0.00313049541137	0.0578164869032	0.214735760934	0.642417224948	0.038290930689	0.0346843942287	0.00700380014103
n	0.000381367344473	0.00110167787123	0.00275355883712	0.0668570006344	0.214569274978	0.604675274983	0.022636868563	0.0799708330762	0.00705409921368
s	0.000835237681491	0.00178345052374	0.00298384167904	0.0525470752115	0.116924271326	0.682808558328	0.0172247731877	0.100221058359	0.0246716842379
u	0.00118824479383	0.00185409870791	0.00356125845968	0.0407169187372	0.0964198337753	0.550685052776	0.0666090653959	0.10964990012	0.129315614746
m	0.00252292813128	0.00383815283597	0.00553781315323	0.0258508829124	0.0886431112584	0.370657094259	0.174275968465	0.18324756004	0.145426462582
è	0.00266688581709	0.00422337536866	0.00537628066441	0.0167191184375	0.0679440420861	0.321128194753	0.170500343822	0.31706854668	0.094373185194
i	0.0047774550457	0.00428201754622	0.00719613750147	0.0236261662792	0.069937637362	0.245177261584	0.153919855607	0.332487388893	0.158596081731
o	0.00578307961523	0.00447254481541	0.00789359101382	0.0251102450931	0.064605262454	0.146180803861	0.305984631869	0.297836019631	0.142133847577
l	0.00234984920508	0.00208034503847	0.00310611681794	0.00946994143103	0.0275467574847	0.079447492287	0.389530613956	0.42815732321	0.0583116011923
ì	0.000896321111693	0.00109642960616	0.00130489016265	0.00367880432701	0.0121002632282	0.0531494500957	0.251605557652	0.594053674403	0.0821146353974
b	0.000526419647231	0.000768522362053	0.00072583797755	0.00161683252567	0.0055128120094	0.0297180271986	0.209200748884	0.658986391468	0.0929444347991
e	0.000818619815744	0.000949273754018	0.00103852852585	0.00155361054189	0.0038639163698	0.0147684716329	0.193860762128	0.423286352323	0.3598604646
n	0.00111211220525	0.00111121381801	0.00131837030862	0.00177901488063	0.00439890928993	0.010877677611	0.180946623209	0.324398205941	0.4740578562
z	0.00579424203508	0.00546043057267	0.00572461903621	0.00458007859354	0.00894802476331	0.0142897252037	0.197885975736	0.288830497814	0.468486396733
ì	0.00705801654503	0.00655737097089	0.00688471457874	0.00536008468451	0.00912992538777	0.0126698067346	0.0943871955787	0.138338733438	0.719614142244
n	0.0166114740483	0.0102788361036	0.0111701050929	0.00524808971484	0.0126440569293	0.0104237965782	0.174578744193	0.089304531646	0.669740370748
a	0.0199313395728	0.0115392722745	0.012762741731	0.00537247337161	0.0139711404764	0.00786674642607	0.201576359298	0.0318728211753	0.695107126916
</S>	0.0103125931214	0.00596628949725	0.0067929759155	0.0033237138858	0.0079172954882	0.00434570156304	0.104369066499	0.0161115032776	0.840860883458
