 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
o	0.0055417386448	0.00829919289787	0.00889695555366	0.0223847368916	0.00724695345233	0.0610009690677	0.0287055394181	0.092281195832	0.480437868931	0.131197854079	0.154006966786
n	0.0020789902416	0.00306921429929	0.00325472488455	0.0078213351172	0.00355385291744	0.0278592174226	0.012754176456	0.048146799944	0.545567302977	0.16195944076	0.183934932262
t	0.00131216137387	0.00320557566643	0.00203003144152	0.00469895833907	0.00335112157248	0.0239991311409	0.013897882652	0.0430862929813	0.730081430992	0.0662088456533	0.108128567421
a	0.00109700612796	0.00306444699881	0.00163909620717	0.00337909806636	0.00339063125749	0.0176791311136	0.011344371494	0.0294285866604	0.631714840331	0.168086481218	0.12917632914
s	0.000427454726987	0.00111480256294	0.000640302679057	0.00139895444212	0.00149255356583	0.0125186634379	0.004571829608	0.0179971362201	0.493539846777	0.190443889526	0.275854579713
t	0.000161606666662	0.00042865457598	0.000255104233019	0.00082909369404	0.000903947835277	0.0131911884793	0.002805891636	0.0106172488734	0.440278768926	0.0940604856287	0.436468023238
i	7.67691032207e-05	0.00016823738666	0.00012143723534	0.00040644483168	0.000770054588426	0.00815644192643	0.00170459573867	0.00584308199113	0.367532289642	0.197274738543	0.417945947746
n	3.57488005736e-05	7.90426835533e-05	5.68339638133e-05	0.00016819119556	0.000389117445142	0.00420758980881	0.00479472917289	0.025698736897	0.439311176547	0.202368318614	0.322890529249
a	1.28064851579e-05	7.97886308511e-05	2.33883526378e-05	8.47334911867e-05	0.000155784740714	0.00257912550294	0.00881178739096	0.0900938669657	0.471564998849	0.118482451971	0.308111253083
g	0.000207425671519	0.00131666965162	0.000502352964546	0.0017664100584	0.000660465633571	0.00474690500098	0.00972366913032	0.0985204366552	0.54964799295	0.107002845324	0.225904832028
l	0.000279377345506	0.00170416551721	0.000671975706515	0.00236547491947	0.000850772324524	0.00539058739033	0.00743747991011	0.0434080175517	0.505098140983	0.335460636441	0.0973333700093
i	0.000103215698502	0.000588782706737	0.000240613989505	0.000837108043157	0.000328653389841	0.00193935459544	0.00313774587004	0.0203084115172	0.218292327661	0.680504128814	0.0737196450031
s	0.000238123127834	0.00884769866991	0.00105249483217	0.00420528318439	0.00114310843161	0.00533389294048	0.14417014799	0.150867115172	0.114961186554	0.513615064705	0.0555659003344
ì	0.000285559322611	0.0117259402433	0.00133141395739	0.00533969622213	0.00141896847154	0.00648977785349	0.19501150883	0.238239548391	0.0962028221847	0.244570743335	0.199384025445
a	0.000126508307537	0.00533817366777	0.000546193855797	0.00185436414471	0.00056476785818	0.0024938774045	0.0696538866767	0.13301434813	0.0993881373949	0.246321507778	0.440698208482
</S>	0.000103175103769	0.00461722518389	0.000409134562899	0.00101523993735	0.00040119998909	0.00166406507225	0.0358100696884	0.074710957065	0.108240583697	0.260709868889	0.512318454241
