 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
s	0.00564376761837	0.0161959940267	0.15801944731	0.642916820613	0.164726782358	0.0104983276839	0.00192587031624	6.7982769207e-05	9.15963663273e-08	4.91744362325e-06
ì	0.00232143868612	0.00801239767557	0.10692833377	0.717126256871	0.145387543119	0.0091896563613	0.0107696037467	0.000257796683069	3.07327885211e-06	3.90114004108e-06
c	0.00342403330871	0.00912521369186	0.0789975292567	0.742761068957	0.140548584373	0.00990237945377	0.0149200908489	0.000305116324356	4.0397367007e-06	1.18826758804e-05
h	0.00528930343624	0.0140458198973	0.0905495197522	0.776840122986	0.0979589681243	0.00727950148459	0.0075974292163	0.000404111118119	3.24550398357e-06	3.19078879601e-05
r	0.00474846247875	0.0138203332991	0.0847906199174	0.710057240995	0.158046369375	0.0075597748282	0.0187821154054	0.00183138225271	4.20560703279e-05	0.000321630244987
a	0.00344307395958	0.00926341653303	0.0512966683525	0.433521733665	0.403015806458	0.0687451879427	0.0241629696351	0.00606202588424	7.6272006776e-05	0.000412866899996
c	0.00688625078653	0.0124471812777	0.0427874311642	0.226772734555	0.549498048819	0.116029632648	0.0318102493784	0.0133536866281	5.05313720253e-05	0.000364235248332
e	0.00767416636218	0.0129844579926	0.0398594524547	0.158123465852	0.57677647294	0.123442720883	0.0570931491261	0.0230794672094	0.000506112097108	0.000460498952777
e	0.00300273038739	0.00477502483087	0.0136610256949	0.0553545595173	0.501304604313	0.184165680294	0.195308183042	0.0413941597365	0.000753559575703	0.000280473877526
n	0.0016038883758	0.00219521984362	0.00609020694163	0.0266925787391	0.280840081438	0.163271692431	0.471185784347	0.0466495259122	0.000357698020568	0.00111335845911
ì	0.0008225716901	0.00110165930387	0.00336597055321	0.016186515703	0.138440215913	0.0707039318103	0.736900278116	0.0308339794707	0.000237897292189	0.00140697747204
c	0.000583675564867	0.000513594500623	0.00155213362374	0.00771664152433	0.054736366071	0.0323695999368	0.867635546039	0.0313838256569	0.000708822564063	0.00279974297635
h	0.037204896705	0.0487410148435	0.0475160853079	0.0266580716748	0.059628432357	0.0295035649789	0.61379281068	0.106718237886	0.0226517834547	0.00758505942545
e	0.051457666235	0.0667878657812	0.0627406291693	0.0309243020049	0.0683580444523	0.046606743993	0.241964122227	0.273240579295	0.131089327818	0.0268307031418
n	0.0248857904117	0.0283993727604	0.0274594961231	0.0165181224483	0.0606935434841	0.0767724259977	0.105194306409	0.483460516432	0.145898509973	0.0307178771806
a	0.0137278954806	0.0135277870135	0.015382519521	0.0115387170194	0.046678226828	0.0796900753326	0.0609025511363	0.585893272144	0.153849547358	0.0188093431935
n	0.00534370990353	0.00513765113117	0.00634218855367	0.00615770987647	0.0331008046093	0.0619848584442	0.0961565003788	0.607684457381	0.157366150119	0.0207259290645
a	0.00250780392884	0.00230732976872	0.00332011831656	0.00435088388349	0.0258138939031	0.0450463694814	0.117639342126	0.560332485794	0.21636415104	0.0223176163548
t	0.00196324320395	0.00162407748124	0.00295204100419	0.00443716088583	0.024083698001	0.0423646931605	0.115869622709	0.542378428598	0.235847913347	0.0284791034516
è	0.00177028189052	0.00138901282261	0.0028257080734	0.00446492206094	0.0230169405937	0.0377436721868	0.266411064236	0.479526032866	0.130090427449	0.0527618858172
t	0.00143036985271	0.00069615020307	0.00146467689647	0.00228207245265	0.0103015583246	0.0250546361956	0.333744454745	0.426561884289	0.10305438815	0.0954097686057
s	0.0034251412509	0.00222531166769	0.00262090563216	0.00277377441755	0.00953094864153	0.0245227690652	0.185943533582	0.414537228096	0.0705394017167	0.283880966202
i	0.00381202068363	0.00288048058923	0.00252151776739	0.00216885299918	0.00813347604718	0.0170327703551	0.064578195854	0.247945819365	0.159848967239	0.491077885401
</S>	0.00274749389182	0.00200726264461	0.0013153019187	0.00110698238959	0.00612832577359	0.0136401071776	0.032486151917	0.162313749683	0.244335553619	0.5339190577
