 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
i	0.00607218668564	0.00500038186326	0.019160592091	0.131146693938	0.473202921473	0.115259467593	0.189727864844	0.0568031299835	0.000831553602088	0.00279520729284
e	0.00557795740321	0.00417550761109	0.014495495787	0.085575154646	0.206228397158	0.166839665864	0.435939194948	0.0783590486612	0.000831974145363	0.00197757480081
A	0.0018998118074	0.00174833267703	0.00525288100233	0.088792124882	0.179462712386	0.092172863288	0.596598298316	0.0331106175704	0.000300935092621	0.000661394280703
n	0.0012354001008	0.00443651804234	0.00425896808411	0.130206468294	0.171611484129	0.0830145224293	0.570794846105	0.0335268018735	0.000348811410374	0.000566147970801
n	0.0025515030336	0.00680245301411	0.00665274646137	0.114456357765	0.103513051376	0.152592437476	0.401186142035	0.197107457291	0.00287205535012	0.0122657753569
a	0.0024804003212	0.00390213824804	0.00532823447712	0.0564060955883	0.0607248136253	0.351852439159	0.180639230678	0.31019340243	0.00550099678337	0.0229722634523
a	0.000917037102533	0.00136070290535	0.00201686301404	0.0213477826628	0.0254207473751	0.377788583053	0.314508393559	0.23445502081	0.00713670212779	0.0150482029841
n	0.000684239386311	0.00156621981445	0.00172316606968	0.0237249393543	0.0235958087917	0.237288771018	0.501944001186	0.19689253027	0.00639396717593	0.0061863810947
k	0.000883603545437	0.00186207004815	0.00206402468989	0.0259109411181	0.0269166572639	0.255429897006	0.336260230395	0.28758774009	0.0270202048586	0.0360646399649
ò	0.000575590013812	0.000858497259383	0.0011481140283	0.011223962606	0.0304479357546	0.212333951002	0.316505266798	0.267477333363	0.0968219382862	0.062607427655
r	0.0013255940866	0.00123617888646	0.0020010688411	0.00900648643533	0.0408534352515	0.126893185667	0.336135128933	0.270525937788	0.153011892762	0.0590110875517
a	0.00161552593887	0.00139184614415	0.00234481481037	0.00817031079844	0.0305374768838	0.0839807462223	0.172780542978	0.370860519263	0.218425664254	0.109892525184
ì	0.000585876888957	0.000519829453383	0.00086606123679	0.00313951972948	0.0127638494279	0.0409234673074	0.367502057659	0.275366059754	0.191267968085	0.107065287995
c	0.000298308262319	0.000699871741128	0.000608947135597	0.00380098295316	0.00709455907597	0.0193074893358	0.447308675886	0.226556493251	0.219015436028	0.0753092289317
h	0.000543128920773	0.000959560780376	0.000866762898532	0.00422405288439	0.00387226975866	0.0107436196219	0.188674594529	0.222561624417	0.451929732009	0.115624642977
e	0.000980131040258	0.000778320160125	0.00114677976618	0.00229031922813	0.00187685777622	0.00934041905063	0.066471544743	0.162514194806	0.488112697336	0.266488747659
n	0.00366963188009	0.00432513005337	0.00442301332206	0.0106097773427	0.00202553658207	0.0194379150169	0.029153189581	0.297083291602	0.305931262445	0.323341305886
a	0.00444372969336	0.00547672851779	0.00537035167402	0.0133417680476	0.00210278281402	0.0255711656723	0.019706900527	0.349142470534	0.198301170815	0.376542951962
m	0.0100270376311	0.00570486200593	0.00878576579134	0.0119887396159	0.00212472529134	0.0228148052241	0.012884035609	0.302644663511	0.278109210272	0.344916121321
a	0.0116134300404	0.00561168500031	0.00962838201045	0.0111568873753	0.00199740148711	0.014231172908	0.007434161303	0.25221324917	0.542389480091	0.143724126774
r	0.0044504240768	0.0021693800651	0.00387495395015	0.00425802212843	0.00138496131904	0.005743504736	0.009576278101	0.15494664439	0.738139836697	0.0754560059247
è	0.00299190335893	0.00221806128837	0.00243845668338	0.00223969907614	0.00316175553968	0.00237502224533	0.024256970367	0.118865219463	0.797529612232	0.0439233266416
s	0.011624134553	0.00991233496279	0.00990753906113	0.0295684965587	0.00324623906989	0.00497416948178	0.0244338014223	0.099272797821	0.650193460744	0.156867035547
s	0.0135892723443	0.0112950993776	0.0119217039004	0.0384688074329	0.0012340391723	0.00640259282726	0.00855224599943	0.092066212607	0.314928954248	0.501541071849
i	0.00473616529143	0.0038877061692	0.00418583656013	0.0131352057576	0.0004571675231	0.00620217694242	0.00296453513181	0.054054220869	0.113614466083	0.79676252395
</S>	0.00256696517071	0.0020518940646	0.00230969685006	0.0068196549288	0.00026920657155	0.00823536797121	0.0016382499259	0.0473726954345	0.0630674390415	0.865668831975
