 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.04807354	0.04108667	0.024772797	0.077520974	0.017612506	0.18873858	0.28893656	0.037211183	0.21866286	0.05738432
a17	0.043365933	0.09734275	0.028188033	0.06365521	0.0069492497	0.14568602	0.15658084	0.03734037	0.11954811	0.3013435
a20	0.11160831	0.10732365	0.10886872	0.115228035	0.10559287	0.13118255	0.12534393	0.10555784	0.03405751	0.055236634
a28	0.10019615	0.07656589	0.065683365	0.10400971	0.05852885	0.17432275	0.2520224	0.06974164	0.04993192	0.048997357
a0	0.08360685	0.069521636	0.05846359	0.09681579	0.052700516	0.17440492	0.25749186	0.06660419	0.0863087	0.054081943
a18	0.13793407	0.08607657	0.074743554	0.10977658	0.06434442	0.16259396	0.21723908	0.07137959	0.033065747	0.04284644
a33	0.106968515	0.081533104	0.069622464	0.11276576	0.061419938	0.18696426	0.2482178	0.06827194	0.02836114	0.03587503
a20	0.14102787	0.1142414	0.11163417	0.11764702	0.10973169	0.12011417	0.10592257	0.100330055	0.028708551	0.050642513
a31	0.17488503	0.085414186	0.07403128	0.09760301	0.06226602	0.12609032	0.17318746	0.07325865	0.07034045	0.06292362
a8	0.10364197	0.056621198	0.029435601	0.029439082	0.01743049	0.043837424	0.061873518	0.04362556	0.1971566	0.4169385
a23	0.118541256	0.107179336	0.11019585	0.10814901	0.112799175	0.11357615	0.10070795	0.120502904	0.039331507	0.06901683
</S>	0.13919145	0.112837255	0.110472165	0.11558672	0.109138064	0.11733934	0.1053801	0.10232899	0.031941906	0.055783965
